,angle_leye_lear,angle_reye_rear,angle_leye_nose,angle_reye_nose,angle_lear_nose,angle_rear_nose,lear,rear,d_leye_lear,d_leye_reye,d_leye_nose,d_reye_rear,d_reye_nose,d_nose_neck,orientation
1739,1000,-24.6186,-88.6798,-161.09799999999998,1000,170.018,False,True,-1,0.7130524478145596,0.08245140376503048,2.8656196170455392,0.7842057863423961,21.939119808999802,right
1740,1000,-24.5181,-88.5336,-161.09,1000,170.082,False,True,-1,0.7125022001313067,0.08197105640377907,2.8629131351359933,0.7823274640448376,21.933418402048147,right
1741,1000,-24.5212,-88.5911,-161.131,1000,170.075,False,True,-1,0.7085044979981282,0.08224843258419273,2.8426816035713154,0.7780993418884768,21.78597658468106,right
1742,1000,-24.5217,-88.5699,-161.126,1000,170.076,False,True,-1,0.7086721931204475,0.0822241463750418,2.8430051864106036,0.7780559243118128,21.786936695547787,right
1743,1000,-24.5903,-88.5143,-161.129,1000,170.035,False,True,-1,0.7097266352345385,0.08157707455464229,2.841823346596817,0.7787894265253201,21.796610547745153,right
1744,1000,-24.5914,-88.5097,-161.129,1000,170.035,False,True,-1,0.7098098941699763,0.08160457400540383,2.841544888042271,0.778872286257895,21.795756581931922,right
1745,1000,-26.5964,-88.3633,-163.517,1000,170.05200000000002,False,True,-1,0.9503616031841575,0.08210978964018006,2.453292062374637,1.0162968323055661,21.790879711547785,right
1746,1000,-26.6103,-88.916,-163.494,1000,170.05200000000002,False,True,-1,0.9684102707008146,0.17659051452785982,2.4556780246534724,1.0172891401520319,21.796950517055038,right
1747,1000,-28.6217,-89.0529,-153.366,1000,170.01,False,True,-1,0.7111013467610701,0.17650374777401795,3.052356926667309,0.8753482010459055,21.82040421565328,right
1748,1000,-28.6328,-89.1683,-153.405,1000,169.99099999999999,False,True,-1,0.7099837833445799,0.17717179046772055,3.051284230459334,0.8751882237966105,21.826363135716612,right
1749,1000,-28.6099,-88.5272,-153.292,1000,170.03900000000002,False,True,-1,0.7333287475526589,0.0817673289814976,3.07045276350636,0.8802575214525494,21.955433718548008,right
1750,1000,-28.6105,-88.4717,-153.3,1000,170.043,False,True,-1,0.7343865378063457,0.08196248892724904,3.0692144593090718,0.8810248847298268,21.94841113407683,right
1751,1000,-24.6015,-88.4241,-161.034,1000,170.06400000000002,False,True,-1,0.7120966213990106,0.08216910155209953,2.8471392578451082,0.7813653704681541,21.786769083047844,right
1752,1000,-28.5826,-88.4528,-153.292,1000,170.058,False,True,-1,0.7293037716178643,0.08213779922013385,3.0522611677257396,0.8751368943387381,21.78987598160447,right
1753,1000,-24.6483,-89.4157,-161.14,1000,170.003,False,True,-1,0.7250576795490435,0.17732349065076702,2.844208632525302,0.7811369392830215,21.804695368034345,right
1754,1000,-24.6507,-89.4205,-161.143,1000,169.99900000000002,False,True,-1,0.7247500925182161,0.17711591629132778,2.844014308731007,0.7808920222224255,21.80362528996562,right
1755,1000,-26.6608,-89.4584,-163.50799999999998,1000,170.0,False,True,-1,0.959816268955509,0.17662529312060896,2.4595349070251804,1.0160661781135123,21.798378900281445,right
1756,1000,-24.6519,-89.5006,-161.12,1000,170.002,False,True,-1,0.7229008571854201,0.17686238766086232,2.8437199702986775,0.7803436979493492,21.796001408329907,right
1757,1000,-24.576,-88.9864,-161.066,1000,170.05700000000002,False,True,-1,0.7054492266930317,0.0821955576318502,2.8465859710176358,0.7789425633664854,21.794803668271282,right
1758,1000,-24.566,-88.9825,-161.064,1000,170.063,False,True,-1,0.7053344067846313,0.08221871325761318,2.8470527600937867,0.7788517869917577,21.791103972070704,right
1759,1000,-24.5181,-88.7077,-160.99,1000,170.1,False,True,-1,0.7055833673761905,0.08075181292304408,2.8523443188306916,0.7773422017789591,21.808838201273375,right
1760,1000,-24.5365,-88.6928,-160.987,1000,170.092,False,True,-1,0.7062417363905744,0.08078160823551057,2.8528624082228684,0.777999693041754,21.807072087790065,right
1761,1000,-28.5682,-88.4779,-153.303,1000,170.054,False,True,-1,0.7281591115784941,0.08165175131961037,3.0522630736838425,0.8737231897238414,21.816074760281012,right
1762,1000,-28.5872,-72.0168,-153.327,1000,170.02,False,True,-1,0.9489421699718075,0.19552214421506506,3.075607652524685,0.8786980282688263,21.95751430816789,right
1763,1000,-24.6205,-64.5264,-161.079,1000,170.017,False,True,-1,0.9494130283689495,0.10095634497013162,2.8691106570967913,0.7842886410611652,21.956677988507057,right
1764,1000,-22.7691,-64.4582,-157.767,1000,170.083,False,True,-1,0.6999654360719662,0.09936873155010748,3.2798455332075407,0.5730442910275969,21.80555922697768,right
1765,1000,-22.789,-64.5277,-157.77700000000002,1000,170.06900000000002,False,True,-1,0.6995672511188301,0.09911867034685615,3.279527078965384,0.5734425436646463,21.80834051767915,right
1766,1000,-26.6225,-88.8576,-149.067,1000,170.019,False,True,-1,0.5165258138406507,0.08049152477347879,3.483908407524004,0.6661154102208214,21.817892389108923,right
1767,1000,-26.6123,-88.8664,-149.064,1000,170.02599999999998,False,True,-1,0.5162458983466989,0.08051812400420602,3.483042693302401,0.6659173869478292,21.817169974318148,right
1768,1000,-26.537,-64.7785,-149.0,1000,170.075,False,True,-1,0.7112216387479082,0.09830092004395873,3.488063696739773,0.6644036029977642,21.820201592756984,right
1769,1000,-26.5205,-64.7461,-148.981,1000,170.088,False,True,-1,0.7109120408190882,0.0982323628042592,3.4879455369353,0.66395995946977,21.819202450318876,right
1770,1000,-26.4909,-89.2516,-143.412,1000,169.46599999999998,False,True,-1,0.3430144302733685,0.08075212774414957,3.5295700219191044,0.496802648465094,21.967025049119243,right
1771,1000,-26.4889,-64.9462,-143.417,1000,169.46400000000003,False,True,-1,0.5067483157296956,0.09828842021578586,3.5315326519023182,0.4967682475865994,21.968368865417375,right
1772,1000,-26.4773,-89.6145,-143.357,1000,169.463,False,True,-1,0.3378690069169423,0.07965670536993712,3.5131597215169714,0.4924976541078539,21.82564074111685,right
1773,1000,-26.4385,-89.6748,-143.319,1000,169.49400000000003,False,True,-1,0.3371609906142596,0.07922653057079505,3.513933390353378,0.4920107736296585,21.829605115104513,right
1774,1000,-21.1002,-89.9538,-152.811,1000,170.083,False,True,-1,0.3127364878062095,0.07935378123396007,3.820800788542505,0.3948846166075427,22.344719849377476,right
