frame,person,angle_leye_lear,angle_reye_rear,angle_leye_nose,angle_reye_nose,angle_lear_nose,angle_rear_nose,d_leye_lear,d_leye_reye,d_leye_nose,d_reye_rear,d_reye_nose,d_nose_neck,neck_x,lear,rear
2721189,0,-128.901,-53.2658,-16.3946,-152.851,27.8858,139.106,10.1506,5.06112,3.23508,6.17321,0.329438,-0.716946,595.672,1,1
2907485,0,-128.898,-53.27,-16.3953,-152.864,27.8898,139.097,10.1528,5.0606,3.23516,6.17242,0.329154,-0.716963,595.669,1,1
3075784,0,-128.86,-53.4144,-16.3863,-152.928,27.9298,138.927,10.1793,5.067,3.2394,6.20301,0.328965,-0.716879,595.701,1,1
3202582,0,-128.859,-53.4261,-16.3869,-152.944,27.931,138.909,10.1772,5.06557,3.23851,6.20497,0.328745,-0.716983,595.688,1,1
3235636,0,-128.856,-53.4105,-16.3745,-152.76,27.921,138.951,10.305,5.13178,3.2853,6.26586,0.332679,-0.7064,595.695,1,1
3346288,0,-128.833,-53.4356,-16.3714,-152.738,27.9358,138.925,10.313,5.13547,3.28856,6.27204,0.33273,-0.706328,595.702,1,1
3447903,0,-128.886,-53.4515,-16.4081,-152.627,27.8724,138.946,10.312,5.14317,3.29425,6.26776,0.33408,-0.705948,595.691,1,1
3545072,0,-128.933,-53.4295,-16.4421,-152.515,27.8243,139.007,10.3026,5.14126,3.29319,6.25161,0.335038,-0.705918,595.695,1,1
3628702,0,-128.936,-53.2858,-16.3997,-152.573,27.8497,139.111,10.2797,5.12293,3.28015,6.24953,0.333553,-0.706377,595.695,1,1
3739996,0,-128.953,-53.2706,-23.038,-136.089,25.054,143.054,10.407,5.18703,3.6089,6.32703,0.512802,-0.69584,595.7,1,1
3909603,0,-128.998,-53.3418,-23.0294,-135.923,25.0014,142.994,10.4066,5.19007,3.61768,6.32539,0.512741,-0.695739,595.7,1,1
3973065,0,-131.756,-53.3455,-23.0331,-135.92,22.0278,142.99,9.29188,5.19118,3.61898,6.32577,0.512698,-0.695991,595.705,1,1
4121682,0,-129.014,-53.346,-23.0268,-135.827,24.9896,143.009,10.4176,5.19071,3.6223,6.3106,0.512458,-0.695727,595.691,1,1
4157282,0,-129.014,-53.3351,-23.0249,-135.92,24.9953,143.022,10.4167,5.19276,3.62004,6.30797,0.512688,-0.695677,595.69,1,1
4322843,0,-129.041,-53.3612,-22.9901,-135.65,24.9727,142.99,10.4344,5.19453,3.63148,6.31698,0.512191,-0.695308,595.646,1,1
4491516,0,-129.058,-53.2871,-23.0025,-135.606,24.9524,143.103,10.4256,5.19363,3.63032,6.30274,0.513631,-0.695211,595.627,1,1
4543679,0,-131.801,-49.7725,-16.0587,-135.649,25.0288,147.62,9.28649,5.12828,3.32865,5.42038,0.511271,-0.695703,595.622,1,1
4597595,0,-128.997,-53.2927,-22.9454,-135.713,25.0272,143.053,10.4219,5.18786,3.62332,6.30446,0.511193,-0.695598,595.615,1,1
4665276,0,-128.939,-53.2309,-16.3064,-135.053,27.8387,143.264,10.3204,5.07868,3.30786,6.25634,0.515169,-0.70765,592.859,1,1
4776282,0,-128.936,-53.2401,-16.3118,-135.016,27.8363,143.261,10.3228,5.07995,3.3095,6.25925,0.515631,-0.707609,592.865,1,1
4894062,0,-128.863,-53.2259,-16.2594,-134.928,27.9061,143.286,10.3212,5.08071,3.30801,6.27482,0.51741,-0.70779,592.841,1,1
4941010,0,-128.856,-53.2491,-16.2632,-134.931,27.9126,143.252,10.3268,5.08087,3.30865,6.28043,0.517151,-0.707815,592.843,1,1
5016530,0,-128.935,-53.4209,-16.2106,-134.637,27.8511,143.037,10.3229,5.07563,3.31626,6.30245,0.515075,-0.708039,592.842,1,1
5121404,0,-128.945,-53.3907,-16.2057,-134.513,27.8394,143.077,10.3262,5.07537,3.31988,6.29936,0.515178,-0.70793,592.832,1,1
5207338,0,-128.903,-56.3978,-16.2409,-123.764,27.8556,143.163,10.3141,5.12959,3.31679,7.29261,0.819819,-0.70737,592.776,1,1
5386976,0,-128.884,-49.702,-16.245,-134.529,27.8699,147.941,10.3085,5.07165,3.31383,5.36729,0.517169,-0.706831,592.775,1,1
5421677,0,-128.921,-53.2371,-16.236,-134.532,27.84,143.282,10.3238,5.07937,3.32154,6.26797,0.516311,-0.707653,592.81,1,1
5581811,0,-128.916,-53.209,-16.2361,-134.549,27.8435,143.32,10.3229,5.08061,3.32127,6.26415,0.516698,-0.707577,592.809,1,1
5888255,0,-128.918,-53.1767,-16.2732,-134.599,27.8329,143.363,10.3288,5.08427,3.32226,6.2643,0.517604,-0.707373,592.8,1,1
6059175,0,-128.927,-53.1316,-16.2907,-134.627,27.8205,143.427,10.325,5.08545,3.32156,6.25582,0.518312,-0.707286,592.804,1,1
6247923,0,-128.905,-53.2129,-16.2197,-134.662,27.8651,143.29,10.3177,5.07796,3.31607,6.27167,0.515936,-0.707679,592.8,1,1
6320409,0,-131.707,-53.1648,-8.85233,-134.602,27.8702,143.35,9.1843,5.12695,3.12787,6.25652,0.515418,-0.706942,592.802,1,1
6391632,0,-128.876,-53.1149,-16.2267,-134.656,27.898,143.398,10.3177,5.07192,3.3102,6.26892,0.516597,-0.707834,592.793,1,1
6476852,0,-131.655,-53.1226,-8.85461,-134.705,27.9211,143.367,9.1895,5.12275,3.12221,6.26744,0.515094,-0.707082,592.783,1,1
6527069,0,-131.711,-49.4125,-15.9662,-124.322,25.0914,153.14,9.27361,5.18278,3.33526,5.42312,0.811412,-0.695262,592.766,1,1
6634211,0,-131.705,-49.385,-15.9706,-124.32,25.0925,153.181,9.27307,5.18456,3.33573,5.42259,0.812378,-0.695153,592.771,1,1
6780837,0,-131.605,-53.0541,-8.78626,-134.671,27.9748,143.46,9.18266,5.12471,3.12101,6.25855,0.515993,-0.70714,592.765,1,1
6874565,0,-131.486,-53.1285,-8.67442,-134.488,28.1049,143.348,9.21225,5.1261,3.12512,6.28986,0.51553,-0.707233,592.756,1,1
7021464,0,-131.628,-45.2656,-15.8376,-124.1,25.2141,155.646,9.17719,5.10376,3.29075,6.08164,0.797614,-0.686472,592.766,1,1
7188604,0,-131.627,-45.2696,-15.8355,-124.101,25.2163,155.638,9.17781,5.10333,3.29054,6.08228,0.797406,-0.686485,592.767,1,1
7296193,0,-131.675,-40.7977,-15.8834,-124.239,25.1355,161.272,9.13148,5.11299,3.28708,5.27949,0.802778,-0.685994,589.931,1,1
7434757,0,-131.676,-40.8306,-15.8922,-124.242,25.1328,161.232,9.13525,5.1135,3.28826,5.283,0.802469,-0.685982,589.931,1,1
7481343,0,-131.694,-35.8554,-15.9148,-124.199,25.095,167.058,9.08419,5.0995,3.27703,4.60697,0.803996,-0.684365,589.858,1,1
7533335,0,-131.609,-40.7107,-15.8715,-124.219,25.1805,161.379,9.12021,5.11248,3.2843,5.27891,0.804714,-0.686183,589.835,1,1
7583156,0,-131.617,-40.9271,-8.75135,-117.777,27.9286,153.652,9.30439,4.20678,3.18449,5.39366,0.341949,-0.718375,589.852,1,1
7629656,0,-131.644,-40.8369,-15.8637,-110.123,25.1321,159.179,9.42066,4.26263,3.40386,5.45888,0.639616,-0.707657,589.836,1,1
7776871,0,-128.855,-40.8776,-16.2276,-118.38,27.8643,153.781,10.4306,4.16538,3.36549,5.39102,0.345725,-0.719034,589.851,1,1
7948737,0,-128.893,-45.0011,-16.2483,-134.868,27.836,153.7,10.2251,5.06879,3.2974,4.53327,0.518623,-0.704927,589.844,1,1
8125098,0,-131.618,-39.8407,-15.9407,-124.443,25.1143,165.625,9.19041,5.18847,3.32479,3.90048,0.81737,-0.691197,589.824,1,1
8296823,0,-131.618,-39.8025,-15.9401,-124.448,25.1128,165.666,9.18715,5.18856,3.32401,3.89951,0.817804,-0.691164,589.825,1,1
8334210,0,-128.932,-45.2229,-16.2561,-134.598,27.8019,153.587,10.2625,5.07837,3.31131,4.51961,0.520532,-0.704799,589.855,1,1
8384171,0,-128.934,-45.2082,-16.2611,-134.605,27.7982,153.601,10.261,5.0786,3.31103,4.52055,0.520743,-0.704761,589.861,1,1
8560366,0,-128.908,-45.1432,-16.249,-134.773,27.823,153.653,10.2381,5.07891,3.30265,4.52668,0.522121,-0.7048,589.882,1,1
8661784,0,-131.697,-45.1906,-16.2738,-134.795,24.9636,153.598,9.16005,5.08651,3.3087,4.53411,0.522347,-0.706255,589.881,1,1
8767412,0,-126.344,-54.4746,-23.2856,-145.998,27.8769,147.981,11.3135,6.14747,3.5269,4.59129,0.802367,-0.691928,589.904,1,1
8875444,0,-128.768,-57.8871,-23.3006,-146.022,25.0623,143.301,10.1512,6.16256,3.53488,5.48416,0.80451,-0.69361,589.906,1,1
8979830,0,-128.834,-54.6506,-16.3897,-160.66,27.9058,143.217,10.112,6.17602,3.23341,4.60093,0.628375,-0.692587,589.922,1,1
9044654,0,-128.824,-54.6392,-16.3846,-160.645,27.9131,143.231,10.113,6.17753,3.23419,4.6021,0.628639,-0.69256,589.93,1,1
9114521,0,-126.319,-57.8178,-23.2888,-146.214,27.9192,143.34,11.3466,6.1642,3.52816,5.48379,0.804522,-0.692625,589.907,1,1
9235119,0,-126.336,-57.8372,-23.2941,-146.175,27.9011,143.33,11.3476,6.16388,3.53003,5.48102,0.804289,-0.69261,589.904,1,1
9377073,0,-128.819,-49.3805,-16.2784,-135.823,27.9239,148.295,10.2573,5.10533,3.2902,5.32838,0.522297,-0.70611,589.903,1,1
9458230,0,-128.835,-45.2314,-16.2814,-152.606,27.9055,148.327,10.2403,5.15561,3.28706,4.54879,0.33979,-0.705354,589.904,1,1
9513284,0,-126.229,-53.1029,-23.318,-135.935,27.981,143.45,11.5454,5.16194,3.58828,6.25445,0.521519,-0.706733,589.938,1,1
9590084,0,-128.682,-53.1492,-23.3307,-135.922,25.1284,143.391,10.3362,5.16616,3.59389,6.2593,0.520961,-0.707434,589.928,1,1
9754239,0,-126.179,-49.4945,-26.4875,-146.182,29.5697,150.817,11.5438,5.14631,2.82966,5.35965,0.813485,-0.705935,592.735,1,1
9937906,0,-128.628,-49.443,-26.5066,-146.137,26.6083,150.902,10.3284,5.15188,2.83279,5.35452,0.815861,-0.706999,592.729,1,1
10066220,0,-128.634,-45.0989,-26.441,-145.902,26.592,155.973,10.2846,5.14496,2.82895,4.56833,0.818864,-0.705675,592.73,1,1
10235857,0,-128.649,-48.8907,-26.4096,-124.65,26.552,151.124,10.4941,4.19696,2.89749,7.17984,0.84967,-0.721541,592.738,1,1
10399796,0,-128.574,-49.0281,-26.4624,-124.828,26.6256,150.92,10.5138,4.19553,2.89365,7.19974,0.846491,-0.722006,592.734,1,1
10510745,0,-128.573,-49.0088,-26.4629,-124.847,26.6262,150.944,10.5103,4.19581,2.89252,7.19848,0.846887,-0.721984,592.729,1,1
10619692,0,-125.996,-56.1771,-33.4889,-135.559,26.6568,146.336,11.5933,5.17216,3.25244,7.32216,1.12111,-0.707797,592.75,1,1
10712343,0,-125.998,-56.1765,-33.4973,-135.554,26.6524,146.341,11.5943,5.1724,3.2531,7.32145,1.1214,-0.707794,592.747,1,1
10803418,0,-128.66,-49.1323,-26.5587,-136.15,26.5219,146.318,10.497,4.26324,2.89331,7.19125,0.535318,-0.721673,592.762,1,1
10911429,0,-125.338,-49.0686,-26.6259,-146.421,28.1624,148.964,9.4317,5.15956,2.81291,7.06187,0.829035,-0.709176,592.768,1,1
10987154,0,-128.726,-49.1445,-26.5182,-153.237,26.4733,142.311,10.4445,4.42383,2.88178,7.15564,0.34674,-0.719234,592.793,1,1
11073544,0,-128.735,-49.1417,-26.5427,-153.32,26.4606,142.298,10.4414,4.42244,2.881,7.15151,0.345979,-0.7193,592.781,1,1
11174650,0,-128.695,-49.2649,-26.5946,-153.642,26.515,142.14,10.4809,4.42817,2.88056,7.16425,0.34551,-0.719268,592.824,1,1
11324048,0,-128.726,-49.1342,-26.5928,-153.296,26.4729,142.336,10.4515,4.42347,2.87832,7.15994,0.348301,-0.7192,592.825,1,1
11450043,0,-128.725,-49.1351,-26.5733,-153.295,26.4762,142.329,10.4497,4.42328,2.8784,7.16141,0.348011,-0.719184,592.825,1,1
11506445,0,-128.119,-45.4159,-18.8519,-160.713,28.1428,149.049,8.15057,5.095,2.4699,6.08889,0.642896,-0.719341,592.823,1,1
11548945,0,-128.117,-49.0032,-18.8506,-160.71,28.1452,145.232,8.15428,5.09636,2.4708,6.96962,0.642959,-0.719592,592.824,1,1
11612760,0,-131.541,-48.9262,-18.8256,-160.745,26.5568,145.312,8.86728,5.03176,2.43513,6.87733,0.636573,-0.710459,592.79,1,1
11652571,0,-128.153,-48.9497,-18.8418,-160.834,28.1305,145.27,8.13347,5.09168,2.46213,6.97296,0.644484,-0.719683,592.798,1,1
11767338,0,-131.551,-48.9012,-22.2087,-165.197,28.2108,147.732,8.87434,5.03425,1.78762,6.89839,1.05424,-0.711456,592.808,1,1
11913711,0,-131.547,-48.9074,-22.2058,-165.216,28.217,147.719,8.87504,5.03374,1.78725,6.90045,1.05397,-0.711497,592.81,1,1
12041903,0,-131.518,-48.938,-22.2262,-165.31,28.2621,147.685,8.87875,5.03208,1.78193,6.90483,1.05633,-0.711699,592.825,1,1
12208154,0,-131.512,-48.9535,-22.2237,-165.324,28.2687,147.67,8.87929,5.03275,1.78169,6.90639,1.05662,-0.711724,592.817,1,1
12374809,0,-131.386,-49.0755,-22.2094,-165.488,28.4054,147.518,8.90795,5.03389,1.7794,6.92729,1.05649,-0.712088,592.799,1,1
12492451,0,-131.368,-49.0492,-22.2099,-165.412,28.4156,147.564,8.90944,5.03439,1.78042,6.92166,1.05699,-0.71214,592.806,1,1
12646785,0,-131.444,-53.0417,-26.9051,-168.247,30.2348,147.616,9.0168,5.10366,1.26278,6.28274,1.61236,-0.72188,592.835,1,1
12678425,0,-131.436,-53.0431,-26.9014,-168.253,30.2522,147.612,9.01641,5.10192,1.26098,6.28618,1.61316,-0.721958,592.838,1,1
12847534,0,-131.418,-48.894,-33.6063,-168.15,32.3964,149.995,9.14179,4.21485,0.851137,7.15392,1.68409,-0.736594,592.8,1,1
12895555,0,-131.431,-48.8982,-33.6144,-168.138,32.3756,149.999,9.14581,4.21753,0.852474,7.1524,1.68451,-0.736494,592.816,1,1
13084312,0,-131.389,-48.8912,-33.7508,-168.174,32.4333,150.019,9.14,4.21765,0.847705,7.16311,1.69292,-0.736581,592.829,1,1
13269348,0,-131.393,-48.9048,-33.7344,-168.186,32.4328,150,9.14137,4.21728,0.847765,7.16462,1.69202,-0.736569,592.826,1,1
13358101,0,-131.399,-45.2591,-33.6333,-168.094,32.4281,153.549,9.12621,4.21267,0.847615,6.25746,1.68896,-0.736305,592.792,1,1
13448177,0,-131.406,-48.8581,-33.6601,-168.126,32.4246,150.048,9.13027,4.21351,0.847278,7.15833,1.68987,-0.736571,592.798,1,1
13597209,0,-127.965,-45.2163,-33.8324,-169.905,34.734,155.276,8.05816,5.11781,0.822506,6.14459,2.30986,-0.722044,592.851,1,1
13731612,0,-131.09,-48.7972,-19.7357,-169.911,34.7206,151.947,7.0729,5.06956,0.641942,7.03334,2.31323,-0.722944,592.844,1,1
13869476,0,-130.972,-48.8462,-19.6317,-169.927,34.8728,151.888,7.10406,5.05978,0.64091,7.03294,2.30666,-0.723489,592.839,1,1
13992212,0,-131.002,-48.8388,-19.6689,-169.919,34.8407,151.898,7.10388,5.05815,0.641,7.02909,2.30604,-0.723483,592.854,1,1
14054351,0,-127.814,-48.832,-33.7787,-169.901,34.8799,151.925,8.0916,5.12822,0.825336,7.0305,2.31163,-0.722322,592.809,1,1
14102681,0,-127.797,-45.2508,-33.8251,-169.902,34.9037,155.254,8.08894,5.12497,0.823689,6.15358,2.31293,-0.722151,592.805,1,1
14172576,0,-127.836,-48.84,-33.8111,-169.916,34.8697,151.903,8.10726,5.12916,0.825584,7.04374,2.31229,-0.722081,592.816,1,1
14275703,0,-127.848,-48.8385,-33.8321,-169.92,34.8524,151.907,8.10623,5.12993,0.825924,7.0405,2.3127,-0.722053,592.822,1,1
14407375,0,-127.842,-48.9354,-33.812,-169.986,34.8642,151.815,8.12183,5.13592,0.827092,7.04701,2.31308,-0.722008,592.831,1,1
14505292,0,-127.855,-48.9475,-33.8237,-169.997,34.8527,151.802,8.12124,5.1349,0.826897,7.04617,2.31268,-0.722041,592.833,1,1
14686519,0,-127.861,-49.0333,-33.9332,-170.1,34.8419,151.706,8.13088,5.1346,0.827179,7.05017,2.3122,-0.722239,592.846,1,1
14863373,0,-127.882,-49.0286,-33.986,-170.101,34.8096,151.715,8.12451,5.137,0.827421,7.05092,2.3147,-0.722137,592.849,1,1
15005801,0,-127.82,-49.0451,-33.9301,-170.097,34.8559,151.712,8.12025,5.1465,0.828534,7.05636,2.31842,-0.722055,592.855,1,1
15158246,0,-127.807,-49.0493,-33.922,-170.094,34.8745,151.705,8.12914,5.14654,0.828768,7.0591,2.31795,-0.722048,592.861,1,1
15259905,0,-127.94,-49.0865,-33.8894,-170.106,34.7427,151.663,8.11451,5.13445,0.828999,7.04235,2.30812,-0.722324,592.879,1,1
15312954,0,-127.943,-49.079,-33.9023,-170.102,34.7405,151.671,8.11315,5.13447,0.828652,7.04306,2.30906,-0.722292,592.877,1,1
15381420,0,-127.871,-49.0987,-33.9443,-170.168,34.8061,151.644,8.10468,5.14069,0.827205,7.05401,2.31507,-0.722175,595.587,1,1
15451220,0,-127.873,-49.0988,-33.9721,-170.182,34.8024,151.642,8.10481,5.14039,0.827073,7.05278,2.31538,-0.722194,595.592,1,1
15498050,0,-127.855,-52.1194,-34.0968,-170.214,34.8134,148.598,8.10232,5.13714,0.825978,8.02951,2.31698,-0.722013,595.598,1,1
15543421,0,-127.862,-49.0665,-34.1,-170.196,34.8055,151.662,8.10043,5.13698,0.825974,7.05638,2.31736,-0.722275,595.6,1,1
15632862,0,-123.948,-48.9205,-33.8272,-171.403,37.3872,153.426,7.14823,6.13548,0.81686,6.89843,3.00543,-0.707779,592.863,1,1
15747410,0,-123.959,-48.9089,-44.1039,-164.24,33.5765,156.506,7.23679,6.21422,1.10703,6.98511,3.21337,-0.697596,592.865,1,1
15813770,0,-123.936,-48.9115,-44.0893,-164.282,33.5839,156.49,7.2332,6.22509,1.10798,6.99391,3.21789,-0.697616,595.608,1,1
15941881,0,-126.91,-48.8694,-33.3717,-164.246,33.5921,156.53,6.24002,6.17238,0.820857,7.00489,3.22277,-0.698268,595.597,1,1
16123190,0,-123.818,-48.9251,-33.7142,-171.419,37.48,153.408,7.14574,6.15466,0.819843,6.91882,3.01063,-0.707526,592.889,1,1
16302800,0,-123.845,-48.9328,-33.7298,-171.424,37.4611,153.403,7.14844,6.15116,0.819514,6.91353,3.00895,-0.707598,592.879,1,1
16473897,0,-119.445,-48.8928,-36.2984,-164.239,33.6004,156.515,6.43634,7.33711,1.49961,6.87143,3.16043,-0.683373,595.593,1,1
16527947,0,-119.425,-48.8828,-36.2839,-164.236,33.6191,156.52,6.43848,7.33925,1.50014,6.87447,3.16078,-0.683283,595.596,1,1
16606002,0,-123.837,-48.9251,-43.9933,-164.291,33.6604,156.487,7.24715,6.24537,1.11242,6.99675,3.22255,-0.697162,595.592,1,1
16713656,0,-119.417,-48.9216,-36.2875,-164.276,33.6829,156.489,6.46136,7.33468,1.49838,6.86185,3.15834,-0.683516,595.589,1,1
16840448,0,-119.293,-52.9523,-26.8208,-171.4,37.4992,151.85,6.44826,7.36643,1.23287,6.10186,2.9994,-0.702375,595.609,1,1
16943000,0,-123.514,-52.9363,-26.8058,-171.388,34.8981,151.862,6.97588,7.27767,1.21798,6.02997,2.96325,-0.693525,595.606,1,1
17096299,0,-114.398,-52.928,-22.2377,-171.392,37.4921,151.844,5.7906,8.527,1.72334,5.9973,2.93916,-0.688854,595.589,1,1
17230679,0,-119.259,-52.9005,-36.245,-164.249,33.71,155.067,6.51798,7.45101,1.52547,6.18962,3.20336,-0.692393,595.589,1,1
17367105,0,-119.326,-52.9596,-36.259,-164.3,33.7091,155.007,6.53015,7.44141,1.52121,6.18707,3.20073,-0.692564,595.621,1,1
17535399,0,-119.351,-55.905,-36.2758,-164.341,33.7189,151.748,6.53278,7.43509,1.51765,7.146,3.19999,-0.692366,595.614,1,1
17579575,0,-119.078,-52.9772,-22.2316,-171.449,34.8612,151.783,6.21203,8.41951,1.70097,5.92611,2.90141,-0.680521,595.623,1,1
17630775,0,-119.097,-52.9955,-22.2545,-171.467,34.8534,151.769,6.21353,8.41524,1.6995,5.92231,2.90085,-0.680644,595.63,1,1
17890105,0,-123.603,-53.0172,-26.8546,-171.46,34.8614,151.754,6.98787,7.25115,1.21424,6.02766,2.95082,-0.694115,595.618,1,1
18019411,0,-123.6,-53.0174,-26.8343,-171.452,34.8624,151.754,6.98642,7.25212,1.21457,6.02902,2.95066,-0.694111,595.621,1,1
18158436,0,-123.663,-53.0607,-26.9079,-171.508,34.7894,151.721,6.89704,7.16708,1.20015,5.94912,2.91676,-0.704204,595.657,1,1
18269555,0,-123.64,-53.0585,-26.889,-171.494,34.8035,151.729,6.8962,7.16837,1.20102,5.94662,2.9162,-0.704237,595.66,1,1
18434722,0,-118.958,-48.9662,-22.1411,-170.121,35.0089,151.801,6.34858,7.30713,1.73279,6.76573,2.2363,-0.693403,595.632,1,1
18480056,0,-118.965,-48.9558,-22.1505,-170.115,34.9936,151.81,6.34573,7.30861,1.73326,6.76778,2.23693,-0.693316,595.63,1,1
18545422,0,-119.009,-49.0376,-22.1655,-170.123,34.9198,151.77,6.33529,7.31451,1.7363,6.75185,2.23705,-0.693469,595.632,1,1
18597033,0,-119.027,-49.0377,-22.1675,-170.134,34.9146,151.768,6.33629,7.31316,1.7352,6.75072,2.23731,-0.69347,595.631,1,1
18700584,0,-119.056,-48.9673,-22.083,-170.095,34.8842,151.82,6.25083,7.22443,1.71638,6.66634,2.20674,-0.703407,595.646,1,1
18766742,0,-121.874,-48.953,-21.7848,-161.938,31.1484,155.051,5.36781,7.27035,1.73498,6.7513,2.40122,-0.693929,595.654,1,1
18871495,0,-119.095,-48.9746,-22.1306,-170.112,34.818,151.813,6.31355,7.31123,1.73767,6.74268,2.23313,-0.693383,595.631,1,1
18970694,0,-119.133,-48.9832,-22.157,-170.118,34.8055,151.809,6.31797,7.30598,1.7352,6.74006,2.23331,-0.693456,595.64,1,1
19023542,0,-121.909,-48.8677,-21.8095,-161.861,31.082,155.135,5.33901,7.25292,1.73127,6.74063,2.39774,-0.694318,595.655,1,1
19128023,0,-121.937,-48.8732,-21.8277,-161.857,31.0522,155.134,5.33699,7.25201,1.73139,6.73945,2.39767,-0.694339,595.656,1,1
19277163,0,-119.002,-48.8881,-22.1105,-170.037,34.8984,151.895,6.23855,7.22049,1.71632,6.66281,2.20631,-0.703557,595.63,1,1
19305377,0,-119.016,-48.8833,-22.1269,-170.038,34.8771,151.9,6.23519,7.22131,1.71639,6.66312,2.20702,-0.70352,595.635,1,1
19415540,0,-119.071,-55.9373,-22.1776,-171.473,34.9009,148.704,6.14587,8.31571,1.67955,6.75773,2.86439,-0.690544,595.639,1,1
19659958,0,-121.92,-55.9351,-21.8744,-164.326,31.1522,151.746,5.27377,8.36796,1.69454,6.82805,3.06168,-0.681116,595.63,1,1
19732419,0,-118.942,-48.9381,-22.1309,-170.122,35.0068,151.823,6.34532,7.31983,1.73457,6.77804,2.24132,-0.693071,595.591,1,1
19841834,0,-116.629,-48.9247,-22.1313,-170.12,38.4356,151.835,7.39955,7.31766,1.73389,6.77452,2.24091,-0.692665,592.888,1,1
19909229,0,-119,-48.9904,-22.1448,-170.133,34.9646,151.774,6.2623,7.21348,1.71099,6.68325,2.20701,-0.703709,595.634,1,1
20017345,0,-119.005,-48.9908,-22.1394,-170.118,34.96,151.781,6.2621,7.21339,1.7113,6.68048,2.2068,-0.703717,595.633,1,1
20055836,0,-119.328,-49.0163,-36.1783,-162.007,33.6612,154.98,6.53957,6.28248,1.53065,6.96005,2.47375,-0.7172,595.651,1,1
20173992,0,-122.105,-49.0151,-26.4101,-162.006,33.6564,154.982,5.55369,6.23239,1.24641,6.96595,2.47592,-0.717879,595.652,1,1
