frame,person,angle_leye_lear,angle_reye_rear,angle_leye_nose,angle_reye_nose,angle_lear_nose,angle_rear_nose,d_leye_lear,d_leye_reye,d_leye_nose,d_reye_rear,d_reye_nose,d_nose_neck,neck_x,lear,rear
2004337,0,1000,-30.783,-89.9905,-156.549,1000,170.051,-1,3.15098,0.595402,8.96698,3.74338,-0.711641,607.488,0,1
2039989,0,1000,-30.7624,-89.9826,-156.543,1000,170.069,-1,3.1508,0.595998,8.96307,3.74307,-0.711646,607.488,0,1
2064885,0,1000,-26.5284,-89.8697,-156.461,1000,173.249,-1,3.14907,0.591669,8.30776,3.73924,-0.711631,607.494,0,1
2087120,0,1000,-26.5466,-89.8614,-156.47,1000,173.234,-1,3.15065,0.59172,8.31008,3.74015,-0.711556,607.485,0,1
2125560,0,1000,-30.7075,-90.0723,-156.563,1000,170.08,-1,3.14342,0.593828,8.97318,3.73828,-0.711893,607.532,0,1
2215020,0,1000,-28.5437,-90.0186,-153.354,1000,170.069,-1,2.42861,0.611626,10.6002,3.04102,-0.734866,607.534,0,1
2233220,0,1000,-30.7934,-89.8376,-156.524,1000,170.043,-1,3.15499,0.593888,8.97569,3.74088,-0.711596,607.537,0,1
2247209,0,1000,-30.7866,-89.889,-156.531,1000,170.044,-1,3.1532,0.595009,8.97668,3.74126,-0.711619,607.53,0,1
2276744,0,1000,-28.5812,-89.9407,-153.293,1000,170.041,-1,2.42368,0.612427,10.61,3.03398,-0.735039,607.517,0,1
2300468,0,1000,-28.592,-89.9616,-153.268,1000,170.038,-1,2.42259,0.611133,10.6183,3.03505,-0.735053,607.505,0,1
2315038,0,1000,-28.6269,-89.9254,-153.304,1000,170.017,-1,2.43194,0.614273,10.623,3.04291,-0.734786,607.537,0,1
2329407,0,1000,-30.8306,-89.9317,-156.511,1000,170.005,-1,3.14922,0.595063,8.99801,3.74013,-0.711765,607.536,0,1
2352097,0,1000,-28.6473,-89.9235,-153.309,1000,169.995,-1,2.42807,0.610562,10.6155,3.03769,-0.734973,607.545,0,1
2370497,0,1000,-30.8543,-89.9665,-156.61,1000,169.967,-1,3.17589,0.60333,9.04807,3.76808,-0.717434,610.379,0,1
2421481,0,1000,-30.8585,-89.965,-156.614,1000,169.963,-1,3.17615,0.603326,9.04754,3.76806,-0.717425,610.378,0,1
2440307,0,1000,-30.9075,-89.8946,-156.551,1000,169.941,-1,3.17896,0.600395,9.07347,3.77104,-0.717512,610.426,0,1
2456674,0,1000,-30.9079,-89.9053,-156.558,1000,169.938,-1,3.17901,0.600985,9.07396,3.77129,-0.717503,610.423,0,1
2480371,0,1000,-30.895,-89.7208,-156.54,1000,169.971,-1,3.18728,0.599507,9.05038,3.77157,-0.71729,610.434,0,1
2498265,0,1000,-30.8875,-89.844,-156.603,1000,169.955,-1,3.18262,0.602312,9.04364,3.76948,-0.717457,610.43,0,1
