frame,person,nose_x,nose_y,nose_c,l_eye_x,l_eye_y,l_eye_c,r_eye_x,r_eye_y,r_eye_c,l_ear_x,l_ear_y,l_ear_c,r_ear_x,r_ear_y,r_ear_c,neck_x,neck_y,neck_c,angle_leye_lear,angle_reye_rear,angle_leye_nose,angle_reye_nose,angle_lear_nose,angle_rear_nose,neck_ankle_height
0,0,619.123,255.339,0.809413,0,0,0,613.349,243.487,0.822314,0,0,0,581.075,243.416,0.869603,539.976,308.151,0.677782,1000,0.126664,1000,-115.971,1000,-162.6,522.503
0,0,619.133,255.319,0.803099,0,0,0,613.365,243.479,0.819272,0,0,0,581.093,243.417,0.87104,539.972,308.158,0.672177,1000,0.109336,1000,-115.971,1000,-162.626,522.481
0,0,619.118,252.447,0.812889,0,0,0,613.334,243.445,0.81885,0,0,0,581.085,243.419,0.859463,539.953,308.115,0.666448,1000,0.04465,1000,-122.723,1000,-166.648,522.442
0,0,619.114,252.462,0.806345,0,0,0,613.34,243.457,0.817895,0,0,0,581.103,243.416,0.861228,539.953,308.125,0.666835,1000,0.0719217,1000,-122.668,1000,-166.614,522.418
0,0,619.142,255.288,0.805954,0,0,0,613.39,243.512,0.831777,0,0,0,584.012,243.505,0.866209,537.119,308.103,0.676878,1000,0.0130347,1000,-116.032,1000,-161.458,525.279
0,0,619.139,255.28,0.802874,0,0,0,613.388,243.512,0.830356,0,0,0,584.017,243.511,0.86805,539.938,308.118,0.676408,1000,0.000119066,1000,-116.047,1000,-161.475,525.267
0,0,619.136,252.451,0.851279,0,0,0,613.31,243.457,0.846773,0,0,0,581.065,243.46,0.86712,539.963,308.098,0.676913,1000,-0.00466348,1000,-122.932,1000,-166.712,522.495
0,0,619.15,252.441,0.854804,0,0,0,613.318,243.461,0.850413,0,0,0,581.069,243.48,0.869362,539.957,308.1,0.679322,1000,-0.0325595,1000,-123.001,1000,-166.757,522.516
0,0,619.162,255.343,0.840507,0,0,0,613.362,243.5,0.851546,0,0,0,581.099,243.47,0.875129,539.963,308.154,0.688546,1000,0.0538167,1000,-116.093,1000,-162.675,522.458
0,0,619.169,255.336,0.839734,0,0,0,613.368,243.499,0.849937,0,0,0,581.111,243.475,0.872204,539.972,308.143,0.689971,1000,0.0423894,1000,-116.107,1000,-162.69,522.48
0,0,619.133,255.388,0.820997,0,0,0,613.354,243.551,0.844965,0,0,0,581.113,243.501,0.879291,537.077,305.238,0.703912,1000,0.0896219,1000,-116.022,1000,-162.637,525.378
0,0,619.107,255.366,0.811373,0,0,0,613.315,243.55,0.832333,0,0,0,581.084,243.537,0.885251,537.086,305.268,0.701849,1000,0.0226491,1000,-116.111,1000,-162.719,525.333
0,0,619.06,255.378,0.798852,0,0,0,610.478,243.548,0.829215,0,0,0,581.066,243.526,0.892887,539.94,308.108,0.686355,1000,0.0430415,1000,-125.959,1000,-162.676,522.507
0,0,619.067,255.36,0.79327,0,0,0,613.295,243.541,0.824701,0,0,0,581.103,243.511,0.888661,537.115,308.09,0.685072,1000,0.0522514,1000,-116.028,1000,-162.667,522.517
0,0,616.32,255.346,0.786094,0,0,0,610.431,243.521,0.827217,0,0,0,581.095,243.471,0.880633,539.969,308.133,0.678199,1000,0.0985245,1000,-116.477,1000,-161.37,522.515
0,0,616.315,255.343,0.787115,0,0,0,610.427,243.525,0.828077,0,0,0,581.097,243.474,0.879875,539.978,308.138,0.677757,1000,0.0995282,1000,-116.48,1000,-161.374,522.495
0,0,616.28,255.359,0.766813,0,0,0,610.421,243.551,0.81673,0,0,0,581.153,243.496,0.880873,537.057,305.255,0.707031,1000,0.107777,1000,-116.391,1000,-161.339,525.323
0,0,616.278,255.325,0.763128,0,0,0,610.411,243.548,0.813619,0,0,0,581.155,243.522,0.880362,537.066,305.24,0.712063,1000,0.051368,1000,-116.482,1000,-161.426,525.343
0,0,616.281,252.477,0.709265,0,0,0,610.454,243.53,0.779485,0,0,0,584.057,243.511,0.889786,537.062,305.25,0.715424,1000,0.0420956,1000,-123.075,1000,-164.451,525.31
0,0,616.254,255.332,0.71386,0,0,0,610.44,243.56,0.787172,0,0,0,584.059,243.527,0.890149,537.062,305.264,0.711113,1000,0.0714144,1000,-116.283,1000,-159.863,525.284
0,0,616.316,255.385,0.794866,0,0,0,610.445,243.569,0.830217,0,0,0,581.16,243.517,0.875657,537.071,308.107,0.714814,1000,0.102158,1000,-116.422,1000,-161.346,522.483
0,0,616.361,255.3,0.789034,0,0,0,610.453,243.545,0.824541,0,0,0,581.118,243.564,0.890919,537.09,308.126,0.709026,1000,-0.0357926,1000,-116.682,1000,-161.582,522.383
0,0,616.361,255.301,0.784754,0,0,0,610.459,243.548,0.822567,0,0,0,581.122,243.564,0.892665,537.082,308.124,0.711564,1000,-0.0318569,1000,-116.664,1000,-161.579,522.385
0,0,616.354,252.453,0.763205,0,0,0,610.475,243.523,0.805225,0,0,0,583.984,243.542,0.887016,537.071,308.128,0.713215,1000,-0.0405598,1000,-123.359,1000,-164.608,522.448
0,0,616.354,252.456,0.765581,0,0,0,610.475,243.524,0.806652,0,0,0,583.982,243.54,0.886768,537.069,308.125,0.713252,1000,-0.0341551,1000,-123.355,1000,-164.601,522.449
