,angle_leye_lear,angle_reye_rear,angle_leye_nose,angle_reye_nose,angle_lear_nose,angle_rear_nose,lear,rear,d_leye_lear,d_leye_reye,d_leye_nose,d_reye_rear,d_reye_nose,d_nose_neck,orientation
0,1000,-16.8876,1000.0,-161.373,1000,176.322,False,True,-1,-1.0,-1.0,2.382835801837979,0.8634929022543314,19.299896427090705,right
1,1000,-16.8913,1000.0,-161.372,1000,176.31900000000002,False,True,-1,-1.0,-1.0,2.382411934975976,0.8635060804228389,19.30073464632821,right
2,1000,-18.4295,1000.0,-161.30100000000002,1000,176.145,False,True,-1,-1.0,-1.0,2.0055635101517404,0.8641945214608803,19.313137200038682,right
3,1000,-18.4267,1000.0,-161.299,1000,176.149,False,True,-1,-1.0,-1.0,2.005521320383216,0.8643037207006924,19.30375430554213,right
4,1000,-18.4884,1000.0,-161.399,1000,176.071,False,True,-1,-1.0,-1.0,2.0161072264954516,0.8684897741656059,19.447294040780314,right
5,1000,-18.4827,1000.0,-161.398,1000,176.074,False,True,-1,-1.0,-1.0,2.002987808042838,0.861563236873033,19.30522219282218,right
6,1000,-18.4922,-134.764,-161.44799999999998,1000,176.065,False,True,-1,0.5629932860293896,0.04280765835328341,2.0001590516484886,0.8639261310585303,19.294216877278597,right
7,1000,-18.4837,-134.832,-161.442,1000,176.072,False,True,-1,0.5631014577185254,0.042702035209117487,2.0005579424035975,0.863944044469312,19.295629238322984,right
8,1000,-18.5363,-135.058,-161.474,1000,176.037,False,True,-1,0.5604739348428358,0.04349820788530401,1.9957161514178012,0.8644668426983749,18.674055788314252,right
9,1000,-16.9558,-135.424,-161.49,1000,176.253,False,True,-1,0.5582995744096291,0.04387465053510491,2.3764056565615452,0.864399490207354,19.2916472662242,right
10,1000,-16.8679,-134.93,-161.425,1000,176.327,False,True,-1,0.5613935050004624,0.04318042597999814,2.3769519208269316,0.8639385625337045,18.658461064593915,right
11,1000,-16.8699,-134.519,-161.42700000000002,1000,176.325,False,True,-1,0.5616118821449958,0.04349166189803976,2.376512036012671,0.8638405880034106,18.657137552613825,right
12,1000,-18.4415,-134.641,-161.415,1000,176.108,False,True,-1,0.5610723167922087,0.04321740811001854,1.9979738608795634,0.8628490852960807,18.64385045849628,right
13,1000,-18.4419,-134.691,-161.42600000000002,1000,176.104,False,True,-1,0.5609833516422085,0.04324612207948076,1.9977878205323725,0.8627376059117349,18.63971717117778,right
14,1000,-18.4326,-134.01,-161.404,1000,176.112,False,True,-1,0.5627511990804024,0.0434253492973366,2.000260407712786,0.8630212146951501,19.257921905914756,right
15,1000,-18.4288,-133.981,-161.393,1000,176.11599999999999,False,True,-1,0.5618549296455133,0.04375284507772957,2.000731198327668,0.8630700035348823,19.26232815730514,right
16,1000,-16.7944,-117.194,-158.172,1000,176.118,False,True,-1,0.34758731769601664,0.10954916548394777,2.3981334538943337,0.63687239356805,18.657064746847382,right
17,1000,-18.4458,-117.399,-161.369,1000,176.101,False,True,-1,0.530292288560381,0.10808411554825435,2.0057972997372877,0.8614188967527214,18.653291378130866,right
18,1000,-16.7291,-134.536,-158.13,1000,176.173,False,True,-1,0.36836100095894225,0.045971628644030295,2.3965826989161814,0.6356191538447898,18.6457854800925,right
19,1000,-16.7424,-134.588,-158.149,1000,176.157,False,True,-1,0.36979546073097513,0.04548171549064372,2.3975612811492883,0.6362094992458327,18.649704349772485,right
20,1000,-16.7337,-134.628,-158.093,1000,176.171,False,True,-1,0.3731730959043499,0.04420281098956896,2.406622930552027,0.6368552760111882,18.658438008140415,right
21,1000,-16.7243,-134.579,-158.10299999999998,1000,176.178,False,True,-1,0.37523656764636054,0.04360300215202502,2.4064373546873976,0.6375431905941763,18.66012150295839,right
22,1000,-16.6983,-134.17700000000002,-158.158,1000,176.18900000000002,False,True,-1,0.3792470679858424,0.04372491072023259,2.4174164920352714,0.6416477791497851,18.778785941190627,right
23,1000,-16.703,-134.187,-158.162,1000,176.183,False,True,-1,0.3791943441081729,0.043754376796445345,2.4170051824753878,0.6416044641530548,18.779454569442127,right
24,1000,-16.727999999999998,-134.043,-158.178,1000,176.16,False,True,-1,0.37617592792774796,0.043699046955318406,2.401515801414675,0.6369039375726518,18.661513377471323,right
25,1000,-16.7307,-134.071,-158.18200000000002,1000,176.15900000000002,False,True,-1,0.37555439579025923,0.04384335284078886,2.401381427986444,0.6368683005114701,18.658152855031876,right
26,1000,-16.6923,-134.217,-158.189,1000,176.188,False,True,-1,0.37639171618102335,0.043589746459384446,2.3977088810434464,0.6375763063649733,18.64953786067474,right
27,1000,-16.6611,-134.365,-158.156,1000,176.21599999999998,False,True,-1,0.3768017545733912,0.04315829568809376,2.3983271116944302,0.6370811814500573,18.64894599943027,right
28,1000,-16.6894,-93.4162,-158.165,1000,176.175,False,True,-1,0.5549376243265395,0.02238493531204385,2.4008945609206562,0.6344646543785818,18.662808024562587,right
29,1000,-16.7119,-93.3607,-158.184,1000,176.15400000000002,False,True,-1,0.555426781744276,0.02255049017363355,2.3993938686324587,0.6350484602900813,18.662577832552422,right
30,1000,-16.7486,-93.0762,-158.19799999999998,1000,176.12099999999998,False,True,-1,0.5552911815717336,0.022406925350057526,2.3977326039743505,0.6331635081455257,18.639721480486845,right
31,1000,-16.7498,-93.1587,-158.19899999999998,1000,176.12,False,True,-1,0.5553333714805977,0.02237729678316822,2.397937039212843,0.6331780002187088,18.640521572277628,right
32,1000,-16.8225,-93.7839,-158.311,1000,176.03900000000002,False,True,-1,0.5565956023238441,0.023511299015338015,2.415359124768184,0.638483060442428,18.779701435494946,right
33,1000,-16.8266,-93.8274,-158.313,1000,176.035,False,True,-1,0.552511435489699,0.023514876819223575,2.3991553736118996,0.6339781693042527,18.64346263881046,right
34,1000,-10.5712,-93.2953,-153.389,1000,179.825,False,True,-1,0.3625251495391773,0.023375996927835263,2.7456887550609275,0.44006438322719915,18.6128425184635,right
35,1000,-9.7193,-93.6781,-146.559,1000,179.843,False,True,-1,0.2143891296386726,0.02380576833089193,3.231875338236482,0.2912381718953477,18.615154889424648,right
