frame,person,nose_x,nose_y,nose_c,l_eye_x,l_eye_y,l_eye_c,r_eye_x,r_eye_y,r_eye_c,l_ear_x,l_ear_y,l_ear_c,r_ear_x,r_ear_y,r_ear_c,neck_x,neck_y,neck_c,angle_leye_lear,angle_reye_rear,angle_leye_nose,angle_reye_nose,angle_lear_nose,angle_rear_nose,neck_ankle_height
0,0,581.081,267.125,0.936111,595.841,266.967,0.916716,572.332,261.233,0.877452,607.511,293.536,0.810513,548.889,284.658,0.851279,572.142,361.113,0.940909,-113.714,-44.9774,-0.612306,-146.041,44.9786,151.425,446.007
0,0,586.912,267.125,0.93087,598.624,266.976,0.911897,575.138,261.244,0.8743,610.458,293.545,0.793434,551.7,284.635,0.852338,572.22,361.089,0.952248,-114.01,-44.9412,-0.726154,-153.46,48.2917,153.56,445.936
0,0,584.07,267.122,0.931957,598.606,266.98,0.915093,575.119,264.019,0.876116,610.426,293.569,0.79701,551.685,284.644,0.853345,572.217,361.091,0.950496,-113.968,-41.3511,-0.557637,-160.881,45.0984,151.585,445.936
0,0,589.861,269.897,0.939205,598.68,267.079,0.924988,575.27,264.095,0.892815,613.33,293.634,0.809495,551.805,284.64,0.868633,572.3,361.099,0.954798,-118.885,-41.2033,-17.7209,-158.317,45.3257,158.824,445.87
0,0,589.89,269.902,0.93877,598.691,267.086,0.920731,575.289,264.103,0.890843,613.348,293.646,0.806851,551.813,284.653,0.872164,572.302,361.103,0.954533,-118.892,-41.1982,-17.7424,-158.338,45.3467,158.824,445.861
0,0,592.721,269.914,0.939598,598.77,267.105,0.910637,578.105,264.096,0.879439,616.23,296.384,0.82695,554.698,284.601,0.829049,572.37,361.081,0.949923,-120.809,-41.2203,-24.9123,-158.293,48.3904,158.88,445.954
0,0,592.72,269.915,0.939242,598.768,267.104,0.910894,578.102,264.097,0.879946,616.23,296.38,0.826612,554.695,284.601,0.830173,572.371,361.081,0.950255,-120.815,-41.2175,-24.9285,-158.296,48.3837,158.883,445.955
0,0,592.77,267.139,0.959439,598.857,266.983,0.87094,575.354,264.075,0.859272,619.084,293.605,0.830804,554.747,287.591,0.843355,575.144,363.78,0.948616,-127.227,-48.7714,-1.46828,-170.019,45.1642,151.725,443.205
0,0,592.773,267.143,0.958776,601.582,266.997,0.872597,575.367,264.068,0.858622,619.087,293.607,0.835486,554.748,287.574,0.837951,575.146,363.782,0.94813,-123.338,-48.7428,-0.950489,-169.982,45.1629,151.751,443.202
0,0,595.683,267.188,0.962077,604.57,267.02,0.849349,578.216,264.123,0.861241,619.29,293.611,0.838703,557.649,287.582,0.86009,575.265,361.108,0.938256,-118.967,-48.7579,-1.07883,-170.048,48.2221,151.799,445.858
0,0,595.677,267.195,0.959389,604.567,267.041,0.849963,578.227,264.126,0.860443,619.284,293.638,0.845953,557.653,287.573,0.853977,575.261,361.11,0.938488,-118.958,-48.7347,-0.992547,-170.022,48.2421,151.813,445.891
0,0,595.801,269.955,0.959727,610.435,269.867,0.843957,581.106,266.912,0.859075,622.043,296.498,0.831384,557.664,290.406,0.845128,575.359,363.8,0.923674,-113.552,-45.0639,-0.344603,-168.301,45.3273,151.797,443.179
0,0,595.81,270.01,0.950071,610.436,269.917,0.842069,581.137,266.928,0.868845,619.376,296.515,0.825912,557.655,290.382,0.844943,575.358,363.804,0.923504,-108.579,-44.9661,-0.364122,-168.135,48.3576,151.901,443.191
0,0,598.702,269.976,0.970682,616.274,267.178,0.873667,586.939,264.148,0.858457,622.194,296.412,0.785433,560.566,287.618,0.849688,578.14,363.846,0.913352,-101.449,-41.6661,-9.04899,-153.644,48.3744,155.175,443.11
0,0,598.717,270.008,0.969734,616.285,269.87,0.878177,586.976,264.162,0.867847,622.185,296.422,0.780159,560.585,287.583,0.845205,578.134,363.845,0.913639,-102.529,-41.5887,-0.447886,-153.532,48.3807,155.255,443.128
0,0,598.754,270.048,0.968196,616.32,269.915,0.889699,589.88,266.924,0.886019,622.203,296.475,0.788527,563.524,287.604,0.851218,578.221,363.844,0.909399,-102.49,-38.1194,-0.433686,-160.6,48.4158,153.512,443.123
0,0,598.752,270.041,0.968405,616.319,269.911,0.888336,589.875,266.919,0.884467,622.204,296.474,0.78859,563.519,287.606,0.851327,578.218,363.841,0.90968,-102.492,-38.1276,-0.426886,-160.621,48.4191,153.503,443.112
0,0,598.819,269.94,0.980384,619.081,267.15,0.904841,589.94,264.136,0.870596,622.306,296.429,0.791485,566.353,290.4,0.866156,581.132,363.84,0.893918,-96.2852,-48.0729,-7.84146,-146.829,48.4372,147.782,440.316
0,0,598.819,269.955,0.97969,619.084,267.161,0.906617,589.941,264.142,0.871965,622.315,296.444,0.79235,563.527,290.418,0.866269,581.116,363.839,0.894369,-96.2976,-44.8509,-7.85001,-146.782,48.4262,149.894,440.328
0,0,598.777,269.931,0.969827,616.346,267.103,0.887666,589.875,264.181,0.848355,622.333,296.482,0.799403,566.371,290.504,0.884853,584.001,363.859,0.888187,-101.518,-48.2376,-9.14409,-147.139,48.421,147.591,443.07
0,0,598.77,269.924,0.970945,616.327,267.083,0.887216,589.859,266.909,0.846844,622.326,296.462,0.800355,566.363,290.529,0.894382,584,363.86,0.888013,-101.542,-45.1505,-9.18943,-161.306,48.4067,147.55,443.067
0,0,601.592,270.107,0.95368,619.152,269.937,0.926218,592.857,266.99,0.903374,625.124,296.421,0.810261,569.294,290.456,0.887017,586.945,363.878,0.883444,-102.706,-44.8817,-0.554012,-160.364,48.1953,147.788,443.107
0,0,601.603,270.135,0.948164,619.157,269.964,0.927857,592.875,267.004,0.908275,625.119,296.436,0.805608,569.292,290.448,0.883495,586.93,363.878,0.883073,-102.692,-44.83,-0.557872,-160.267,48.1993,147.843,443.114
0,0,601.671,272.937,0.915943,619.197,270.073,0.914471,595.672,267.1,0.921341,625.192,296.513,0.797035,569.408,290.516,0.893954,589.888,363.934,0.887254,-102.776,-41.7185,-9.27982,-135.785,45.0667,151.415,443.022
0,0,601.666,272.942,0.916942,619.192,270.072,0.915115,595.665,267.107,0.919721,625.191,296.509,0.796999,569.404,290.529,0.89617,589.885,363.934,0.887076,-102.785,-41.7305,-9.29939,-135.805,45.0522,151.404,443.001
0,0,604.609,270.079,0.928158,619.266,269.879,0.921456,595.78,267,0.92855,625.177,293.665,0.685897,572.27,290.464,0.9031,589.929,363.953,0.892059,-103.954,-44.9428,-0.784999,-160.77,48.9099,147.775,442.994
0,0,604.601,270.076,0.929974,619.261,269.877,0.921394,595.774,266.999,0.927838,625.178,293.669,0.690902,572.261,290.471,0.904409,589.933,363.954,0.892546,-103.965,-44.9505,-0.776989,-160.785,48.906,147.762,442.997
0,0,607.552,270.063,0.9044,619.338,269.877,0.894054,595.837,267.014,0.918733,628.107,296.456,0.668552,572.315,290.546,0.917445,592.78,363.97,0.901003,-108.26,-45.0116,-0.908328,-165.41,52.0873,149.832,443.015
0,0,607.528,270.058,0.907663,619.33,269.872,0.895524,595.825,267.012,0.917443,628.103,296.448,0.675609,572.314,290.544,0.917807,592.777,363.971,0.900811,-108.269,-45.0261,-0.903089,-165.414,52.0587,149.811,443.007
0,0,610.427,270.095,0.90148,622.047,269.916,0.897583,595.876,267.034,0.926926,631.006,296.464,0.686646,572.325,290.595,0.936544,595.59,363.969,0.914544,-108.647,-45.0122,-0.886773,-168.118,52.0298,151.718,443.035
0,0,610.424,270.099,0.901967,622.05,269.912,0.902086,595.885,267.03,0.928623,631.008,296.43,0.688549,572.352,290.57,0.931943,595.599,363.979,0.914501,-108.665,-45.0085,-0.922755,-168.083,51.9835,151.733,443.032
0,0,613.298,270.151,0.892108,622.115,269.962,0.908074,598.61,267.069,0.927884,633.966,296.423,0.737025,572.384,290.569,0.931167,595.632,363.966,0.918759,-114.126,-41.8624,-1.22871,-168.149,51.8072,153.478,442.979
0,0,610.48,270.154,0.891001,622.112,269.968,0.91031,598.603,267.078,0.927486,633.963,296.428,0.738608,572.384,290.569,0.928097,595.625,363.963,0.918063,-114.125,-41.8587,-0.912484,-165.481,48.212,151.813,442.986
0,0,613.353,270.164,0.88691,622.166,270.023,0.892417,598.693,267.086,0.921466,636.829,296.543,0.760492,575.193,290.533,0.906708,595.703,363.963,0.928331,-118.938,-44.9357,-0.916073,-168.142,48.3323,151.908,442.978
0,0,613.358,270.162,0.887386,622.168,270.023,0.89108,598.694,267.084,0.920776,636.828,296.545,0.757687,575.196,290.531,0.907028,595.705,363.962,0.928301,-118.93,-44.9381,-0.901299,-168.148,48.3445,151.908,442.984
0,0,613.376,270.119,0.892546,622.169,269.99,0.875879,598.67,267.072,0.908172,636.816,299.317,0.742882,575.183,290.574,0.924824,595.738,363.969,0.929503,-116.54,-45.0182,-0.839934,-168.298,51.2429,151.828,440.146
0,0,613.379,270.122,0.892255,622.17,269.994,0.875453,598.673,267.076,0.908718,636.816,299.322,0.740961,575.186,290.576,0.925318,595.738,363.971,0.928797,-116.537,-45.0169,-0.839372,-168.296,51.2483,151.829,440.143
0,0,616.233,270.097,0.904156,622.221,269.946,0.86947,598.731,267.058,0.90003,636.884,296.532,0.718655,575.237,290.549,0.922025,595.756,363.974,0.932817,-118.879,-44.9961,-1.44144,-170.148,52.003,153.487,442.945
0,0,616.241,270.077,0.91153,622.228,269.925,0.869679,598.736,267.041,0.900343,636.887,296.516,0.712297,575.248,290.529,0.92047,595.764,363.975,0.933044,-118.867,-44.9992,-1.44961,-170.163,52.0153,153.485,440.188
0,0,613.42,270.016,0.912606,622.213,269.875,0.866175,598.709,267.008,0.875518,636.891,296.429,0.745262,575.26,290.503,0.899458,595.777,363.97,0.933388,-118.932,-45.0557,-0.920775,-168.444,48.3742,151.77,442.979
0,0,613.417,270.016,0.910535,622.214,267.198,0.86718,598.709,267.006,0.874757,639.663,296.424,0.746194,575.266,290.489,0.897919,595.779,363.976,0.932201,-120.84,-45.0482,-17.7637,-168.434,45.1751,151.78,442.984
0,0,616.318,270.087,0.916629,622.287,269.923,0.863788,598.809,267.044,0.887895,639.69,296.482,0.683658,575.312,290.497,0.902769,595.759,363.944,0.936712,-123.235,-44.9469,-1.56865,-170.141,48.4755,153.538,443.044
0,0,616.319,270.086,0.915815,622.29,269.924,0.862327,598.807,267.044,0.887057,639.694,296.489,0.687527,575.311,290.496,0.904687,595.76,363.949,0.935865,-123.231,-44.9461,-1.55686,-170.144,48.4802,153.541,443.06
0,0,616.323,270.156,0.897995,622.292,269.984,0.851999,598.813,267.099,0.888411,639.703,296.513,0.678091,575.315,290.518,0.902453,595.737,363.953,0.935129,-123.278,-44.9035,-1.64451,-170.099,48.426,153.594,443.024
0,0,616.326,270.154,0.900252,622.299,269.985,0.852676,598.816,267.098,0.888055,639.708,296.518,0.681033,575.316,290.517,0.899909,595.74,363.951,0.935744,-123.272,-44.901,-1.61393,-170.101,48.4305,153.593,443.026
0,0,616.302,270.163,0.898422,622.299,270.008,0.858576,598.798,267.097,0.893368,639.73,299.296,0.726441,575.288,290.527,0.91126,595.685,363.992,0.925045,-120.76,-44.9028,-1.4809,-170.063,51.1946,153.596,442.966
