,Unnamed: 0,angle_leye_lear,angle_reye_rear,angle_leye_nose,angle_reye_nose,angle_lear_nose,angle_rear_nose,lear,rear,d_leye_lear,d_leye_reye,d_leye_nose,d_reye_rear,d_reye_nose,d_nose_neck,orientation
41,41,-144.39,-45.4244,-44.956,-146.866,0.217893,159.137,True,True,1.6195629529557254,1.5899676169793708,1.0795642054493646,1.071883477689959,0.2827932855230877,14.714626004393821,center
42,42,-143.293,-51.2948,-44.7062,-161.026,4.2554300000000005,150.287,True,True,2.148258942146912,1.7319331908853517,1.0876431652750191,0.8979661382957767,0.21526544575611145,14.710560772755064,center
43,43,-143.3,-51.3002,-44.6952,-161.04399999999995,4.26085,150.27700000000004,True,True,2.164782687768335,1.7442240909183422,1.0951390228516773,0.9051633091182859,0.21674729869971388,14.812338573143673,center
44,44,-143.391,-71.7352,-39.8846,-153.415,3.95422,128.763,True,True,2.1553004912422558,1.7275987245381248,1.3077350171113964,0.8792215616199588,0.11291368785280445,14.733089646027755,center
45,45,-143.41,-74.1734,-39.8848,-153.446,3.94474,123.918,True,True,2.155761396667946,1.7277346977430261,1.3076161234029826,1.1491541678557229,0.11282794952155628,14.731302820156017,center
46,46,-148.165,-89.3041,-38.6769,-160.914,4.22623,116.882,True,True,1.9529597436660868,1.5902547846372457,0.9046181219646864,1.08434962768488,0.21511634752124129,14.812234580150184,center
47,47,-148.183,-89.4221,-38.6369,-160.868,4.23003,113.606,True,True,1.952479341471253,1.5896783579013587,0.9047010263116364,1.3939259244182802,0.2147329401767604,14.811605587470579,center
48,48,-150.843,-89.4314,-38.5964,-160.615,3.9886,116.727,True,True,2.295087731437877,1.5891544954539298,0.906256330675734,1.0861700594780823,0.2148618979052971,14.81667783894618,center
49,49,-150.832,-89.3982,-38.6009,-160.637,3.99601,116.806,True,True,2.2926004147002086,1.589146620701947,0.9060881657783291,1.0839653483609148,0.21486333719199965,14.817548457594972,center
50,50,-148.037,-82.8693,-38.4614,-135.733,4.41529,116.911,True,True,1.956461601658375,1.1814869682440772,0.9037993285091096,1.4105247446935747,0.17704590810240414,14.820151807811156,center
51,51,-148.059,-89.4014,-38.4686,-146.031,4.39397,116.884,True,True,1.9559488607891156,1.4838658867580976,0.9048627045479588,1.38918614275939,0.2766685642915777,14.819034910193505,center
52,52,-147.963,-89.4209,-33.7337,-135.16,4.181769999999998,109.113,True,True,1.954159811522744,1.479040383260804,1.12981568033118,1.3947804133175046,0.1736613181710658,15.86710883976638,center
53,53,-148.013,-89.5004,-33.7135,-135.003,4.1592699999999985,108.954,True,True,1.955434882112413,1.4773771894134986,1.130650812702159,1.3982057590983967,0.1735118192729406,15.86678601216507,center
54,54,-147.941,-82.7539,-33.6466,-134.982,4.22583,116.651,True,True,1.9502272192087768,1.4752193435510774,1.1277333033259809,1.415739709132153,0.17352020282933414,15.867744388244253,center
55,55,-147.95,-82.7459,-33.641,-134.966,4.223,116.667,True,True,1.949928223946376,1.4762600772561956,1.1285657860272529,1.4153826038750132,0.1736390929642915,15.866191980917366,center
56,56,-153.067,-71.4871,-26.7575,-135.04,4.26098,134.931,True,True,1.7530722388606228,1.4149044450772228,0.9810185135279396,0.8801770225813158,0.17428038511799476,15.600220486914434,center
57,57,-153.062,-71.4824,-26.7546,-135.041,4.26726,134.92700000000002,True,True,1.7545226654463246,1.4149188340579268,0.9810284900719464,0.8805448580072661,0.17428215747591427,15.601155134365554,center
58,58,-152.963,-45.5515,-26.664,-118.345,4.3543400000000005,153.20600000000005,True,True,1.7534443390613017,1.113915694909914,0.9818303803455056,1.08896272064769,0.11270818818431935,15.88074090837431,center
59,59,-152.954,-45.54,-26.6578,-118.303,4.36223,153.23,True,True,1.7536693661989604,1.1137991547963555,0.9817307070316628,1.0885760200163788,0.11285610941878425,15.882909127894244,center
60,60,-144.571,-45.3797,-26.5691,-134.83,8.7426,156.441,True,True,1.6267027099182436,1.4182779611284937,0.9813702656523284,1.1047553089784845,0.1760290188560235,15.876742707782455,center
61,61,-144.55700000000004,-50.3347,-26.5698,-134.859,8.75103,150.185,True,True,1.6270631860238784,1.4183113000541367,0.9813627799714671,1.3341951670357746,0.17593773693805162,15.874680395831163,center
62,62,-144.458,-50.3527,-30.7274,-134.895,9.47184,159.141,True,True,1.6216518939393885,1.4015516803945516,0.7524228289607461,1.3263376576164423,0.3855036734797675,15.608062083079105,center
63,63,-144.464,-50.3239,-30.7194,-134.957,9.46696,159.153,True,True,1.6213698049603895,1.4027631051769909,0.7523411261045947,1.3261086649244007,0.3854620140534294,15.605891673191714,center
64,64,-149.887,-66.8665,-36.8701,-143.202,5.57334,149.969,True,True,1.4431184399525254,1.393251630239949,0.5465406091822256,1.273206039451177,0.5410235746046019,15.3768950163596,center
65,65,-149.94,-66.8161,-36.9178,-143.233,5.51553,150.078,True,True,1.4416116274813018,1.3944559698380876,0.5469475471851639,1.268617352749763,0.5415774004433691,15.370023694272687,center
66,66,-147.734,-73.9007,-62.1991,-148.967,6.1246800000000015,149.99200000000005,True,True,1.9520661309348364,1.1072203906893336,0.4389688450157067,1.1648672551073391,0.7318729725744593,15.2034158395957,center
67,67,-147.735,-73.9049,-62.1952,-148.966,6.1245699999999985,149.986,True,True,1.9520008338544987,1.107211389740523,0.4389119825907423,1.1650823431311246,0.7318766937669351,15.203104582640572,center
68,68,-143.186,-74.163,-52.7674,-141.57299999999995,10.4191,156.284,True,True,2.177457213310632,1.3943535119607582,0.5402416274754003,1.1617146604977442,0.8831263085644634,15.191233098609462,center
69,69,-143.181,-74.143,-52.758,-141.561,10.425999999999998,156.316,True,True,2.1774904261701717,1.3955650974669849,0.5400728485575697,1.161209670940904,0.8841769480684656,15.189314772068617,center
70,70,-139.57,-74.0622,-52.7285,-141.539,11.5323,156.187,True,True,1.8795655891071308,1.3955861606984046,0.5406477966635989,1.171816637770176,0.8838015471911207,15.061288396320885,center
71,71,-139.588,-74.0123,-52.7629,-141.572,11.5097,156.255,True,True,1.8758631999084856,1.3967885091075556,0.5405339095727736,1.169713109023655,0.8842561147055544,15.055572538800831,center
72,72,-138.81799999999998,-77.5179,-62.2675,-148.77100000000004,16.4854,139.409,True,True,2.459084212346073,1.1167185964269992,0.4459797401223886,1.8521484419292331,0.741001530486418,16.128664119245745,center
73,73,-138.819,-76.0576,-62.2897,-148.78799999999995,16.4779,144.322,True,True,2.4575027419375117,1.1167592103423278,0.4461035224427026,1.4940760013728718,0.7410090660632722,16.127620732962985,center
74,74,-142.945,-73.8729,-62.3361,-141.686,11.5498,156.496,True,True,2.17278185192246,1.0913772252939336,0.4367602135367078,1.1580245541785892,0.8838732024149918,14.944559476326663,center
75,75,-142.977,-81.1027,-52.6826,-141.537,10.5472,153.285,True,True,2.1744066274018268,1.3942623075417542,0.5425335119484945,1.0959114990709091,0.879100148196345,15.048840547843534,center
76,76,-138.914,-82.3458,-51.0197,-143.567,9.6075,135.257,True,True,2.452400496766199,1.4824978263301265,0.88070032592337,1.4183609791937837,0.5405526561991498,15.200098796473286,center
77,77,-147.532,-82.3383,-44.9241,-143.592,5.25508,135.259,True,True,1.9589920016881464,1.418816089674646,0.694268978194053,1.417448576651337,0.5401715823487938,15.195650667500546,center
78,78,-139.67700000000002,-71.6521,-44.8724,-153.531,10.3819,145.952,True,True,1.8762629858077795,1.4780835897018636,0.6921074485017076,0.8853447881336521,0.4350544348789974,15.192618966016976,center
79,79,-139.679,-71.6279,-44.8515,-153.55100000000004,10.3933,145.97,True,True,1.8758208475183915,1.4779691517951312,0.6914582635204058,0.8838780030154105,0.4348481463872249,15.189730316567225,center
80,80,-139.662,-67.9934,-44.9344,-153.654,10.3818,153.19899999999996,True,True,1.8661769315656307,1.476748277317546,0.6883703322298033,0.6446468971374257,0.4364344795846175,15.193744287813836,center
81,81,-139.665,-68.00399999999999,-44.9219,-153.653,10.3814,153.181,True,True,1.8658487271025788,1.476682281654612,0.6882035923880476,0.6447287808053404,0.4364411380302829,15.193587455120587,center
82,82,-144.296,-67.9319,-44.9028,-153.614,5.65227,153.239,True,True,1.6364740661447352,1.4753852790187494,0.6881217755899666,0.6430601923776135,0.4358595231496452,15.06230854155596,center
83,83,-139.656,-67.939,-44.8985,-153.643,10.3533,153.214,True,True,1.857621585338558,1.4741698533450083,0.6876231846103813,0.6429607148668669,0.4349806994080936,15.060179260826226,center
84,84,-152.746,-63.3801,-36.6343,-146.971,5.167000000000002,146.378,True,True,1.7392258162946164,1.1149592240465254,0.5535074007491104,0.9773277866916183,0.28534159905001394,15.216808279786722,center
85,85,-147.529,-63.3937,-44.4885,-147.029,5.16964,146.352,True,True,1.9293844898125216,1.178543662609307,0.6989484663481413,0.9779358975988924,0.2856129394803211,15.22102868970216,center
86,86,-142.981,-56.4998,-44.3836,-147.08,9.57216,150.018,True,True,2.155774263191353,1.1810009535918624,0.7002722161474948,1.1327331239669516,0.28465328417037,15.22288920788306,center
87,87,-142.982,-56.5202,-44.4084,-147.1,9.5587,149.99200000000005,True,True,2.154212166677686,1.181245566298272,0.7000449320767624,1.133842154115324,0.2850846077947641,15.224695721166322,center
88,88,-147.738,-51.4205,-30.8911,-161.049,8.7946,150.09,True,True,1.9208917666025869,1.481682320751078,0.7472096797981979,0.9130239642773624,0.21616781351398212,15.402038461342846,center
89,89,-147.74,-51.4105,-30.8923,-161.041,8.791080000000001,150.102,True,True,1.9220140013070568,1.4828264432967464,0.7472601430645733,0.9124300379657708,0.21665892093813396,15.400631724429061,center
90,90,-144.218,-55.9488,-38.3478,-146.616,5.11872,150.234,True,True,1.6239099558006016,1.484664089639849,0.8923554593126495,1.1395055668865648,0.2791113860504867,15.401973177728374,center
91,91,-144.216,-55.9483,-38.3533,-146.621,5.11879,150.235,True,True,1.6240189635529547,1.4846859735319025,0.8923918846063916,1.1395658015197299,0.2790749895734788,15.402747759569491,center
92,92,-144.13,-45.1387,-38.3305,-146.62,5.21007,158.986,True,True,1.6260816547073558,1.4841099705551726,0.8916284892620356,1.103114987362626,0.2790981036315329,15.407076765036436,center
93,93,-144.143,-45.1017,-38.3111,-146.57,5.2000199999999985,159.032,True,True,1.6266965993002298,1.4838947318903917,0.8923303565979659,1.101930979067918,0.2788628760755954,15.404167639699752,center
94,94,-144.168,-45.1087,-38.3685,-146.583,5.15442,159.029,True,True,1.6255257042020748,1.4820990942885728,0.8924467150797524,1.100256416515372,0.27823564007506585,15.401477219908333,center
95,95,-144.164,-45.1034,-38.3759,-146.582,5.15258,159.03799999999995,True,True,1.6243618434937397,1.4820658419680708,0.8924625999618465,1.1010228059246117,0.2782992181043803,15.401785610577841,center
96,96,-144.194,-44.9222,-33.656,-135.97299999999998,4.7455,156.721,True,True,1.6199626272539618,1.482775331292517,1.1184599372501978,1.0962949037395615,0.17529605550865768,15.61208473003349,center
97,97,-144.184,-44.9077,-33.6515,-135.929,4.7538800000000005,156.751,True,True,1.6205388798771483,1.4825743197546934,1.1185610707983975,1.09672766288513,0.17552830817107687,15.612623677265484,center
98,98,-149.786,-38.9718,-30.9122,-161.01,5.072030000000002,159.209,True,True,1.4265396019336294,1.480022937004606,0.7447010306394528,0.9118200436871031,0.21720892000275172,15.373332238188825,center
99,99,-149.793,-38.982,-30.9166,-161.018,5.06731,159.19899999999996,True,True,1.425402978812138,1.481299559560978,0.7455058843872883,0.9120786483709792,0.21719750587422126,15.372829022184705,center
100,100,-144.459,-45.0997,-30.8634,-161.216,9.44145,153.306,True,True,1.6105551278204673,1.4815542277121418,0.7447112279613168,1.1056363562394804,0.2167183067792957,15.377331244946433,center
101,101,-144.442,-45.1224,-30.8623,-161.233,9.45989,153.279,True,True,1.6114932299281683,1.4816842692772163,0.7447320577204105,1.106343502638105,0.21667901849851165,15.382811775475176,center
102,102,-149.665,-50.0006,-30.8777,-146.674,5.17658,153.304,True,True,1.4302336785575391,1.4206476856925567,0.7459337200047679,1.3335212843052222,0.278190143692268,15.399363098219796,center
103,103,-149.662,-50.0186,-30.8775,-146.688,5.17825,153.28,True,True,1.430294590752945,1.4207096480543882,0.7459784245469273,1.334235173709733,0.2781025018371609,15.40052941610237,center
104,104,-144.385,-45.1212,-30.8501,-161.13299999999995,9.49306,153.289,True,True,1.6093720271469572,1.4800216239857358,0.7445686416607447,1.107641108966675,0.2164360498084063,15.38754389257169,center
105,105,-144.38,-45.1344,-30.854,-161.14,9.4979,153.276,True,True,1.6105326693348718,1.4800247384774945,0.7445107609452838,1.1071733702202486,0.21640185722931712,15.388435902195386,center
106,106,-144.33700000000005,-49.9084,-30.8727,-146.621,9.51637,153.415,True,True,1.6107970045643587,1.4190767650312066,0.7448403086976839,1.3348459079755428,0.27872120834552344,15.39278951597524,center
107,107,-139.447,-49.9566,-38.2824,-146.636,9.5313,153.369,True,True,1.8403640429952264,1.4836101975064313,0.8904460080406114,1.3348129575616654,0.27908654479432393,15.400296880125511,center
108,108,-144.096,-49.9758,-38.2838,-146.582,5.20636,153.366,True,True,1.6183028722419264,1.4846610505274704,0.8915221712460489,1.336737434259374,0.2795263750852002,15.40194266960317,center
109,109,-144.094,-49.9743,-38.285,-146.599,5.2083900000000005,153.363,True,True,1.6193804603518138,1.4834938342560469,0.8907543493353449,1.337456799102795,0.27946124189705435,15.400812390487788,center
110,110,-144.032,-44.9404,-38.3078,-146.46200000000005,5.23626,159.195,True,True,1.6177578784611193,1.482743688076016,0.8910425126645447,1.1073840381055131,0.2803422705633429,15.401595846133494,center
111,111,-144.012,-44.9402,-38.3299,-146.428,5.24118,159.214,True,True,1.6182595546422651,1.4826710171612336,0.8905588461186391,1.1075677980326075,0.2810324227134462,15.404873391452938,center
112,112,-143.97799999999995,-44.9798,-38.382,-135.405,5.22721,165.40200000000004,True,True,1.6166505885913107,1.4208824444913553,0.8915290252195354,1.113386621468012,0.3859162799095685,15.22436236830128,center
113,113,-144.005,-44.9523,-38.3679,-135.378,5.21339,165.43200000000004,True,True,1.6165350801344671,1.4195860803531988,0.8904575015131756,1.1126713723316113,0.3861050852716313,15.220587069636366,center
114,114,-143.95,-49.8693,-38.4252,-135.483,5.23703,159.30100000000004,True,True,1.6171170526037288,1.4198327136979338,0.8894939401183075,1.3406961235066504,0.38639886888989294,15.223367445491602,center
115,115,-139.055,-49.9504,-44.7738,-152.846,10.4456,156.183,True,True,1.8480791072213942,1.4820569326881812,0.7060522821640118,1.3455431527451915,0.4328377071313903,16.15160466984841,center
116,116,-139.05700000000002,-49.9494,-44.7743,-152.846,10.4427,156.185,True,True,1.8479892420077744,1.4820569326881832,0.7061119660097355,1.3455431527451869,0.4328679825776899,16.151201879533893,center
117,117,-143.86700000000005,-45.1703,-44.54600000000001,-136.125,5.793830000000002,161.269,True,True,1.6144447414128449,1.118326529055292,0.6948440644605094,1.5685811440036914,0.39455443464816137,15.074763654118538,center
118,118,-143.863,-45.1863,-44.5445,-136.143,5.79806,161.24200000000005,True,True,1.6134181918516026,1.1183925580638343,0.6947886229722479,1.569305932136594,0.3943369902169475,15.07489655952862,center
119,119,-139.039,-45.2408,-44.8526,-146.584,10.4923,156.134,True,True,1.8448971514883288,1.1799012073498825,0.7010166887895475,1.5703704336593285,0.2944163475377495,16.146383300530438,center
120,120,-139.00799999999998,-45.2278,-44.8504,-146.60399999999996,10.5434,156.13299999999995,True,True,1.8500815528994072,1.1810276046712174,0.7016543708031684,1.5701010391479366,0.2942320017899746,16.14914119902467,center
121,121,-139.05700000000002,-49.9438,-44.8249,-153.072,10.4926,156.112,True,True,1.8491774781164965,1.482421258831583,0.7024979444897823,1.3517236133250954,0.4340683059900944,16.140213460350402,center
122,122,-139.063,-49.9411,-44.826,-153.072,10.4853,156.116,True,True,1.848898480938631,1.4824432201558542,0.7025539578222135,1.3515372799267789,0.4340660988724688,16.13892342151092,center
123,123,-139.06799999999998,-45.2194,-58.1399,-143.89600000000004,6.30384,162.899,True,True,1.8467087637581168,1.1834635620994065,0.7327221856384147,1.5693435635231985,0.5440071622346617,14.965189810659707,center
124,124,-139.059,-45.2466,-52.6114,-153.398,11.4469,158.188,True,True,1.847039792128006,1.1825662223284503,0.5536402385849684,1.5703960627378786,0.4436271550573497,16.03717517841751,center
125,125,-139.019,-45.2282,-52.648,-153.361,11.4754,158.21200000000005,True,True,1.8475644977154342,1.1824082808491363,0.5535196405733128,1.5731783911740171,0.4446489004380904,16.042464523904584,center
126,126,-139.009,-45.2279,-52.6304,-153.375,11.4953,158.201,True,True,1.8481744618310645,1.1824238859025906,0.553182929123929,1.5735077985547226,0.44451513941791454,16.043882047813508,center
127,127,-139.042,-45.2017,-52.7228,-153.343,11.3963,158.26,True,True,1.8426310696151185,1.182679951994832,0.5540226346394956,1.5705008988255609,0.4454637126199135,16.042546104538385,center
128,128,-139.041,-45.2378,-52.74,-153.346,11.3813,158.234,True,True,1.8430289865021108,1.1840009585046394,0.5551523157929539,1.5702983466430742,0.44542973550865866,16.04605510766016,center
129,129,-135.02100000000002,-49.4774,-45.4716,-143.555,11.3934,158.241,True,True,1.5842595038884881,1.4184429614149698,0.6910416332985132,1.846438558088574,0.5533446238486339,16.04160784717508,center
130,130,-135.023,-49.484,-45.4725,-143.576,11.3975,158.231,True,True,1.5843521468742583,1.4185259079213743,0.6909625059748524,1.8471716482421272,0.5532878931952874,16.045768605904655,center
131,131,-135.105,-45.1961,-58.7894,-149.506,6.77234,164.38299999999995,True,True,1.5799140564617635,1.4816619335516488,0.7264737038807296,1.5716025327462015,0.7370262579831642,14.896619932982144,center
132,132,-135.092,-45.1938,-53.3319,-157.939,12.4688,160.043,True,True,1.5792486061570474,1.4814507178322982,0.5465749827755828,1.5724576660726035,0.6371114362493289,15.966864546177984,center
133,133,-135.123,-45.191,-58.7454,-149.56,6.796869999999998,164.361,True,True,1.5810113214838608,1.4840645601706537,0.7260468495358763,1.5741230515377909,0.7372548770349097,14.883668648922152,center
134,134,-135.118,-45.1984,-58.74800000000001,-149.545,6.80633,164.36700000000005,True,True,1.5814134834431737,1.4839287410503663,0.7260671553372374,1.5733651655682976,0.7375388902449005,14.886652532849242,center
135,135,-140.101,-45.1079,-53.0452,-149.44299999999996,6.7287,164.498,True,True,1.3474764140750388,1.4206082232317925,0.5406361805928068,1.5703440557876056,0.7389213166933222,14.88036604643715,center
136,136,-140.097,-45.1051,-53.0085,-149.44,6.76288,164.491,True,True,1.348873291214875,1.4216547243443929,0.540063256511622,1.5721876364930611,0.7398265702264001,14.881284403879672,center
137,137,-140.086,-45.1398,-53.0096,-149.486,6.7820100000000005,164.445,True,True,1.3506258920195615,1.4206992874012698,0.5401624231916162,1.5718667773402215,0.7383047243033575,14.878337974673894,center
138,138,-140.08,-45.1008,-52.9929,-149.44,6.78382,164.49200000000005,True,True,1.3498607308838433,1.421710880375871,0.5406319572269742,1.5728235307577272,0.7390414230217773,14.876496689819279,center
139,139,-135.082,-45.1448,-58.7704,-149.399,6.8350100000000005,164.48,True,True,1.5796599024777227,1.4819205610327724,0.7249713204151058,1.5759054369435594,0.7406887676498511,14.880415972197511,center
140,140,-140.042,-45.1295,-53.0736,-149.428,6.808610000000002,164.48,True,True,1.3479756888127428,1.4190363002659219,0.5389633463664129,1.5734399427493473,0.7400920815135351,14.873116502015991,center
141,141,-134.989,-49.4288,-63.1021,-153.273,13.9768,161.513,True,True,1.5794551940341863,1.4191902229047468,0.4417634290770329,1.855172140338213,0.9737695998291332,15.940044141090816,center
142,142,-134.975,-49.4266,-63.1109,-153.274,13.9905,161.511,True,True,1.5799850906030697,1.4191980453027948,0.44188076296245293,1.8565781205108536,0.9738093992255362,15.940372582371644,center
143,143,-134.98,-50.1354,-63.3132,-161.192,13.9211,160.033,True,True,1.5738115984033745,1.4791840032542616,0.4410661302214493,1.3485876998957618,0.8688879083720966,15.929030879922689,center
