,angle_leye_lear,angle_reye_rear,angle_leye_nose,angle_reye_nose,angle_lear_nose,angle_rear_nose,lear,rear,d_leye_lear,d_leye_reye,d_leye_nose,d_reye_rear,d_reye_nose,d_nose_neck,orientation
0,179.801,1000,-53.3992,1000.0,-15.1208,1000.0,True,False,2.963557715522741,-1.0,0.5121201253740881,-1,-1.0,19.144322007905455,tv
1,179.804,1000,-53.0431,1000.0,-16.0788,1000.0,True,False,2.521344504915553,-1.0,0.522395777547919,-1,-1.0,18.41869174794818,tv
2,179.805,1000,-53.0496,1000.0,-16.0833,1000.0,True,False,2.52132622507497,-1.0,0.5225623587753222,-1,-1.0,18.419693335524432,tv
3,179.97,1000,-37.2914,1000.0,-12.2071,1000.0,True,False,2.085802872845968,-1.0,0.5164106681706948,-1,-1.0,19.151226479623713,tv
4,179.97099999999998,1000,-37.2955,1000.0,-11.4888,1000.0,True,False,2.479221072590013,-1.0,0.5164168652722317,-1,-1.0,19.14687451248638,tv
5,179.947,1000,-34.4486,1000.0,-9.07576,1000.0,True,False,2.0660005783981696,-1.0,0.27648830483742004,-1,-1.0,19.088111638042786,tv
6,179.947,1000,-34.459,1000.0,-9.07783,1000.0,True,False,2.0772738968011857,-1.0,0.2783470116614629,-1,-1.0,19.215169221587,tv
7,179.984,1000,-44.798,1000.0,-12.9344,1000.0,True,False,2.080046741121253,-1.0,0.3727126377901443,-1,-1.0,19.263386365723186,tv
8,-179.975,1000,-44.7594,1000.0,-12.9,1000.0,True,False,2.0802430288897096,-1.0,0.37355801263850397,-1,-1.0,19.27005551997875,tv
9,179.929,1000,-45.2937,1000.0,-13.9792,1000.0,True,False,1.72602056890008,-1.0,0.36951228268303826,-1,-1.0,19.37310825262921,tv
10,179.95,1000,-45.2829,1000.0,-13.9634,1000.0,True,False,1.7259813980996364,-1.0,0.3694189650304743,-1,-1.0,19.37662371979593,tv
11,-179.851,1000,-34.8545,1000.0,-9.60472,1000.0,True,False,1.740556851433399,-1.0,0.27431417291188137,-1,-1.0,20.40537004406363,tv
12,-179.84900000000002,1000,-34.8028,1000.0,-9.59305,1000.0,True,False,1.7419191584994458,-1.0,0.27505624545073803,-1,-1.0,20.407057029701004,tv
13,-173.812,1000,-45.3392,1000.0,-9.50721,1000.0,True,False,1.7609865996485539,-1.0,0.37613178809407855,-1,-1.0,20.439138054498336,tv
14,-173.81,1000,-45.3469,1000.0,-9.50961,1000.0,True,False,1.7610667194396403,-1.0,0.3762724189227948,-1,-1.0,20.440400002940855,tv
15,-173.84799999999998,1000,-56.4191,1000.0,-10.401,1000.0,True,False,1.7694337210220625,-1.0,0.2773426429643362,-1,-1.0,19.74619244155048,tv
16,-173.85299999999998,1000,-56.4173,1000.0,-10.4009,1000.0,True,False,1.7693431988882908,-1.0,0.2771607367202496,-1,-1.0,19.74208810382405,tv
17,-179.99400000000003,1000,-46.2317,1000.0,-9.791739999999999,1000.0,True,False,2.1083705271361803,-1.0,0.1729753833182992,-1,-1.0,19.554661898062836,tv
18,-179.972,1000,-46.1526,1000.0,-9.75934,1000.0,True,False,2.1112318200867963,-1.0,0.17342573752692744,-1,-1.0,19.56183224065546,tv
19,-179.84,1000,-45.9857,1000.0,-9.62767,1000.0,True,False,2.107202602171245,-1.0,0.1735454191147771,-1,-1.0,19.58711014371263,tv
