frame,person,angle_leye_lear,angle_reye_rear,angle_leye_nose,angle_reye_nose,angle_lear_nose,angle_rear_nose,d_leye_lear,d_leye_reye,d_leye_nose,d_reye_rear,d_reye_nose,d_nose_neck,neck_x,lear,rear
8364758,0,-149.954,1000,-33.2077,1000,18.3427,1000,14.0621,-1,0.943278,-1,-1,-0.598243,965.571,1,0
8414120,0,-149.956,1000,-33.2046,1000,18.3394,1000,14.0607,-1,0.943567,-1,-1,-0.598239,965.573,1,0
8460918,0,-149.98,1000,-33.269,1000,18.3266,1000,14.3256,-1,0.958255,-1,-1,-0.584876,965.587,1,0
8552602,0,-149.982,1000,-33.2928,1000,18.3229,1000,14.3237,-1,0.957915,-1,-1,-0.584881,965.589,1,0
8634019,0,-151.807,1000,-43.818,1000,18.3166,1000,16.3426,-1,0.615165,-1,-1,-0.59416,965.564,1,0
8675941,0,-151.81,1000,-43.8556,1000,18.311,1000,16.3438,-1,0.615168,-1,-1,-0.594141,965.56,1,0
8745329,0,-149.937,1000,-33.2015,-26.0175,18.3805,1000,14.3403,0.135183,0.957835,-1,0.389756,-0.584852,965.563,1,0
8918937,0,-149.941,1000,-33.1941,-26.3718,18.3732,1000,14.3328,0.136491,0.958254,-1,0.386019,-0.584876,965.561,1,0
9008536,0,-151.831,1000,-43.8386,-25.9546,18.3081,1000,16.3517,0.0711577,0.613542,-1,0.397058,-0.594091,965.572,1,0
9069131,0,-151.823,1000,-43.8279,1000,18.3139,1000,16.3411,-1,0.613382,-1,-1,-0.594267,965.576,1,0
9242789,0,-151.833,1000,-43.8933,1000,18.2831,1000,16.0534,-1,0.604719,-1,-1,-0.607505,965.592,1,0
9301078,0,-155.161,1000,-43.9153,1000,14.9877,1000,15.2409,-1,0.608405,-1,-1,-0.610991,965.597,1,0
9388491,0,-151.865,1000,-44.0006,1000,18.2498,1000,15.9025,-1,0.598389,-1,-1,-0.600969,968.353,1,0
9456114,0,-151.856,1000,-43.9692,1000,18.262,1000,15.8995,-1,0.598141,-1,-1,-0.600993,968.358,1,0
9602943,0,-149.97,1000,-33.3188,1000,18.321,1000,13.9357,-1,0.933481,-1,-1,-0.591865,968.359,1,0
9780934,0,-149.988,1000,-33.3432,1000,18.301,1000,13.9304,-1,0.933388,-1,-1,-0.591876,968.362,1,0
9887854,0,-150.005,1000,-33.2705,1000,18.2881,1000,14.1523,-1,0.949818,-1,-1,-0.578666,968.36,1,0
9964730,0,-150.009,1000,-33.2725,-18.5139,18.2828,1000,14.1503,0.0688895,0.949865,-1,0.73501,-0.578657,968.363,1,0
10088036,0,-149.926,1000,-33.0817,1000,18.3757,1000,14.1326,-1,0.949785,-1,-1,-0.578914,968.407,1,0
10179599,0,-147.826,1000,-26.2979,-18.4369,18.374,1000,12.2906,0.13149,1.41488,-1,0.729718,-0.568909,968.398,1,0
10258069,0,-149.876,1000,-26.2679,-27.4736,17.3688,1000,13.5936,0.343829,1.39151,-1,0.352261,-0.558178,968.412,1,0
10314359,0,-149.876,1000,-26.2699,-27.465,17.3684,1000,13.5934,0.343971,1.39149,-1,0.352105,-0.558191,968.413,1,0
10370532,0,-149.88,1000,-26.2238,-27.7011,17.3473,1000,13.3717,0.348135,1.37573,-1,0.340204,-0.571189,968.455,1,0
10526575,0,-149.889,1000,-26.235,-27.6547,17.3399,1000,13.5852,0.353265,1.3972,-1,0.34578,-0.55806,968.456,1,0
10695057,0,-149.856,1000,-26.2307,-26.9724,17.3894,1000,13.3819,0.329891,1.37052,-1,0.355734,-0.57133,968.507,1,0
10805238,0,-149.873,1000,-26.2506,-26.8241,17.3704,1000,13.3794,0.33057,1.3707,-1,0.355068,-0.571324,968.491,1,0
10873498,0,-147.684,1000,-14.3931,1000,21.5181,1000,11.8388,-1,1.20777,-1,-1,-0.594041,971.238,1,0
11039469,0,-147.667,1000,-14.3784,1000,21.5372,1000,11.8388,-1,1.20702,-1,-1,-0.594144,971.24,1,0
11144200,0,-153.327,1000,-18.7213,1000,18.3031,1000,12.8338,-1,0.750023,-1,-1,-0.609589,971.287,1,0
11264478,0,-153.331,1000,-14.6638,1000,17.3137,1000,12.273,-1,1.15636,-1,-1,-0.582665,971.28,1,0
11300400,0,-151.37,1000,-14.5122,1000,18.2702,1000,11.0325,-1,1.21689,-1,-1,-0.598137,971.339,1,0
11374897,0,-151.366,1000,-14.5027,1000,18.2739,1000,11.0284,-1,1.21705,-1,-1,-0.598134,971.341,1,0
11560399,0,-151.397,1000,-14.4764,1000,18.239,1000,11.0223,-1,1.22127,-1,-1,-0.597962,971.423,1,0
11647510,0,-149.135,1000,-11.7746,1000,18.2581,1000,9.43742,-1,1.79479,-1,-1,-0.586751,971.435,1,0
11783405,0,-153.501,1000,-11.8465,1000,14.7432,1000,8.72287,-1,1.80739,-1,-1,-0.589921,971.496,1,0
11942724,0,-153.511,1000,-11.8415,1000,14.7357,1000,8.71983,-1,1.80756,-1,-1,-0.589994,971.485,1,0
12095864,0,-158.021,1000,-9.97916,1000,10.6096,1000,7.73772,-1,2.43168,-1,-1,-0.566201,974.213,1,0
12243006,0,-153.464,1000,-9.99443,1000,13.889,1000,8.27991,-1,2.42144,-1,-1,-0.563995,974.215,1,0
12407347,0,-163.075,1000,-10.0374,1000,7.11243,1000,7.28965,-1,2.43513,-1,-1,-0.567915,974.28,1,0
12539051,0,-163.102,1000,-10.0584,1000,7.08724,1000,7.28956,-1,2.43509,-1,-1,-0.567864,974.272,1,0
12688117,0,-161.428,1000,-10.0098,1000,7.56792,1000,6.27212,-1,2.50586,-1,-1,-0.58401,974.308,1,0
12722819,0,-161.426,1000,-10.0066,1000,7.56949,1000,6.27136,-1,2.50607,-1,-1,-0.584036,974.307,1,0
12895339,0,-161.444,1000,-10.0148,1000,7.557,1000,6.27383,-1,2.50568,-1,-1,-0.584029,974.348,1,0
12953029,0,-161.469,1000,-10.0315,1000,7.53808,1000,6.27469,-1,2.504,-1,-1,-0.584035,974.356,1,0
