frame,person,angle_leye_lear,angle_reye_rear,angle_leye_nose,angle_reye_nose,angle_lear_nose,angle_rear_nose,d_leye_lear,d_leye_reye,d_leye_nose,d_reye_rear,d_reye_nose,d_nose_neck,neck_x,lear,rear
8205940,0,-121.641,-81.8237,-11.4398,-152.605,42.4587,107.153,16.276,3.48452,1.87119,13.9582,0.350911,-0.834489,548.934,1,1
8380285,0,-123.935,-86.0391,-23.1218,-108.355,30.9366,100.018,13.1959,3.99863,3.63017,12.5191,0.617225,-0.731656,548.887,1,1
8485059,0,-123.917,-86.0305,-23.1102,-108.394,30.9562,100.033,13.2005,4.001,3.63034,12.5238,0.616678,-0.73162,548.89,1,1
8572023,0,-121.917,-86.0135,-15.6731,-133.943,36.1476,98.6046,14.0577,3.89286,3.17475,12.0485,0.12393,-0.741644,548.78,1,1
8614518,0,-124.745,-86.0576,-15.6869,-94.1153,34.5182,94.5787,15.3753,3.14456,3.26506,12.3458,0.0666389,-0.76023,548.782,1,1
8705772,0,-123.785,-85.7743,-15.9526,-116.843,33.742,99.6187,12.945,3.93502,3.25241,12.226,0.305781,-0.737214,548.711,1,1
8762758,0,-123.809,-85.8172,-15.9811,-116.785,33.717,99.5579,12.954,3.93472,3.25456,12.2474,0.306014,-0.73718,548.719,1,1
8854812,0,-124.662,-85.8637,-8.48544,-94.4405,36.7884,94.8148,15.4795,3.10635,3.10364,12.375,0.0670754,-0.761449,548.668,1,1
8944321,0,-122.831,-85.8945,-15.6344,-94.2668,36.8109,94.7677,16.9806,3.15231,3.2698,12.3575,0.0669423,-0.76005,548.662,1,1
9048118,0,-122.768,-85.8134,-15.5862,-94.3989,36.889,94.8586,17.0499,3.16151,3.27588,12.3871,0.0658363,-0.76277,545.9,1,1
9135408,0,-124.562,-85.8923,-8.38873,-94.117,36.9036,94.7548,15.5537,3.11035,3.11163,12.396,0.0664773,-0.764336,545.903,1,1
9275452,0,-124.591,-82.5693,-8.14655,-94.745,36.9173,98.3042,15.459,3.115,3.10332,14.2499,0.06496,-0.764369,545.864,1,1
9402745,0,-124.579,-82.5906,-8.14389,-94.8145,36.9274,98.2847,15.4647,3.11696,3.10426,14.2591,0.0647893,-0.764304,545.856,1,1
9549666,0,-121.649,-81.7179,-8.11703,-135.625,38.7187,103.297,15.2141,4.17301,3.22813,13.1044,0.136509,-0.823384,545.897,1,1
9647747,0,-121.646,-81.7092,-8.11972,-135.645,38.7204,103.309,15.2131,4.17315,3.22791,13.0964,0.136526,-0.823367,545.897,1,1
