frame,person,nose_x,nose_y,nose_c,l_eye_x,l_eye_y,l_eye_c,r_eye_x,r_eye_y,r_eye_c,l_ear_x,l_ear_y,l_ear_c,r_ear_x,r_ear_y,r_ear_c,neck_x,neck_y,neck_c,angle_leye_lear,angle_reye_rear,angle_leye_nose,angle_reye_nose,angle_lear_nose,angle_rear_nose,neck_ankle_height
0,0,548.909,270.121,0.962016,548.905,266.988,0.630082,531.194,266.926,0.931812,0,0,0,493.05,281.784,0.814454,507.734,363.871,0.918523,1000,-21.2826,-90.0614,-169.774,1000,168.206,446.028
0,0,548.914,270.13,0.959757,548.908,267.001,0.624252,531.2,266.935,0.932317,0,0,0,493.052,284.609,0.817699,507.735,363.873,0.918459,1000,-24.8579,-90.1162,-169.777,1000,165.469,446.047
0,0,548.807,270.028,0.968383,548.817,266.919,0.628777,528.384,264.178,0.937709,0,0,0,490.163,284.647,0.822752,507.711,363.875,0.914919,1000,-28.1707,-89.8211,-164.016,1000,166.003,443.29
0,0,548.799,270.026,0.970214,548.81,266.91,0.633704,528.372,264.178,0.940278,0,0,0,490.157,284.653,0.823197,507.71,363.875,0.915332,1000,-28.1819,-89.8126,-164.025,1000,165.994,443.293
0,0,548.719,270.034,0.962837,548.724,264.175,0.641646,528.276,266.892,0.956048,0,0,0,490.068,284.696,0.824397,507.662,363.872,0.916709,1000,-24.9844,-89.9475,-171.264,1000,165.964,446.019
0,0,548.728,270.029,0.964088,548.731,264.168,0.641911,528.283,266.893,0.955469,0,0,0,490.065,284.703,0.825156,507.667,363.872,0.915813,1000,-24.9867,-89.9654,-171.278,1000,165.956,446.022
0,0,545.922,270.086,0.938444,548.662,266.927,0.664922,528.16,266.9,0.955737,0,0,0,484.343,284.649,0.846551,504.932,363.909,0.917909,1000,-22.052,-49.0583,-169.831,1000,166.694,443.229
0,0,545.921,270.089,0.93748,548.656,266.942,0.65024,528.164,266.894,0.955058,0,0,0,484.344,284.636,0.845187,504.932,363.914,0.916949,1000,-22.0415,-49.0011,-169.803,1000,166.708,443.224
0,0,545.846,270.076,0.932065,545.887,266.901,0.686961,525.43,266.899,0.946701,0,0,0,484.305,284.648,0.858336,504.879,363.911,0.924057,1000,-23.3452,-89.2445,-171.153,1000,166.678,443.185
0,0,545.845,270.079,0.931451,545.891,266.903,0.688646,525.43,266.9,0.946969,0,0,0,484.305,284.649,0.857565,504.88,363.91,0.92375,1000,-23.3444,-89.1642,-171.15,1000,166.68,443.216
