,angle_leye_lear,angle_reye_rear,angle_leye_nose,angle_reye_nose,angle_lear_nose,angle_rear_nose,lear,rear,d_leye_lear,d_leye_reye,d_leye_nose,d_reye_rear,d_reye_nose,d_nose_neck,orientation
202,-130.02100000000002,-50.1751,-53.0117,-149.433,14.2233,163.222,True,True,1.3378455922367622,1.426771176742837,0.5374724721415537,1.335647117013105,0.7474630732533462,14.848039467192907,center
203,-129.916,-50.1539,-52.9964,-149.371,14.3038,163.241,True,True,1.3388098896348355,1.4266319321533913,0.5382103168548471,1.3366557420404912,0.7473303733089204,14.85652236801954,center
204,-129.885,-50.1242,-53.0239,-149.42600000000002,14.3393,163.239,True,True,1.3400612204939655,1.4267247544289237,0.5374015338179928,1.3380591404821716,0.7482919365214978,14.85241801625869,center
205,-129.908,-50.1311,-53.0461,-149.45600000000002,14.3401,163.217,True,True,1.3404867970392835,1.4278625417320339,0.5372024623489978,1.3394375653155637,0.748879773598144,14.844430216917603,center
206,-129.931,-50.1317,-53.0443,-149.458,14.3301,163.226,True,True,1.3398667517627303,1.4278403991039463,0.5369689865515984,1.3376217920519962,0.7487948820309108,14.84333114490659,center
207,-129.97299999999998,-50.1463,-53.0519,-149.46,14.282,163.211,True,True,1.338312822951416,1.425554156664496,0.5363336520465428,1.3380026878712734,0.7479732611481793,14.846519705122462,center
208,-129.968,-50.1401,-53.0631,-149.445,14.2743,163.222,True,True,1.3373574185772132,1.4254957813739653,0.5359970706104944,1.337885916553089,0.7488868345301769,14.850501454523249,center
209,-129.986,-50.1239,-53.036,-149.445,14.2722,163.237,True,True,1.337962051743692,1.4266248099154208,0.5362183366137226,1.3384887220721913,0.7490389628883677,14.853193868469118,center
210,-129.921,-50.1769,-53.0559,-149.486,14.3635,163.16,True,True,1.3415808023148463,1.426725798208432,0.5363394899907692,1.3400206185304946,0.7483402705911939,14.858650390173088,center
211,-134.977,-56.0115,-62.6721,-153.575,14.2633,163.10399999999998,True,True,1.567771376844774,1.4253352887030988,0.4320789699854543,1.1493755632176825,0.9730448946795617,14.864451845523256,center
212,-134.995,-55.995,-62.6958,-153.571,14.24,163.123,True,True,1.5669038500656176,1.4252626547196485,0.4321202973871838,1.1493056685617735,0.9730938234187311,14.861514355745838,center
213,-139.899,-56.0096,-62.8795,-153.494,7.75253,163.21200000000002,True,True,1.3433437979203002,1.418233750645302,0.43209515272193916,1.1441798739163447,0.9725719513466633,14.864972306354296,center
214,-139.928,-45.302,-62.8472,-153.468,7.719689999999999,169.297,True,True,1.3422458692081103,1.4191685144406132,0.4323000310222597,1.104595426505213,0.972840695610603,14.86170403747084,center
215,-139.933,-51.3282,-62.8393,-153.476,7.72037,168.297,True,True,1.3421535811183527,1.4191796216858144,0.43217653984148274,0.9156896796356736,0.9726506378553214,14.859959966537058,center
216,-140.255,-50.3071,-55.7678,-153.559,14.0418,164.513,True,True,1.3383445213596414,1.398478007110565,0.2856667192244496,1.3297849564363806,0.9703846237964677,14.86663724448017,center
217,-144.203,-50.3428,-69.5616,-153.576,14.0556,164.487,True,True,1.60051863955058,1.096024962934517,0.22217723785231228,1.3280779837395078,0.9709525231230094,14.870340554850562,center
218,-140.22799999999998,-50.2849,-55.7083,-153.514,14.0879,164.55200000000002,True,True,1.339871243292719,1.3996231442158578,0.28578312946621615,1.32801769956514,0.9709749230730099,14.863468710423932,center
219,-140.218,-50.2756,-55.7039,-153.506,14.0935,164.555,True,True,1.33999994914279,1.399522796739041,0.2860666534437953,1.329945725198212,0.970149509990896,14.86202594734245,center
220,-140.264,-45.4115,-55.6175,-153.48,14.0803,169.257,True,True,1.3409502114468528,1.3995732511449706,0.285543300198605,1.0986248095961024,0.9703638717027386,14.863370496105459,center
221,-140.263,-45.4027,-45.2185,-149.42600000000002,12.6819,168.322,True,True,1.340117042703383,1.3996402279616753,0.3867925177506982,1.0981509495859867,0.7485069171769745,14.88478352287755,center
222,-140.209,-51.4472,-55.574,-153.47,14.1833,168.25,True,True,1.3419204569440473,1.3984569593180478,0.2850192156573526,0.9106922163363624,0.9685080120339478,14.863424384760728,center
223,-140.207,-56.1321,-55.5809,-153.476,14.1865,163.165,True,True,1.343131237967828,1.3972789986190899,0.28480650887423514,1.1381332063466274,0.96842920067037,14.865908737414717,center
224,-140.215,-51.4055,-55.5977,-153.43200000000002,14.1533,168.31099999999998,True,True,1.3413428684053146,1.3972855181007913,0.2850300624340375,0.9099516956372461,0.9691440077311401,14.861702694454687,center
225,-140.184,-51.4201,-55.5698,-153.459,14.2004,168.267,True,True,1.3414035260819566,1.3983856744337495,0.2850047197520092,0.9109446980350514,0.9685917795957206,14.863052939545987,center
226,-140.17,-51.3714,-55.523,-153.465,14.2355,168.299,True,True,1.3430700129446247,1.3972926022283152,0.284714350746287,0.9101808460045859,0.9676842423826295,14.864889027066768,center
227,-140.15200000000002,-45.3259,-55.5041,-153.447,14.2412,169.30599999999998,True,True,1.3427307930000412,1.3997136364676814,0.2851596376426411,1.0986416405775112,0.9689516000640896,14.86565594870843,center
228,-140.263,-51.4422,-55.4888,-153.42700000000002,14.1363,168.329,True,True,1.3412048830975813,1.3972179516522032,0.284743508953957,0.9055579222549404,0.9679430695209518,14.8567124307664,center
229,-140.231,-51.5034,-55.4895,-153.475,14.1711,168.25900000000001,True,True,1.3436588122205706,1.3983969606192739,0.28517863482165756,0.9063778907430095,0.9671795808136574,14.86162021218702,center
230,-140.327,-51.4914,-55.5357,-153.403,14.0571,168.331,True,True,1.3397633676105487,1.3947282258228655,0.284943661255544,0.903993541234389,0.9662728879327955,14.848593199479206,center
231,-140.388,-51.452,-55.5454,-153.423,13.9774,168.365,True,True,1.3364357045143487,1.3958699342449947,0.28506669836604137,0.9024617598746976,0.9669476172071723,14.838350940047507,center
232,-144.21200000000002,-51.5085,-55.5473,-149.379,12.7092,167.135,True,True,1.6023695611820057,1.0937970482707422,0.28569485405366923,0.9070730151222718,0.7461409318493313,14.87783716412254,center
233,-140.265,-51.4792,-45.169,-149.35299999999998,12.7127,167.172,True,True,1.3411571349377347,1.395976340629839,0.38614632242249247,0.9064267332573827,0.7465208341809735,14.872498209781092,center
234,-144.17,-51.547,-55.4499,-149.406,12.8113,167.06,True,True,1.6066662666347882,1.093682808630519,0.2849941164804655,0.9075085710217582,0.7445601598771434,14.88162761440318,center
