,angle_leye_lear,angle_reye_rear,angle_leye_nose,angle_reye_nose,angle_lear_nose,angle_rear_nose,lear,rear,d_leye_lear,d_leye_reye,d_leye_nose,d_reye_rear,d_reye_nose,d_nose_neck,orientation
0,-139.386,-45.586000000000006,-44.7431,-135.084,10.1755,165.731,True,True,1.852902785758964,1.117280594783438,0.7102010369044406,1.0933353539154762,0.4005975829294727,15.1412640572001,center
1,-142.857,-45.6233,-44.7572,-135.141,9.39692,165.688,True,True,2.1554768656128243,1.118791079842055,0.7112782940789101,1.093416528303609,0.4002796111765178,15.139209235447723,center
2,-142.862,-45.6286,-44.7543,-135.145,9.39398,165.68200000000002,True,True,2.154107083558998,1.118724346603413,0.7112746770203245,1.0928161717405143,0.4000973375948145,15.138564462446363,center
3,-138.832,-51.7712,-50.8525,-135.145,9.30621,163.87400000000002,True,True,2.4208734702491634,1.178831113981544,0.8960878044563344,0.9053284911882734,0.4021384524629858,15.137172339002726,center
4,-138.83100000000002,-51.7773,-50.8495,-135.14600000000002,9.3091,163.868,True,True,2.420982907938835,1.1789397175563519,0.8960900829430297,0.9052874324276284,0.40218481903570213,15.137598628973626,center
5,-142.916,-56.4056,-44.858999999999995,-127.296,9.326360000000001,164.03099999999998,True,True,2.1491379112189275,1.0949171993633162,0.7092976541006203,1.1336740557665934,0.5496792276280148,15.123166074216499,center
6,-142.914,-56.4136,-44.8638,-127.3,9.323160000000001,164.021,True,True,2.150610259083165,1.0946304467214063,0.7096066614121164,1.133832315476348,0.5496089522259722,15.124234715618742,center
7,-142.905,-56.3695,-44.8239,-127.259,9.33912,164.05700000000002,True,True,2.1356576633435433,1.0872977786641733,0.7047074546909584,1.126220548176909,0.545804386627049,15.013597887471493,center
8,-142.905,-56.38,-44.8308,-127.26899999999999,9.3407,164.041,True,True,2.1356276244209687,1.0872389690383373,0.7046683176189926,1.1260105898241728,0.5455377914094939,15.013918560591724,center
9,-142.816,-50.5265,-44.7649,-127.34100000000001,9.43716,165.715,True,True,2.1407816377484505,1.088872350845839,0.705481817240867,1.316577445552704,0.5434504451967485,15.027157635244125,center
10,-142.85399999999998,-50.5222,-44.7994,-127.351,9.388919999999999,165.732,True,True,2.153780271349659,1.0961740079874507,0.7103493684015209,1.3242793879507,0.5474478565817686,15.124248663461845,center
11,-135.207,-56.0776,-50.7727,-134.793,10.1967,165.675,True,True,2.108252331399546,1.407732945566187,0.8884458135789176,1.1412810579782535,0.6814597136178009,15.02972766425829,center
12,-138.738,-56.1188,-50.7501,-134.774,9.433710000000001,165.646,True,True,2.423639071214673,1.4181657150701323,0.8951635237712707,1.1498837874389307,0.6862673181247323,15.14082864907187,center
13,-139.279,-56.0307,-38.6442,-126.896,9.51211,163.816,True,True,1.8580711371314842,1.3970026972267637,0.8991454519570822,1.1510592118810155,0.5401651714556605,15.333835975056394,center
14,-139.292,-50.1973,-38.6488,-126.9,9.49512,165.69299999999998,True,True,1.8444553273236286,1.3865263204396638,0.8922946253442658,1.3300978727056516,0.5364471407619104,15.224302915405541,center
15,-139.326,-50.0103,-38.6329,-126.891,9.457180000000001,165.83,True,True,1.8386023506366422,1.3851826817250064,0.8915585993113636,1.3295407019598642,0.5357697855346986,15.214673394791838,center
16,-139.319,-50.0319,-38.6398,-126.88600000000001,9.46308,165.821,True,True,1.8389535474849215,1.3849936794491065,0.8915728302134419,1.3295596060257302,0.5358750858221745,15.213871175864794,center
17,-139.30700000000002,-50.0687,-38.6703,-126.928,9.45555,165.736,True,True,1.8408901318579418,1.3850698311895429,0.8924259939825903,1.3316383750984426,0.5350743745330432,15.216790402944104,center
18,-135.157,-50.0728,-44.6629,-126.939,9.455739999999999,165.738,True,True,2.10444594345601,1.4073889779321211,1.0753570914744763,1.3324740993520812,0.5359827480457393,15.218250545828115,center
19,-139.401,-50.1083,-38.6786,-126.85700000000001,9.345260000000001,165.77599999999998,True,True,1.8386530156855128,1.3871642509882196,0.8960668337700191,1.3275106875470222,0.5352361735855533,15.217114624825184,center
20,-139.408,-50.111999999999995,-38.6699,-126.829,9.34033,165.785,True,True,1.8394597190251307,1.3871751701195363,0.8960584161214742,1.3271874495194307,0.5355339153743677,15.211728174723365,center
21,-139.389,-45.207,-38.6867,-134.688,9.34809,165.748,True,True,1.83913362227822,1.4099510720578383,0.8955208731957729,1.0971964084674128,0.39065859488987187,15.221305350949367,center
22,-139.382,-45.221000000000004,-38.6804,-134.688,9.36169,165.732,True,True,1.8409237148642148,1.409781545848836,0.8955104845672572,1.097108008967292,0.3904394909443452,15.228541743876631,center
23,-139.38299999999998,-51.3801,-38.6884,-134.622,9.38166,163.812,True,True,1.8426552413603414,1.4067534567505238,0.8944645564730845,0.9078429220239982,0.3901311810637949,15.226082154154543,center
24,-139.38299999999998,-51.3467,-38.689,-134.623,9.38393,163.836,True,True,1.8414279575756312,1.4064407222546274,0.8943224343777818,0.9074156549093264,0.38992533824127873,15.22631206560075,center
25,-139.47799999999998,-51.808,-44.5446,-117.726,5.00546,169.56099999999998,True,True,1.8540625684942795,1.1161136490194132,1.0793993327925877,0.9009556958002032,0.43176874804529264,14.287332934975245,center
26,-139.486,-45.825,-44.5381,-124.836,5.00101,169.55200000000002,True,True,1.8525210174628504,1.1795184290552596,1.079968890798697,0.7091817987652932,0.2867247668399014,14.283194786570794,center
27,-142.91299999999998,-51.89,-44.5216,-117.73100000000001,4.67059,169.497,True,True,2.152578864930842,1.1168715419039892,1.0796343572009797,0.900727057058581,0.4316495117982079,14.301966347131817,center
28,-142.921,-51.8578,-44.5183,-117.71700000000001,4.6645900000000005,169.532,True,True,2.1522384070260983,1.116580039005582,1.0795691103217375,0.9010828347449764,0.4318844300581989,14.29945677982694,center
29,-142.928,-51.9254,-44.5943,-117.758,4.62721,169.49400000000003,True,True,2.1370869384065374,1.1090318168962878,1.073040442810399,0.8939662867156889,0.4289676578724068,14.209480061411664,center
30,-142.99200000000002,-53.1943,-44.6003,-135.025,4.55532,169.61,True,True,2.1382632966367052,1.4691347868902334,1.0751796889203165,0.5638155363094538,0.3845663190586848,14.197451055448921,center
