,Unnamed: 0,angle_leye_lear,angle_reye_rear,angle_leye_nose,angle_reye_nose,angle_lear_nose,angle_rear_nose,lear,rear,d_leye_lear,d_leye_reye,d_leye_nose,d_reye_rear,d_reye_nose,d_nose_neck,orientation
0,0,-163.99599999999995,-37.0757,-68.0006,-128.715,-18.4021,-165.851,True,True,1.1720279270070553,0.8044278332423789,0.6454228888222762,0.5436461562897875,0.9070696522766084,8.91480258185833,down
1,1,-161.657,-38.667,-63.4247,-117.28,-23.5432,-166.234,True,True,0.8938282262650704,0.7980170323843372,0.9698117728127402,0.8837418091368846,0.9756712895838386,8.107235627885041,down
2,2,-161.695,-38.7003,-63.4458,-117.298,-23.5618,-166.241,True,True,0.8945097548979436,0.7989357836708,0.9699156308918808,0.8824487099352466,0.9765144914542224,8.106500286908753,down
3,3,-153.91299999999995,-31.2627,-63.39,-121.495,-18.27,-166.218,True,True,0.9960482436029184,0.8182971055887555,0.9699933550732271,0.7408427170936535,0.7489750162024497,8.081128369533738,down
4,4,-153.911,-31.2578,-63.3908,-121.494,-18.2685,-166.21,True,True,0.9961217918996726,0.8182701144272603,0.9699784465865248,0.7406664420985793,0.7490382141457359,8.08100416518305,down
5,5,-161.717,-21.9246,-62.9435,-120.939,-23.7485,-159.849,True,True,0.8711043722398112,0.816390901499093,0.9772094719908252,0.6508253793817216,0.7413477938991526,8.014606603444905,down
6,6,-158.622,-30.6515,-62.9467,-120.944,-26.1181,-166.116,True,True,0.6461608555875736,0.8164133999359692,0.977023723342945,0.7573076400896612,0.7410431636247183,8.014104397054107,down
7,7,-153.72,-26.6361,-50.0812,-112.381,-23.6817,-166.31799999999996,True,True,0.4413023849738473,1.09547109592805,1.3090250910644932,0.9866244988909392,0.6320814823670661,7.187119930404347,down
8,8,-153.692,-26.6129,-50.0746,-112.365,-23.6757,-166.30900000000003,True,True,0.4407594568059465,1.0942328770259202,1.3076605723936592,0.9874495925281666,0.6321847841569255,7.187807203756268,down
9,9,-135.937,-26.3615,-45.0079,-108.962,-18.2243,-159.965,True,True,0.3979473965300627,1.3854209371169215,1.5352691184773235,0.9872011363000568,0.8572604283759637,7.183669120003254,down
10,10,-136.017,-23.3559,-45.0296,-102.597,-18.2881,-166.207,True,True,0.3962936878512784,1.101041746140728,1.5344586455074798,1.2516779151089803,0.5686102820375849,7.178862208489116,down
11,11,-135.422,-29.7033,-49.7331,-108.885,-12.307,-167.696,True,True,0.6931215039544274,1.0844098873432946,1.31666887063551,1.3986923276453875,0.8561228797395953,7.174374602649841,down
12,12,-135.445,-29.6952,-49.7237,-108.891,-12.3028,-167.683,True,True,0.6936292009113837,1.084360261209221,1.3166086032223978,1.3986436498087662,0.8562602835869514,7.171201442855392,down
13,13,-153.599,-15.9293,-50.9902,-117.018,-11.3079,-158.275,True,True,0.9783972090705142,1.1134176579179031,0.8979441839531819,1.1376343617935494,0.9761312087755586,7.1417101054226695,down
14,14,-161.379,-15.9826,-51.0306,-117.043,-16.4724,-158.327,True,True,0.8740859406585021,1.1131317549957798,0.8980650600204014,1.1382292776448424,0.9758517632341024,7.14572922043414,down
15,15,-156.711,-11.087,-67.8396,-130.07399999999998,-12.523,-153.506,True,True,1.2430339921953617,1.1056523903344162,0.629747238499568,0.564269822425036,1.3276791219127766,7.197691103456164,down
16,16,-156.72,-11.0603,-67.8478,-130.079,-12.5427,-153.503,True,True,1.2415730418202586,1.1057702834625744,0.6290830049574184,0.5649332655395956,1.328622043981188,7.19677357061142,down
17,17,-149.369,-9.02541,-53.2342,-117.021,-7.104210000000001,-151.054,True,True,0.7461807569205431,0.8738049888523762,0.5381959009246088,0.8073521406762832,0.9756590171269396,7.192720020236073,down
18,18,-149.361,-9.1225,-53.2638,-117.052,-7.09875,-151.1,True,True,0.7481895643021276,0.8744522847634034,0.5387760085222485,0.8060187911716358,0.9760186920164878,7.195192605059974,down
19,19,-146.446,6.97582,-38.671,-102.375,-14.0297,-146.565,True,True,0.2834321266393069,0.8292783125606992,0.8880290181182006,1.4045913766888931,0.5737652845367227,7.108351471881951,down
20,20,-153.178,7.00623,-27.0407,-102.374,-14.0187,-146.562,True,True,0.11456603927092245,1.161751974860094,0.9648768073751752,1.4071368558345794,0.573820934152684,7.10656449599435,down
21,21,-147.072,0.171395,-22.2154,-112.232,-0.7247020000000001,-153.25799999999995,True,True,0.276228867692058,1.2684211010008042,0.6314796251224427,1.37068365667196,0.6366235368969616,6.488319665922703,down
22,22,-147.215,7.03751,-22.2095,-116.793,-0.764599,-153.24200000000005,True,True,0.2766474396035229,1.1659513217921982,0.6321951874695368,1.3903111279983729,0.4485300322400652,6.484860905700972,down
23,23,-179.877,15.9922,-61.2987,-152.98,-15.8126,-158.76,True,True,0.7714278439530624,1.0923744237362745,0.11425473508278565,1.162778964669277,0.9588337507511115,6.629576263740707,down
24,24,-179.89700000000005,16.0041,-61.3059,-152.969,-15.826,-158.747,True,True,0.7713997071446419,1.09238058318608,0.11428049482453916,1.161726321635937,0.9589787452663596,6.630215894976032,down
25,25,179.975,18.4532,-27.9829,-152.829,-7.72756,-157.933,True,True,0.7618288014180382,0.8091112732708388,0.11423995879235414,0.8742141156389451,0.4389861302939336,6.366163684246403,down
26,26,179.91299999999995,26.245,-28.0416,-152.829,-7.78764,-153.384,True,True,0.7627154800411167,0.8081406124144204,0.11403711250659812,0.979980307494976,0.43899056406059583,6.368069164905478,down
27,27,179.703,20.5683,-14.9907,-134.349,-8.76838,-153.156,True,True,0.20181477899680828,0.8069478707690062,0.3729621094095229,1.5691116593230312,0.18010491244461008,6.342109412046903,down
28,28,179.782,14.2623,-19.4278,-134.392,-8.76325,-157.737,True,True,0.3504170927869013,0.5764891456131662,0.2259099175536213,1.4619738747269582,0.18029019355327827,6.3423200232314345,down
