frame,person,angle_leye_lear,angle_reye_rear,angle_leye_nose,angle_reye_nose,angle_lear_nose,angle_rear_nose,d_leye_lear,d_leye_reye,d_leye_nose,d_reye_rear,d_reye_nose,d_nose_neck,neck_x,lear,rear
47048981,0,-150.117,-77.5151,-55.5331,-153.286,6.55587,163.87,5.43377,5.2507,1.09111,2.17391,3.62311,-0.706152,1021.23,1,1
47112709,0,-150.117,-77.5191,-55.5319,-153.287,6.55574,163.869,5.43373,5.25052,1.0911,2.17369,3.62284,-0.706167,1021.23,1,1
47145515,0,-150.02,-77.5458,-55.4709,-153.302,6.66989,163.785,5.43793,5.25342,1.08937,2.1817,3.62272,-0.706196,1021.22,1,1
47263175,0,-150.02,-77.5516,-55.478,-153.297,6.6689,163.789,5.43757,5.25313,1.08925,2.18177,3.62337,-0.706213,1021.22,1,1
47436836,0,-152.93,-79.6064,-55.5941,-153.407,6.04819,156.705,6.44645,5.15823,1.07116,3.00444,3.5564,-0.693416,1021.25,1,1
47485042,0,-152.9,-79.5238,-55.6259,-153.403,6.06759,156.804,6.44036,5.15989,1.07018,2.9992,3.56135,-0.693393,1021.24,1,1
47604897,0,-149.999,-79.5172,-55.6412,-153.42,6.65879,156.837,5.42689,5.24501,1.08684,3.04309,3.62114,-0.705212,1021.23,1,1
47690576,0,-152.913,-77.6037,-55.6498,-153.431,6.04522,163.614,6.44523,5.16877,1.07185,2.15643,3.56743,-0.694451,1021.23,1,1
47736951,0,-147.683,-79.4995,-62.5927,-153.443,6.04436,156.854,7.12588,5.24032,1.60984,2.98776,3.55942,-0.692033,1021.25,1,1
47907049,0,-147.684,-79.4889,-62.5911,-153.436,6.04694,156.873,7.12578,5.23912,1.60932,2.98585,3.55918,-0.692055,1021.25,1,1
48039769,0,-152.965,-77.5829,-55.5979,-161.249,6.03545,156.862,6.42678,5.22691,1.06599,2.13463,3.16921,-0.692244,1021.25,1,1
48177754,0,-152.967,-77.5898,-55.5919,-161.25,6.03263,156.86,6.42687,5.22795,1.06623,2.13461,3.16941,-0.692207,1021.25,1,1
48300419,0,-152.971,-74.7037,-55.5828,-161.214,6.02588,163.753,6.4328,5.23753,1.06779,1.44152,3.17717,-0.693068,1021.24,1,1
48392149,0,-152.984,-74.7023,-55.5499,-161.197,6.03136,163.756,6.43581,5.23373,1.06705,1.44095,3.17395,-0.693131,1021.24,1,1
48482487,0,-152.969,-77.609,-55.5958,-161.294,6.04021,156.758,6.43855,5.22645,1.06705,2.14082,3.16492,-0.692124,1021.25,1,1
48611136,0,-152.976,-77.5785,-55.6039,-161.292,6.03118,156.797,6.43712,5.22588,1.06695,2.13738,3.16512,-0.692115,1021.25,1,1
48655130,0,-152.961,-77.5695,-55.6446,-161.284,6.0119,156.825,6.43328,5.23253,1.06929,2.13829,3.17048,-0.691974,1021.26,1,1
48837189,0,-152.954,-77.561,-55.6571,-161.282,6.0085,156.837,6.43264,5.23428,1.06995,2.13842,3.17199,-0.69194,1021.26,1,1
48932386,0,-152.948,-67.9681,-55.6509,-161.268,6.01574,159.33,6.3217,5.14786,1.05138,2.32842,3.12112,-0.6805,1021.25,1,1
49082234,0,-153.008,-67.9434,-55.6276,-161.263,5.97738,159.371,6.32172,5.14387,1.05058,2.32122,3.11773,-0.680489,1021.25,1,1
49144859,0,-150.079,-77.4754,-55.6409,-153.372,6.57792,163.84,5.42639,5.25286,1.08841,2.17621,3.62971,-0.706201,1021.24,1,1
49192150,0,-150.073,-77.4784,-55.6333,-153.369,6.58464,163.842,5.42691,5.25334,1.08847,2.17605,3.62974,-0.706201,1021.24,1,1
49236289,0,-150.039,-77.4675,-55.6048,-153.374,6.64856,163.815,5.42444,5.24843,1.08462,2.17812,3.62751,-0.70637,1021.24,1,1
49274256,0,-150.034,-74.6768,-55.6089,-161.218,6.65365,163.78,5.41762,5.31846,1.08311,1.46269,3.22895,-0.705182,1021.24,1,1
49398060,0,-150.067,-74.6506,-55.6353,-161.21,6.6208,163.825,5.41713,5.31568,1.08306,1.4592,3.2285,-0.705229,1021.22,1,1
49460534,0,-150.065,-74.6584,-55.6067,-161.219,6.63476,163.794,5.4198,5.31656,1.08286,1.46108,3.22747,-0.705151,1021.22,1,1
49576987,0,-150.053,-74.7109,-55.5472,-161.25,6.64804,163.708,5.42321,5.32154,1.08435,1.465,3.22498,-0.704994,1021.24,1,1
49674492,0,-150.082,-74.5666,-55.619,-161.213,6.60804,163.889,5.41064,5.32032,1.08222,1.45683,3.23252,-0.705044,1021.24,1,1
49739431,0,-150.083,-74.5561,-55.6191,-161.201,6.60626,163.903,5.41072,5.32004,1.08227,1.45665,3.23286,-0.705045,1021.23,1,1
49884453,0,-152.94,-67.829,-55.6588,-149.325,6.01127,163.915,6.5949,4.15957,1.09803,2.44069,2.83589,-0.712159,1021.26,1,1
49932651,0,-152.94,-67.83,-55.6586,-149.325,6.01025,163.915,6.59487,4.15961,1.09808,2.44059,2.83586,-0.712161,1021.26,1,1
50081234,0,-152.994,-67.789,-55.6594,-149.341,5.99274,163.922,6.59204,4.15335,1.09433,2.43858,2.8329,-0.712234,1021.24,1,1
50224672,0,-152.993,-67.7677,-55.6731,-149.326,5.98741,163.957,6.58988,4.15356,1.09443,2.43759,2.83473,-0.71222,1021.24,1,1
50356606,0,-152.979,-74.6203,-55.6235,-161.207,5.98831,163.829,6.42944,5.24369,1.07006,1.43899,3.18216,-0.692801,1021.24,1,1
50509741,0,-152.986,-74.6108,-55.6236,-161.202,5.98586,163.845,6.42946,5.24186,1.06969,1.4377,3.18134,-0.692831,1021.23,1,1
50568590,0,-152.998,-77.4906,-55.6927,-153.372,5.93486,163.823,6.44613,5.17685,1.07592,2.14583,3.57665,-0.693841,1021.24,1,1
50669734,0,-152.974,-67.9436,-55.7046,-153.369,5.95065,165.626,6.33753,5.0929,1.05795,2.34097,3.52019,-0.682261,1021.24,1,1
50803054,0,-147.767,-77.5933,-62.6326,-153.409,5.9214,163.729,7.13907,5.2528,1.6191,2.14531,3.56859,-0.692702,1021.26,1,1
50922536,0,-147.758,-77.5835,-62.6345,-153.398,5.92437,163.739,7.13787,5.25265,1.61936,2.14566,3.56919,-0.69273,1021.26,1,1
51049614,0,-147.788,-71.2836,-62.6455,-153.416,5.90161,159.316,7.01163,5.15358,1.59017,3.16264,3.49998,-0.680333,1021.25,1,1
51171992,0,-147.773,-71.2977,-62.6594,-153.429,5.90671,159.298,7.01114,5.15526,1.59078,3.1645,3.5011,-0.680344,1021.25,1,1
51285323,0,-147.787,-77.5598,-62.7131,-161.291,5.89232,156.886,7.09255,5.44538,1.60841,2.12565,3.16405,-0.688323,1021.27,1,1
51370018,0,-147.768,-79.4907,-62.7093,-153.466,5.90989,156.895,7.12466,5.24394,1.61559,2.98456,3.56496,-0.691631,1021.27,1,1
51438450,0,-152.971,-77.4741,-55.7931,-153.431,5.95457,163.791,6.43422,5.17254,1.07218,2.14744,3.5796,-0.694149,1021.26,1,1
51497493,0,-152.977,-77.4519,-55.7747,-153.43,5.96365,163.81,6.43247,5.1712,1.07059,2.14589,3.57911,-0.694156,1021.27,1,1
51546256,0,-152.964,-77.5349,-55.6788,-153.399,5.99308,163.75,6.4415,5.17007,1.07184,2.14826,3.57247,-0.694184,1021.25,1,1
51591016,0,-152.982,-74.7144,-55.7007,-161.237,5.96923,163.768,6.42833,5.23975,1.07022,1.43972,3.18108,-0.693001,1021.25,1,1
51754384,0,-150.156,-74.7189,-55.6781,-161.26,6.5013,163.806,5.42061,5.32475,1.08802,1.4559,3.22963,-0.704758,1021.24,1,1
51897079,0,-150.155,-74.7219,-55.6729,-161.255,6.50499,163.806,5.42155,5.32439,1.08797,1.45615,3.22941,-0.704751,1021.25,1,1
52058989,0,-153.024,-74.6545,-55.5826,-161.154,5.96364,163.914,6.42885,5.2352,1.06927,1.43052,3.17649,-0.693036,1021.24,1,1
52189693,0,-153.022,-74.7259,-55.5903,-161.168,5.95537,163.834,6.43568,5.23704,1.07148,1.43475,3.17493,-0.692972,1021.24,1,1
52298205,0,-153.02,-63.3242,-55.6555,-161.172,5.92119,165.701,6.32129,5.15512,1.05522,1.63884,3.12787,-0.681175,1021.25,1,1
52348481,0,-152.965,-67.8842,-55.6512,-153.343,5.97092,165.678,6.33419,5.08741,1.05702,2.33529,3.51448,-0.682367,1021.25,1,1
52392646,0,-152.972,-77.5777,-55.5952,-153.33,5.96729,163.779,6.45098,5.17383,1.07739,2.14621,3.56864,-0.693985,1021.26,1,1
52532306,0,-152.968,-77.5488,-55.6072,-153.331,5.97255,163.803,6.44752,5.17257,1.07629,2.14494,3.56943,-0.69407,1021.27,1,1
52615027,0,-152.968,-67.929,-55.6184,-153.318,5.98654,165.657,6.3379,5.08324,1.05622,2.33584,3.51103,-0.6826,1021.25,1,1
52661545,0,-147.745,-67.9908,-62.5773,-153.339,5.97336,165.588,7.02505,5.15708,1.58997,2.33623,3.50432,-0.681322,1021.25,1,1
52825451,0,-150.115,-63.4264,-55.5976,-161.209,6.53765,165.609,5.33629,5.23907,1.07233,1.66725,3.17383,-0.692667,1021.25,1,1
53006551,0,-150.117,-63.4382,-55.5758,-161.219,6.54812,165.591,5.3377,5.23843,1.07175,1.66747,3.17227,-0.692662,1021.25,1,1
53110670,0,-150.148,-68.2163,-44.9249,-157.941,5.91483,156.612,5.34653,5.22009,1.46391,2.3666,2.31623,-0.690429,1021.26,1,1
53255651,0,-150.149,-68.2208,-44.9258,-157.941,5.91447,156.608,5.34699,5.22008,1.46396,2.36681,2.31622,-0.69043,1021.26,1,1
53371742,0,-150.1,-77.9303,-44.875,-157.994,5.96989,153.324,5.43986,5.30979,1.48845,2.18109,2.35204,-0.702436,1021.24,1,1
53496563,0,-150.122,-77.931,-44.8539,-157.979,5.96017,153.35,5.43846,5.30557,1.4879,2.17597,2.34914,-0.702549,1021.24,1,1
53627180,0,-150.079,-71.413,-44.8818,-149.081,5.97469,156.683,5.35182,5.14661,1.46576,3.21421,2.70415,-0.691941,1021.23,1,1
53694806,0,-150.067,-68.1802,-44.9014,-149.103,5.99397,163.579,5.3527,5.15223,1.4635,2.37526,2.71134,-0.693111,1021.24,1,1
53780584,0,-150.284,-71.6137,-31.2104,-146.44,4.92048,141.53,5.31459,5.17227,2.68866,3.18047,1.05074,-0.684851,1021.24,1,1
53830444,0,-150.299,-71.6414,-31.1963,-146.424,4.91306,141.483,5.31521,5.17196,2.69017,3.18212,1.04947,-0.684834,1021.24,1,1
53975641,0,-150.237,-68.3943,-36.9235,-153.278,5.38282,153.144,5.34221,5.19893,2.00919,2.35389,1.59857,-0.688857,1021.24,1,1
54077946,0,-150.288,-77.9929,-36.9014,-153.272,5.3565,149.122,5.43082,5.28516,2.04244,2.15751,1.62455,-0.7006,1021.24,1,1
54191271,0,-150.098,-77.9389,-36.9854,-153.295,5.4736,149.162,5.42611,5.28425,2.03643,2.16513,1.63188,-0.701146,1021.23,1,1
54323623,0,-150.092,-77.962,-37.0015,-153.312,5.47358,149.134,5.42539,5.28393,2.03591,2.16629,1.63209,-0.70123,1021.23,1,1
54434168,0,-150.178,-80.0177,-31.2494,-146.47,4.98224,135.5,5.40954,5.25582,2.73269,3.027,1.06754,-0.696857,1021.23,1,1
54518382,0,-150.177,-79.9931,-31.2428,-146.431,4.98244,135.564,5.40749,5.25464,2.73261,3.02173,1.06795,-0.696901,1021.24,1,1
54564512,0,-150.179,-71.7184,-31.3371,-146.549,4.94162,141.384,5.319,5.17438,2.68888,3.19386,1.05239,-0.685117,1021.24,1,1
54615235,0,-150.179,-71.699,-31.3374,-146.56,4.94094,141.398,5.31915,5.17546,2.68921,3.19404,1.05246,-0.685035,1021.24,1,1
54701511,0,-150.192,-68.4861,-31.3172,-146.476,4.92664,148.788,5.3308,5.19004,2.69975,2.35281,1.05519,-0.686712,1021.22,1,1
54793560,0,-150.199,-68.466,-31.3034,-146.471,4.92968,148.817,5.33041,5.18928,2.69877,2.3509,1.0552,-0.686688,1021.23,1,1
54855812,0,-150.11,-68.3042,-36.987,-153.259,5.44108,153.273,5.33522,5.20057,2.0079,2.35137,1.60395,-0.689187,1021.23,1,1
54940738,0,-150.039,-68.3181,-37.0109,-153.309,5.49141,153.236,5.33458,5.20214,2.00508,2.35674,1.60666,-0.689281,1021.23,1,1
55044813,0,-150.16,-68.2928,-31.2276,-146.371,4.98748,149.06,5.32222,5.18311,2.69325,2.34069,1.05646,-0.686884,1021.25,1,1
55094558,0,-150.152,-68.2944,-31.2177,-146.362,4.99634,149.049,5.32306,5.18311,2.69363,2.34176,1.05614,-0.686895,1021.24,1,1
55165613,0,-150.202,-68.3378,-31.2032,-146.405,4.96043,148.917,5.32798,5.1868,2.69969,2.34544,1.05194,-0.686468,1021.23,1,1
55197380,0,-150.203,-68.3356,-31.1994,-146.402,4.95993,148.897,5.32863,5.18698,2.70049,2.34763,1.05144,-0.686434,1021.23,1,1
55251503,0,-150.104,-68.3599,-31.297,-146.506,4.99356,148.905,5.32734,5.19147,2.69626,2.35228,1.05708,-0.686686,1021.24,1,1
55461022,0,-150.093,-68.3205,-31.2801,-146.485,5.00919,148.942,5.32752,5.19158,2.69548,2.35383,1.05788,-0.686609,1021.23,1,1
55504809,0,-150.209,-68.3541,-31.139,-146.329,4.99858,148.924,5.33042,5.18197,2.6952,2.34764,1.05285,-0.686655,1021.22,1,1
55673565,0,-150.205,-68.3857,-31.1436,-146.334,4.9991,148.886,5.3304,5.18143,2.69515,2.34898,1.05256,-0.686735,1021.23,1,1
55722375,0,-150.201,-68.2978,-31.2543,-146.431,4.94886,149.022,5.32854,5.18904,2.69749,2.34184,1.05574,-0.686498,1021.24,1,1
55826400,0,-150.205,-68.3042,-31.2492,-146.423,4.94701,149.017,5.32845,5.18914,2.69779,2.34194,1.05566,-0.686496,1021.23,1,1
55991697,0,-150.148,-68.064,-36.9784,-153.227,5.40873,153.472,5.32733,5.20232,2.00713,2.34927,1.60675,-0.688766,1021.23,1,1
56057748,0,-150.147,-68.067,-36.9799,-153.226,5.40882,153.471,5.32726,5.20238,2.0072,2.34916,1.6068,-0.688773,1021.23,1,1
56092024,0,-150.237,-68.1749,-31.3395,-146.595,4.88218,149.166,5.30996,5.19267,2.69182,2.33615,1.05967,-0.686455,1021.22,1,1
56172632,0,-150.22,-68.1795,-31.3276,-146.573,4.89852,149.138,5.31307,5.19297,2.69303,2.33969,1.05925,-0.686428,1021.22,1,1
56309338,0,-150.204,-68.0897,-31.2148,-146.353,4.96027,149.321,5.31896,5.18474,2.69333,2.32752,1.05755,-0.686516,1021.22,1,1
56423120,0,-150.155,-68.0573,-36.9412,-153.191,5.41968,153.528,5.3337,5.2005,2.00877,2.33936,1.60394,-0.688731,1021.22,1,1
56535598,0,-150.26,-68.3835,-31.2437,-146.416,4.90828,148.939,5.32886,5.18928,2.70041,2.34102,1.05381,-0.686431,1021.23,1,1
56583737,0,-150.222,-68.338,-31.2663,-146.455,4.93052,148.966,5.3276,5.18955,2.69727,2.34487,1.05583,-0.686477,1021.22,1,1
56706591,0,-150.225,-71.6735,-31.2822,-146.439,4.90298,141.419,5.31958,5.17724,2.69965,3.18407,1.04772,-0.684847,1021.23,1,1
56777959,0,-150.23,-71.6537,-31.2801,-146.432,4.89823,141.446,5.31772,5.17744,2.69954,3.18334,1.04809,-0.684837,1021.23,1,1
56811974,0,-150.244,-68.3807,-31.1937,-146.359,4.93486,148.892,5.32722,5.18571,2.70054,2.34603,1.05181,-0.686602,1021.22,1,1
56978493,0,-150.25,-68.3959,-31.1927,-146.351,4.92931,148.869,5.32895,5.18669,2.70209,2.34725,1.05147,-0.686546,1021.21,1,1
57068520,0,-150.203,-68.336,-31.2044,-146.395,4.96333,148.924,5.32772,5.18859,2.6983,2.3504,1.05441,-0.68648,1021.21,1,1
57168731,0,-150.203,-68.3147,-31.1999,-146.381,4.96299,148.958,5.32745,5.18893,2.69877,2.34868,1.05458,-0.686454,1021.2,1,1
57235211,0,-150.298,-71.7351,-31.1969,-146.382,4.88635,141.343,5.31909,5.17912,2.70117,3.18842,1.04681,-0.684637,1021.23,1,1
57275966,0,-153.165,-71.7744,-36.5001,-146.37,4.87773,141.305,6.57129,4.19631,2.10265,3.26908,1.07274,-0.701724,1021.23,1,1
57454240,0,-150.13,-71.5901,-31.2733,-146.518,4.98602,141.484,5.32,5.18495,2.69289,3.20305,1.05462,-0.684558,1021.23,1,1
57587575,0,-150.126,-71.5728,-31.2675,-146.494,4.99085,141.505,5.32076,5.18389,2.69308,3.20196,1.05443,-0.684577,1021.23,1,1
57648416,0,-150.296,-71.6265,-31.1157,-146.29,4.92412,141.451,5.31773,5.17622,2.69879,3.18915,1.0472,-0.684618,1021.24,1,1
57691238,0,-150.284,-71.6195,-31.1205,-146.317,4.93204,141.437,5.31765,5.17633,2.69784,3.19272,1.04729,-0.684619,1021.25,1,1
57794796,0,-150.224,-68.3681,-31.1328,-146.253,4.96341,148.869,5.3386,5.19003,2.70865,2.35004,1.04972,-0.686277,1021.22,1,1
57875581,0,-150.207,-68.3436,-31.1427,-146.255,4.97601,148.918,5.33697,5.18892,2.70592,2.34917,1.05137,-0.686346,1021.22,1,1
58048280,0,-150.176,-71.6776,-31.1688,-146.394,4.98107,141.259,5.32646,5.18172,2.70175,3.21497,1.04666,-0.68446,1021.21,1,1
58093496,0,-150.195,-71.6664,-31.1366,-146.365,4.98132,141.262,5.32689,5.18005,2.70219,3.213,1.04523,-0.68444,1021.22,1,1
58231649,0,-158.904,-71.8703,-22.1195,-135.557,4.55632,135.028,6.0144,4.10294,2.41833,3.27883,0.671165,-0.700359,1021.23,1,1
58322411,0,-158.905,-71.8595,-22.1122,-135.555,4.55844,135.035,6.01396,4.10335,2.41827,3.28044,0.671304,-0.700333,1021.23,1,1
58410385,0,-158.871,-71.6567,-22.0594,-135.458,4.5959,135.365,6.00676,4.10385,2.41695,3.26229,0.673539,-0.700338,1021.22,1,1
58561303,0,-153.355,-71.6619,-22.0584,-135.494,8.59359,135.325,6.55852,4.11535,2.42296,3.2775,0.675068,-0.701921,1021.22,1,1
58736593,0,-158.832,-71.6859,-22.1016,-135.538,4.60804,135.288,6.00813,4.10372,2.41603,3.27149,0.673208,-0.700397,1021.22,1,1
58845321,0,-153.137,-71.6733,-30.7794,-135.54,4.60266,135.311,6.55226,4.176,2.80439,3.2635,0.672061,-0.699037,1021.22,1,1
58932210,0,-150.414,-74.0916,-22.3375,-146.392,9.31126,135.143,5.31176,5.10758,2.31667,4.21335,1.04682,-0.685694,1021.22,1,1
59021163,0,-150.412,-74.1061,-22.3349,-146.389,9.31452,135.119,5.31223,5.10637,2.31644,4.21458,1.04633,-0.68576,1021.22,1,1
59066026,0,-144.928,-71.842,-31.0914,-160.678,9.29447,135.029,5.95731,5.3711,2.68371,3.21592,0.809216,-0.681598,1021.25,1,1
59174219,0,-144.924,-74.171,-31.0863,-146.434,9.29942,134.997,5.98626,5.17385,2.69657,4.21453,1.04202,-0.68479,1021.25,1,1
59219064,0,-156.428,-71.8265,-22.3894,-160.648,4.9422,135.12,4.76238,5.15989,2.30543,3.20804,0.812294,-0.682279,1021.24,1,1
59250543,0,-150.268,-68.6546,-31.1282,-160.636,4.94112,141.243,5.29807,5.37718,2.6872,2.35468,0.811309,-0.681422,1021.24,1,1
59302403,0,-153.16,-71.9668,-30.8676,-152.855,4.55813,128.862,6.48781,4.36627,2.77607,3.26944,0.431139,-0.693073,1021.24,1,1
59356661,0,-150.462,-71.81,-22.2913,-146.271,9.29503,141.205,5.32492,5.11417,2.32371,3.20861,1.04696,-0.687836,1021.25,1,1
59388439,0,-150.461,-71.8112,-22.2926,-146.266,9.29525,141.207,5.32517,5.11431,2.32372,3.20884,1.04718,-0.687836,1021.25,1,1
59562549,0,-150.551,-68.5257,-22.3109,-160.5,9.22274,141.425,5.30864,5.18681,2.31969,2.35858,0.816091,-0.686214,1021.24,1,1
59711315,0,-150.551,-68.5319,-22.3114,-160.501,9.22384,141.421,5.30949,5.18684,2.31972,2.3584,0.816083,-0.686212,1021.24,1,1
59867660,0,-158.97,-68.6786,-22.1174,-152.532,4.52129,135.236,5.99359,4.17138,2.40748,2.40495,0.43579,-0.699086,1021.24,1,1
60047557,0,-158.98,-68.781,-22.1179,-152.531,4.51338,135.117,5.99653,4.17143,2.4092,2.40677,0.434954,-0.69914,1021.24,1,1
60170534,0,-153.396,-80.1794,-22.0409,-152.485,8.58129,121.87,6.6422,4.23901,2.45054,3.1077,0.440498,-0.711348,1021.24,1,1
60236116,0,-153.433,-78.3471,-22.0493,-152.504,8.55548,127.657,6.65965,4.25035,2.45642,2.22728,0.441908,-0.713238,1021.23,1,1
60320763,0,-150.533,-78.3019,-22.2505,-160.486,9.27272,135.291,5.40513,5.26103,2.35627,2.18517,0.824933,-0.698595,1021.24,1,1
60362441,0,-150.542,-78.2907,-22.2427,-160.47,9.26842,135.305,5.4052,5.26063,2.35691,2.18354,0.824459,-0.698557,1021.24,1,1
60541668,0,-153.371,-81.5515,-22.0468,-135.484,8.60269,121.701,6.66205,4.16427,2.45495,4.15356,0.680861,-0.712933,1021.24,1,1
60575401,0,-153.359,-81.5306,-22.0487,-135.489,8.61056,121.746,6.66171,4.16416,2.45439,4.14884,0.681112,-0.712971,1021.23,1,1
60635549,0,-150.251,-71.7199,-31.0873,-146.364,4.98621,141.233,5.32431,5.17102,2.69431,3.20677,1.04426,-0.684907,1021.25,1,1
60701526,0,-156.45,-71.7362,-22.3478,-146.336,4.95582,141.228,4.78926,5.09871,2.31413,3.2098,1.0455,-0.686034,1021.25,1,1
60748018,0,-150.281,-71.8044,-31.1161,-146.318,4.94518,141.172,5.32964,5.17552,2.70083,3.20696,1.0444,-0.684735,1021.23,1,1
60775649,0,-153.16,-74.1819,-36.4143,-146.331,4.92798,135.057,6.55462,4.17583,2.09203,4.29475,1.06623,-0.699354,1021.23,1,1
60903952,0,-150.492,-71.6628,-22.2951,-146.194,9.27501,141.393,5.32336,5.11067,2.32295,3.19963,1.04762,-0.687773,1021.23,1,1
61031781,0,-150.439,-71.6608,-22.3065,-146.221,9.31099,141.369,5.32629,5.11137,2.32163,3.20719,1.04861,-0.687784,1021.23,1,1
61138970,0,-144.921,-81.4456,-31.0517,-146.277,9.32593,129.095,6.09525,5.25267,2.74177,4.06432,1.05872,-0.696642,1021.24,1,1
61358242,0,-144.899,-81.5186,-31.0302,-146.197,9.35153,128.975,6.10206,5.25114,2.74373,4.07618,1.05819,-0.696784,1021.24,1,1
61510024,0,-158.891,-74.2738,-22.0636,-135.591,4.59561,128.808,5.99115,4.08297,2.40426,4.30078,0.66738,-0.698169,1021.23,1,1
61598179,0,-158.903,-71.9553,-22.0673,-152.572,4.58791,128.847,5.97759,4.1524,2.39848,3.28985,0.431861,-0.696904,1021.23,1,1
61686647,0,-153.33,-71.8264,-22.0498,-135.449,8.62617,135.098,6.56167,4.10404,2.41877,3.2788,0.672355,-0.702717,1021.23,1,1
61866436,0,-153.299,-72.0078,-22.0438,-152.609,8.64356,128.689,6.53661,4.16732,2.41136,3.31501,0.430616,-0.69936,1021.21,1,1
62025614,0,-153.015,-74.2653,-30.8697,-135.736,4.65828,128.799,6.53832,4.16173,2.79441,4.30546,0.66684,-0.696937,1021.24,1,1
62185063,0,-153.016,-74.2655,-30.8729,-135.739,4.65606,128.799,6.53801,4.16157,2.79435,4.30493,0.666791,-0.696953,1021.24,1,1
62290388,0,-147.981,-71.8259,-30.835,-135.594,8.68764,134.965,7.26442,4.18297,2.81363,3.29693,0.669865,-0.701116,1021.24,1,1
62434517,0,-147.976,-71.8197,-30.8244,-135.596,8.6961,134.966,7.26422,4.18266,2.81304,3.29726,0.669708,-0.701124,1021.24,1,1
62558934,0,-147.922,-74.2142,-30.7869,-135.648,8.75299,128.822,7.24346,4.17055,2.80209,4.31627,0.667115,-0.699669,1021.24,1,1
62690009,0,-144.727,-74.2437,-26.8057,-135.68,8.77102,128.781,5.98805,5.15389,3.52249,4.21806,0.651362,-0.68262,1021.23,1,1
62731261,0,-152.991,-71.7362,-30.8634,-135.692,4.67504,135.131,6.56098,4.17579,2.80418,3.27981,0.67,-0.699273,1021.24,1,1
62777109,0,-144.838,-71.7906,-26.8501,-135.659,8.67435,135.074,5.99727,5.17071,3.53353,3.21033,0.655667,-0.683918,1021.24,1,1
62940072,0,-148.045,-71.807,-30.7754,-135.548,8.66493,135.04,7.25263,4.17878,2.80943,3.28383,0.669792,-0.701306,1021.22,1,1
62988220,0,-148.016,-71.7734,-30.7886,-135.582,8.68102,135.092,7.25051,4.17906,2.80795,3.28259,0.670448,-0.701371,1021.22,1,1
63057121,0,-148.07,-71.773,-30.7693,-135.496,8.63788,135.085,7.24968,4.18023,2.81267,3.28086,0.669734,-0.701194,1021.21,1,1
63171781,0,-153.103,-71.7787,-30.7719,-135.503,4.62265,135.075,6.55109,4.1689,2.80568,3.27012,0.667334,-0.699476,1021.21,1,1
63263108,0,-150.103,-80.1562,-26.8629,-135.547,4.69034,127.557,5.41017,5.239,3.58363,3.03398,0.665758,-0.694174,1021.23,1,1
63432819,0,-150.105,-71.8853,-31.1045,-146.198,5.06156,141.067,5.33947,5.17165,2.70429,3.21439,1.0429,-0.68528,1021.22,1,1
63564672,0,-152.974,-71.837,-30.8526,-135.549,4.68709,135.031,6.55902,4.1715,2.80454,3.28457,0.670941,-0.699787,1021.22,1,1
63728205,0,-152.968,-71.8212,-30.8582,-135.563,4.68939,135.059,6.55884,4.17186,2.80416,3.28299,0.671202,-0.699776,1021.22,1,1
63805938,0,-153.007,-71.7554,-30.8431,-135.541,4.66671,135.212,6.55398,4.17042,2.80337,3.2626,0.671062,-0.699792,1021.23,1,1
63920893,0,-153.012,-71.763,-30.844,-135.537,4.66276,135.201,6.55449,4.17071,2.80372,3.26382,0.671149,-0.699756,1021.23,1,1
64068799,0,-152.999,-71.7583,-30.8634,-135.587,4.66245,135.192,6.54946,4.17076,2.80223,3.26772,0.671333,-0.69983,1021.22,1,1
64181723,0,-152.996,-71.7222,-30.843,-135.6,4.67392,135.217,6.54912,4.17087,2.80115,3.26934,0.671191,-0.699737,1021.22,1,1
64339535,0,-153.007,-68.4636,-30.8235,-135.47,4.65841,143.063,6.56073,4.18035,2.81218,2.40603,0.672651,-0.701491,1021.21,1,1
64462874,0,-153.009,-68.4633,-30.8105,-135.441,4.66013,143.063,6.5607,4.17966,2.8127,2.4051,0.672285,-0.701524,1021.21,1,1
64494246,0,-150.229,-68.2943,-31.1385,-146.289,4.94776,148.942,5.32985,5.19152,2.70779,2.34721,1.0503,-0.686323,1021.21,1,1
64583622,0,-150.224,-68.3171,-31.1501,-146.3,4.94624,148.912,5.33039,5.19191,2.70806,2.34898,1.05035,-0.686323,1021.21,1,1
64648557,0,-153.091,-71.5981,-30.7751,-135.58,4.61884,135.347,6.54433,4.17969,2.80663,3.26931,0.671472,-0.698853,1021.22,1,1
64725432,0,-153.099,-71.6144,-30.7714,-135.599,4.6209,135.306,6.54389,4.17699,2.80415,3.27176,0.670848,-0.698941,1021.21,1,1
64812121,0,-150.097,-71.506,-26.8775,-135.641,4.66336,135.475,5.30567,5.16149,3.5253,3.19091,0.657072,-0.682016,1021.22,1,1
64882508,0,-150.083,-71.5069,-26.8704,-135.633,4.6774,135.47,5.30784,5.16131,3.52539,3.19105,0.656921,-0.682026,1021.21,1,1
64957571,0,-144.812,-68.1882,-26.7967,-135.466,8.68758,143.384,5.98955,5.17506,3.53901,2.34578,0.658628,-0.684792,1021.2,1,1
65033437,0,-147.902,-71.5982,-30.8172,-135.665,8.73449,135.317,7.24191,4.18556,2.80875,3.28065,0.672462,-0.701244,1021.22,1,1
