frame,person,nose_x,nose_y,nose_c,l_eye_x,l_eye_y,l_eye_c,r_eye_x,r_eye_y,r_eye_c,l_ear_x,l_ear_y,l_ear_c,r_ear_x,r_ear_y,r_ear_c,neck_x,neck_y,neck_c,angle_leye_lear,angle_reye_rear,angle_leye_nose,angle_reye_nose,angle_lear_nose,angle_rear_nose,neck_ankle_height
0,0,554.688,299.406,0.9047,572.14,290.397,0.953567,548.695,290.603,0.959881,598.702,281.718,0.893631,0,0,0,584.017,361.112,0.908062,161.906,1000,-27.3022,-124.249,-21.8931,1000,442.994
0,0,551.827,299.406,0.924459,569.267,287.646,0.90654,542.988,290.617,0.931976,598.558,281.741,0.901318,0,0,0,581.039,363.783,0.923931,168.603,1000,-33.9934,-135.165,-20.7073,1000,440.276
0,0,551.832,299.41,0.924997,569.274,287.648,0.908975,545.747,290.622,0.9339,598.559,281.737,0.901317,0,0,0,581.037,363.783,0.923971,168.588,1000,-33.9955,-124.702,-20.7185,1000,440.27
0,0,551.708,305.178,0.930768,566.332,290.481,0.895124,542.905,293.403,0.925666,595.758,284.649,0.902488,0,0,0,578.135,361.083,0.944607,168.79,1000,-45.1428,-126.783,-24.987,1000,443.003
0,0,551.705,305.183,0.931818,566.329,290.483,0.895126,542.9,293.405,0.925466,595.756,284.652,0.902317,0,0,0,578.133,361.082,0.945411,168.791,1000,-45.147,-126.783,-24.989,1000,443.003
0,0,548.811,302.335,0.915425,557.567,290.466,0.896531,534.159,293.383,0.915449,595.622,284.657,0.890216,0,0,0,575.26,361.106,0.964004,171.321,1000,-53.5838,-148.577,-20.689,1000,442.93
0,0,548.824,305.151,0.91627,557.589,290.467,0.895941,534.171,293.383,0.914728,595.627,284.648,0.889208,0,0,0,575.25,361.107,0.965171,171.301,1000,-59.166,-141.231,-23.6574,1000,442.929
0,0,545.875,305.166,0.894367,551.84,290.515,0.95263,531.179,293.414,0.931267,592.753,287.52,0.882769,0,0,0,575.135,363.779,0.966197,175.813,1000,-67.8482,-141.352,-20.6277,1000,440.3
0,0,545.873,305.173,0.89487,551.842,290.514,0.950583,531.171,293.414,0.932102,592.757,287.525,0.88527,0,0,0,575.136,363.787,0.965936,175.823,1000,-67.8449,-141.347,-20.6273,1000,440.316
0,0,545.857,305.206,0.89257,551.818,290.53,0.95466,528.434,293.439,0.949286,589.921,284.688,0.852512,0,0,0,572.39,361.113,0.962957,171.283,1000,-67.8927,-145.968,-24.969,1000,442.926
0,0,542.965,308.126,0.883703,551.668,290.615,0.984354,528.358,293.528,0.952577,586.982,284.689,0.843896,0,0,0,572.325,363.789,0.967505,170.474,1000,-63.5715,-135.017,-28.0333,1000,440.315
0,0,542.973,308.117,0.883399,551.674,290.608,0.982547,528.362,293.523,0.951969,586.98,284.69,0.842391,0,0,0,572.325,363.791,0.968415,170.484,1000,-63.5752,-135.032,-28.028,1000,440.32
0,0,542.898,308.136,0.878521,551.612,290.633,0.980775,528.32,293.536,0.948064,583.979,287.53,0.852492,0,0,0,572.252,361.118,0.970537,174.524,1000,-63.5329,-134.958,-26.6376,1000,442.967
0,0,542.893,308.119,0.876974,551.613,290.62,0.979766,528.319,293.524,0.949636,583.99,287.531,0.852246,0,0,0,572.25,361.116,0.970327,174.55,1000,-63.5113,-134.958,-26.6088,1000,442.967
0,0,537.108,311.004,0.883898,548.865,293.396,1.00884,528.215,293.629,0.9484,581.053,287.621,0.870041,0,0,0,572.191,363.794,0.966504,169.829,1000,-56.2689,-117.105,-28.0175,1000,440.302
0,0,537.084,311.002,0.883812,548.86,293.399,1.00876,528.206,293.623,0.949139,581.068,287.66,0.874549,0,0,0,572.196,363.794,0.967261,169.898,1000,-56.2193,-117.059,-27.9545,1000,440.315
0,0,534.195,311.039,0.884088,548.812,293.412,1.00662,525.439,293.635,0.963801,578.205,287.604,0.885156,0,0,0,572.116,363.789,0.950684,168.823,1000,-50.3335,-116.708,-28.0347,1000,440.318
0,0,537.081,311.016,0.880309,548.85,293.397,1.00157,528.152,293.625,0.966221,578.211,287.594,0.880842,0,0,0,572.126,363.792,0.950533,168.82,1000,-56.2585,-117.178,-29.6604,1000,440.325
0,0,534.203,311.091,0.888359,548.791,293.424,0.996851,525.403,296.399,0.94587,575.381,287.569,0.895899,0,0,0,569.367,363.812,0.946714,167.582,1000,-50.4549,-120.921,-29.7367,1000,440.349
