,angle_leye_lear,angle_reye_rear,angle_leye_nose,angle_reye_nose,angle_lear_nose,angle_rear_nose,lear,rear,d_leye_lear,d_leye_reye,d_leye_nose,d_reye_rear,d_reye_nose,d_nose_neck,orientation
0,-122.426,-63.4654,-9.517660000000001,-179.30900000000003,37.4851,134.901,True,True,3.189587656451362,1.8975342893339988,0.7034102094755451,1.5316151285467805,0.2959950219523376,24.34522978965071,up
1,-122.47399999999999,-53.7806,-8.21101,-178.99599999999998,35.6066,134.731,True,True,3.1773279578296583,1.5352299569264904,0.9237615760038853,1.8786190969327476,0.07880847054328194,23.002859917760876,up
2,-122.469,-53.7723,-8.21622,-178.972,35.6101,134.741,True,True,3.1778752466907094,1.5350246853540062,0.923619139942291,1.8787597943538479,0.07881128187982123,23.00330858646496,up
3,-127.5,-53.5775,-0.7585649999999999,-178.297,34.7706,134.894,True,True,2.4610924838048516,1.2093331336077482,0.6758761983535686,1.889752275135029,0.077157828809116,22.962327760555084,up
4,-127.51100000000001,-56.4393,-0.769428,-178.267,34.7545,131.838,True,True,2.4605691034847954,1.2094463601865346,0.676191586269184,2.1752067394947705,0.07708245265159781,22.966550329115908,up
5,-124.95700000000001,-65.8834,-0.69121,-178.972,37.4902,127.96799999999999,True,True,2.800816231644981,1.4906666348313888,0.6667393364517407,1.823842122399368,0.16362701945930416,22.945180959616255,up
6,-124.93700000000001,-65.9087,-0.675243,-178.94099999999997,37.5068,127.939,True,True,2.8016194987801564,1.4904013144757235,0.6670993323435676,1.824599642730012,0.16336284392120007,22.940914615511506,up
7,-128.22899999999998,-66.2524,-0.7502989999999999,-178.717,37.6681,127.889,True,True,3.065664188806429,1.2070787525475022,0.4713800523931856,1.8347432538898762,0.16996011477014422,22.937881668247417,up
8,-128.23,-66.2543,-0.757339,-178.71099999999998,37.6663,127.89,True,True,3.0658666828720977,1.2072729977797156,0.4713776443241571,1.8349583744799236,0.17003631462547195,22.938448268153504,up
9,-124.88600000000001,-77.0341,-0.908284,-179.30200000000002,42.1946,128.092,True,True,2.806530725165574,1.498940446860181,0.30043161754011594,1.6011924194833362,0.45740231092664907,22.85523494565655,up
10,-124.912,-77.0508,-0.931182,-179.304,42.172,128.047,True,True,2.8105876070927023,1.4975135196733615,0.3007807288489872,1.6022353597468195,0.45618721117258654,22.85341779339655,up
11,-122.544,-71.6866,-13.4452,-166.34099999999998,42.276,131.017,True,True,3.16427056955197,1.1996298235847578,0.31777723043594586,1.6778272032486603,0.31689413358881086,20.328007668539573,up
12,-122.56200000000001,-71.7342,-13.447000000000001,-166.3,42.2519,130.95600000000002,True,True,3.1843899066240064,1.2065445196410818,0.32025137285714744,1.6899351121510349,0.3181726305462363,20.45404608024863,up
13,-122.37,-77.0858,-13.4928,-169.05700000000002,42.3792,131.047,True,True,3.186358500518806,1.5159223298441873,0.32176787737753887,1.6130501578149883,0.4791605393061346,20.453442320466436,up
14,-122.39200000000001,-77.101,-13.5235,-169.079,42.3663,131.047,True,True,3.1867213223291126,1.5156739719366596,0.321311618678803,1.6124980767226997,0.4796243618018913,20.452335190764785,up
15,-122.40899999999999,-78.3895,-10.9108,-169.153,39.9393,127.834,True,True,3.184021634620619,1.8575588429992418,0.486881851704746,1.9369167041061943,0.47621271077368527,20.4314012909583,up
16,-122.43299999999999,-78.41,-10.9137,-169.15900000000002,39.9229,127.81700000000001,True,True,3.1866849436670797,1.8578134643391295,0.48697030665685426,1.9367308239083356,0.47626376743651594,20.42986611842177,up
17,-122.48,-78.6302,-0.594679,-179.36900000000003,40.1005,121.11200000000001,True,True,3.187580471171475,1.8684470724338254,0.6720230528472598,1.9492990684227367,0.29944536425278495,21.63920986317189,up
18,-118.773,-78.6233,-0.578974,-179.49,42.2376,124.931,True,True,2.947944120896647,2.2453155043185173,0.6757395586195541,1.949923990266797,0.45761259065186893,21.59111761462674,up
19,-124.978,-73.7574,-0.5682159999999999,-179.03400000000002,37.4935,120.691,True,True,2.83070087241813,1.5261947475797706,0.6756064136057046,2.0715001747457538,0.1710140714011106,21.80538570754554,up
20,-124.916,-78.7079,-0.545816,-179.298,37.5422,120.811,True,True,2.8311098976467064,1.863644102781411,0.675881937679383,1.9774318190753715,0.29496981167517816,21.798948770930437,up
21,-122.445,-73.6019,-0.400458,-178.96099999999998,40.1419,120.802,True,True,3.1868753288588296,1.5194236070712237,0.6754080823297453,2.055831921664303,0.16884181781872543,21.645737974403264,up
22,-124.897,1000.0,-0.379796,-178.86599999999999,37.5322,1000.0,True,False,2.805471776337918,1.505525176092644,0.6772273586646271,-1.0,0.16334128436384168,21.585285535983683,up
23,-124.90299999999999,1000.0,-0.38063,-178.86599999999999,37.5299,1000.0,True,False,2.822740534248777,1.5142084518053602,0.6811088741554154,-1.0,0.16429540918163343,21.716864723507033,up
24,-128.406,1000.0,-0.43006099999999997,-153.036,37.5864,1000.0,True,False,3.0772968762552297,0.9379752957754458,0.4752910986193212,-1.0,0.09179650823220682,20.444607366105842,up
25,-128.39600000000002,1000.0,-0.439241,-153.08700000000002,37.5868,1000.0,True,False,3.0750923066233624,0.9391357197450076,0.4753738665775015,-1.0,0.09208939055741894,20.445666808525417,up
26,-128.545,-86.1379,-0.398131,-134.349,35.4867,97.8107,True,True,3.1013941109164347,0.938631945303864,0.6832397558735622,4.791763620296975,0.03642314815417813,20.442872304762933,up
27,-128.548,-86.1612,-0.404826,-134.52700000000002,35.4816,97.7997,True,True,3.0978942306648523,0.9386117232021747,0.6824825508819553,4.787572886838531,0.036467755766621694,20.438079515875167,up
28,-128.47899999999998,1000.0,-0.294705,-132.781,33.8015,1000.0,True,False,3.139347851995822,1.2109399961739116,0.9252885628151343,-1.0,0.036709961716997454,20.716123631454057,up
29,-128.501,1000.0,-0.29402,-132.662,33.7852,1000.0,True,False,3.1356018483703076,1.208181145127628,0.9245502760681558,-1.0,0.03639814723195184,20.707108589006985,up
30,-125.928,1000.0,-0.13656300000000002,-90.1738,36.2902,1000.0,True,False,3.4657979863979964,0.9909987474683325,0.9167248815304725,-1.0,0.07390924246798683,20.438124217710406,up
31,-125.93,1000.0,-0.133326,-90.1606,36.2921,1000.0,True,False,3.4672517132766356,0.9909345753005859,0.9168138915963095,-1.0,0.07390909485593664,20.438200229232816,up
