angle_leye_lear,angle_reye_rear,angle_leye_nose,angle_reye_nose,angle_lear_nose,angle_rear_nose,d_leye_lear,d_leye_reye,d_leye_nose,d_reye_rear,d_reye_nose,d_nose_neck,neck_x,lear,rear,orientation
-135.039,-66.4857,-62.9901,-153.295,18.4132,155.991,7.35567,4.88086,1.50294,4.40621,3.35401,-0.723223,1041.73,1,1,center
-135.037,-66.4889,-62.9919,-153.301,18.4182,155.983,7.35605,4.88079,1.5027,4.40696,3.35387,-0.723231,1041.73,1,1,center
-135.063,-60.1318,-63.0397,-153.211,18.2852,158.196,7.22543,4.8098,1.48774,4.83982,3.30881,-0.710825,1041.72,1,1,center
-135.076,-60.1426,-63.0574,-153.223,18.2624,158.186,7.22409,4.81049,1.48845,4.83991,3.30917,-0.71079,1041.73,1,1,center
-135.078,-60.1513,-63.0599,-153.232,18.2582,158.17,7.22684,4.81168,1.48926,4.84231,3.30907,-0.710721,1041.73,1,1,center
-131.056,-54.438,-59.0865,-141.665,12.4478,163.207,6.40713,4.88839,2.51927,5.57542,3.08986,-0.695979,1041.69,1,1,center
-131.055,-54.4404,-59.081,-141.665,12.4544,163.203,6.40858,4.88851,2.51913,5.57553,3.08951,-0.695994,1041.69,1,1,center
-130.985,-50.3321,-59.1089,-148.913,12.4894,163.265,6.36759,5.07245,2.50533,4.63558,2.58454,-0.692875,1041.67,1,1,center
-130.996,-50.3181,-59.1133,-148.91,12.4714,163.273,6.37365,5.07752,2.50895,4.63994,2.58668,-0.693406,1038.96,1,1,center
-135.014,-50.2212,-67.9029,-146.305,7.39176,169.363,5.57778,4.97489,2.21892,4.7456,3.94574,-0.683273,1038.92,1,1,center
-135.024,-50.2235,-67.9032,-146.308,7.38339,169.361,5.57744,4.97398,2.21876,4.74384,3.94443,-0.68332,1038.91,1,1,center
-135.024,-50.2281,-67.9029,-146.311,7.3852,169.359,5.57806,4.97431,2.21884,4.74313,3.94444,-0.683312,1038.92,1,1,center
-135.029,-45.232,-67.9093,-146.322,7.32484,170.207,5.56451,4.97617,2.22007,5.55389,3.94499,-0.658607,1038.89,1,1,center
-135.028,-45.2297,-67.9164,-146.316,7.32556,170.212,5.56459,4.97488,2.21997,5.55365,3.94513,-0.658641,1038.89,1,1,center
-134.959,-45.166,-67.9221,-146.34,7.3785,170.215,5.55501,4.97403,2.21658,5.56417,3.94489,-0.658671,1038.84,1,1,center
-134.947,-45.1629,-67.927,-146.344,7.38926,170.214,5.55525,4.97418,2.21647,5.56514,3.94519,-0.658679,1038.84,1,1,center
-134.965,-45.1978,-59.2003,-141.645,6.66556,169.387,5.56534,4.97076,2.57486,5.55272,3.1441,-0.658535,1038.83,1,1,center
-134.968,-45.1852,-59.2,-141.625,6.6531,169.408,5.56423,4.97092,2.57584,5.55291,3.14557,-0.658512,1038.84,1,1,center
-134.985,-45.2284,-53.7152,-148.881,12.4758,164.715,5.47618,4.88848,1.89279,5.46622,2.59649,-0.672333,1038.84,1,1,center
-134.993,-45.2148,-53.7075,-148.878,12.4625,164.73,5.47502,4.89011,1.89349,5.46421,2.59691,-0.672277,1038.84,1,1,center
-134.992,-45.2202,-53.7114,-148.88,12.4649,164.727,5.39142,4.8149,1.86427,5.38041,2.55723,-0.685021,1038.84,1,1,center
-135.025,-45.2358,-53.6788,-148.876,12.4369,164.711,5.4749,4.891,1.8944,5.46324,2.59492,-0.672229,1038.82,1,1,center
-135.03,-45.2557,-53.6679,-148.882,12.4384,164.689,5.47615,4.88999,1.89449,5.46217,2.59268,-0.672307,1038.82,1,1,center
-135.002,-49.3898,-53.5993,-141.59,12.5069,164.697,5.49336,4.81885,1.89617,6.39663,3.09245,-0.673513,1038.83,1,1,center
-135.011,-49.3875,-53.6193,-141.585,12.4898,164.715,5.49204,4.81875,1.89648,6.39355,3.09428,-0.673509,1038.84,1,1,center
-134.962,-50.1848,-63.3492,-153.057,13.9451,164.697,5.48268,4.89208,1.53655,4.66958,3.37878,-0.696742,1038.82,1,1,center
-134.982,-50.2139,-53.6419,-148.903,12.5318,163.307,5.48609,4.89085,1.89125,4.66535,2.59343,-0.69657,1038.81,1,1,center
-134.981,-50.2141,-53.6399,-148.903,12.5325,163.306,5.48615,4.89088,1.89127,4.6654,2.59332,-0.69657,1038.81,1,1,center
-135.007,-50.1681,-63.3714,-153.029,13.8612,164.732,5.47951,4.89426,1.5399,4.66794,3.38161,-0.696516,1038.83,1,1,center
-135.003,-50.1703,-63.3718,-153.034,13.8641,164.729,5.47917,4.89431,1.53986,4.66764,3.38135,-0.69653,1038.84,1,1,center
-134.882,-49.2927,-63.3876,-146.283,14.0018,165.914,5.3948,4.74585,1.51282,6.32127,3.82829,-0.686509,1038.82,1,1,center
-134.876,-49.2982,-63.3766,-146.281,14.0128,165.91,5.39586,4.74599,1.51273,6.32147,3.82776,-0.686517,1038.82,1,1,center
-134.9,-50.1281,-63.4134,-153.049,13.9754,164.72,5.47635,4.89322,1.53644,4.6845,3.38581,-0.696623,1038.84,1,1,center
-134.899,-50.119,-63.4166,-153.047,13.976,164.729,5.47549,4.8927,1.53619,4.68343,3.38592,-0.69663,1038.84,1,1,center
-134.902,-50.1313,-63.3979,-153.047,13.9836,164.726,5.47615,4.89183,1.53559,4.67931,3.38418,-0.696731,1038.83,1,1,center
-134.958,-45.2952,-53.6369,-148.918,12.5528,164.638,5.39964,4.81335,1.86123,5.38079,2.55103,-0.685318,1038.85,1,1,center
-134.954,-45.297,-53.6331,-148.921,12.5607,164.634,5.40007,4.81306,1.86092,5.38092,2.55057,-0.685347,1038.85,1,1,center
-134.979,-45.3794,-53.5828,-148.954,12.5764,164.535,5.40917,4.81311,1.8609,5.3858,2.5448,-0.685365,1038.87,1,1,center
-134.979,-45.3816,-53.5792,-148.955,12.5779,164.533,5.40957,4.81338,1.86094,5.38549,2.54471,-0.685356,1038.87,1,1,center
-134.954,-49.5658,-67.3467,-141.753,12.5399,164.445,7.33738,3.8857,2.18633,6.44962,3.09871,-0.701536,1038.88,1,1,center
-134.965,-49.576,-67.349,-141.76,12.528,164.431,7.33761,3.88649,2.18663,6.45239,3.09894,-0.701485,1038.88,1,1,center
-134.965,-49.5775,-67.3474,-141.76,12.5292,164.43,7.33795,3.8864,2.1866,6.45248,3.09873,-0.701489,1038.88,1,1,center
-139.142,-49.6918,-52.8993,-143.663,11.4165,158.037,6.29138,3.81644,1.87163,6.33481,1.8946,-0.713243,1038.91,1,1,center
-139.141,-49.7027,-52.8989,-143.674,11.4308,158.025,6.29416,3.81552,1.87051,6.33365,1.89409,-0.713314,1038.91,1,1,center
-139.127,-49.7294,-52.8423,-143.744,11.4993,157.946,6.30175,3.81585,1.86599,6.34587,1.89076,-0.713403,1038.91,1,1,center
-139.121,-49.7534,-52.8415,-143.788,11.4968,157.908,6.2961,3.81698,1.86546,6.34669,1.88949,-0.713489,1038.9,1,1,center
-139.166,-54.308,-52.8443,-149.04,11.4245,157.944,6.15537,4.7283,1.82891,5.47417,2.44314,-0.697338,1038.9,1,1,center
-139.165,-54.3057,-52.8461,-149.039,11.4256,157.95,6.15566,4.72839,1.82897,5.47293,2.44336,-0.697343,1038.9,1,1,center
-139.164,-54.3058,-52.8441,-149.039,11.4266,157.949,6.1556,4.72853,1.82898,5.47297,2.44329,-0.697342,1038.9,1,1,center
-139.192,-54.3162,-52.8175,-149.051,11.4067,157.947,6.15263,4.73222,1.8286,5.47183,2.44447,-0.697313,1038.9,1,1,center
-139.196,-54.3165,-52.8244,-149.051,11.4016,157.951,6.15191,4.73217,1.82842,5.47119,2.44506,-0.697325,1038.9,1,1,center
-139.161,-54.2527,-52.8006,-148.945,11.4273,158.045,6.16025,4.72906,1.83194,5.46201,2.44417,-0.697314,1038.87,1,1,center
-139.173,-54.2539,-52.8185,-148.942,11.3944,158.05,6.15534,4.72998,1.83331,5.46148,2.44501,-0.697273,1038.88,1,1,center
-135.028,-54.2586,-52.8036,-148.942,16.4837,158.034,7.05344,4.73594,1.83411,5.4756,2.44862,-0.698029,1038.86,1,1,center
-135.03,-54.2571,-52.7984,-148.937,16.4824,158.036,7.0544,4.73611,1.83443,5.4753,2.4484,-0.697995,1038.87,1,1,center
-134.992,-49.6547,-52.7565,-143.553,16.5699,158.085,7.23155,3.82172,1.87345,6.34291,1.89585,-0.714005,1038.84,1,1,center
-134.998,-49.6556,-52.7654,-143.544,16.5548,158.092,7.23104,3.82215,1.87454,6.34177,1.89637,-0.713965,1038.84,1,1,center
-135.0,-49.6566,-52.7641,-143.542,16.5534,158.091,7.23123,3.82206,1.87464,6.34198,1.89626,-0.713965,1038.84,1,1,center
-134.932,-49.5649,-62.4667,-149.087,18.2954,159.936,7.24114,3.82514,1.5081,6.34214,2.54818,-0.714533,1038.81,1,1,center
-134.931,-49.5681,-62.4636,-149.093,18.2977,159.931,7.24095,3.82555,1.50794,6.34278,2.54812,-0.714525,1038.81,1,1,center
-130.897,-49.3894,-59.0024,-141.635,12.6209,164.659,6.3951,4.88395,2.51026,6.39881,3.08772,-0.672518,1038.79,1,1,center
-130.901,-49.3841,-59.0122,-141.634,12.5976,164.664,6.38898,4.88363,2.51052,6.39917,3.08824,-0.672543,1038.79,1,1,center
-130.819,-49.3226,-59.0152,-141.604,12.675,164.717,6.38214,4.88051,2.50605,6.40742,3.09269,-0.673097,1036.01,1,1,center
-130.816,-49.3395,-67.7048,-146.294,14.1023,165.849,6.38019,4.88016,2.15124,6.4082,3.8707,-0.672893,1036.01,1,1,center
-130.807,-49.3208,-67.7201,-146.286,14.0915,165.867,6.37604,4.88007,2.15188,6.40975,3.87272,-0.672866,1036.01,1,1,center
-130.818,-49.3073,-63.0072,-153.087,20.3521,161.678,6.28308,4.7977,1.48079,6.29687,3.31071,-0.686355,1036.02,1,1,center
-130.818,-49.3148,-63.0278,-153.099,20.3507,161.67,6.28403,4.79826,1.48106,6.29804,3.31173,-0.68634,1036.01,1,1,center
-130.83,-49.3944,-53.2353,-149.039,18.4482,160.092,6.30027,4.79591,1.82447,6.29912,2.53639,-0.686873,1036.02,1,1,center
-130.838,-49.4015,-53.2393,-149.046,18.4391,160.088,6.29971,4.79607,1.82455,6.29763,2.53627,-0.686888,1036.02,1,1,center
-130.83,-49.377,-53.1428,-148.959,18.4537,160.127,6.30544,4.79652,1.82726,6.2928,2.53321,-0.686774,1035.99,1,1,center
-130.829,-49.3775,-53.1436,-148.962,18.459,160.125,6.30609,4.79611,1.82683,6.29317,2.53315,-0.686795,1035.99,1,1,center
-130.829,-49.3774,-53.1438,-148.962,18.4594,160.124,6.306,4.79603,1.8268,6.29326,2.53312,-0.686799,1035.99,1,1,center
-130.852,-49.3837,-53.1529,-148.967,18.4304,160.104,6.30928,4.7953,1.82876,6.29547,2.53067,-0.68671,1035.98,1,1,center
-130.861,-49.4029,-53.1543,-148.968,18.415,160.09,6.31203,4.79735,1.83053,6.29585,2.53081,-0.686617,1035.98,1,1,center
-130.896,-49.3756,-58.8775,-141.554,12.6566,164.652,6.40265,4.88363,2.5117,6.4066,3.08119,-0.672836,1035.95,1,1,center
-134.895,-49.3794,-67.209,-141.548,12.6475,164.654,7.46238,3.94405,2.21806,6.55634,3.15391,-0.688828,1035.95,1,1,center
-134.888,-49.3784,-58.4681,-135.531,11.4533,163.276,7.45542,3.94384,2.59619,6.55343,2.48488,-0.688582,1035.93,1,1,center
-134.888,-49.3835,-58.4588,-135.528,11.4578,163.269,7.4568,3.94389,2.59627,6.55357,2.48419,-0.688581,1035.94,1,1,center
-134.887,-49.3832,-58.4596,-135.529,11.4576,163.269,7.45662,3.94392,2.59625,6.55354,2.48426,-0.688582,1035.94,1,1,center
-134.938,-45.245,-58.4823,-135.559,11.3596,164.611,7.32562,3.88554,2.55943,7.37385,2.44507,-0.677129,1035.93,1,1,center
-134.954,-45.2379,-58.4731,-135.539,11.3314,164.626,7.32425,3.88589,2.56175,7.3692,2.4444,-0.677097,1035.92,1,1,center
-134.96,-45.2303,-58.513,-135.556,11.2974,164.636,7.20246,3.82545,2.52271,7.25445,2.40797,-0.689898,1035.92,1,1,center
-134.963,-45.2319,-58.5018,-135.554,11.293,164.634,7.20115,3.82564,2.52291,7.25264,2.40704,-0.689917,1035.92,1,1,center
-134.952,-45.2378,-58.4515,-135.528,11.3273,164.615,7.21089,3.82607,2.52386,7.25593,2.40402,-0.689807,1035.91,1,1,center
-134.945,-45.2416,-58.4422,-135.532,11.337,164.609,7.21225,3.82702,2.52393,7.25599,2.40367,-0.689794,1035.9,1,1,center
-130.75,-45.2634,-58.4473,-135.555,12.5265,164.585,6.40387,3.88824,2.56203,7.37436,2.44255,-0.70117,1035.91,1,1,center
-130.752,-49.4239,-58.4452,-135.55,12.53,163.222,6.51055,3.95171,2.60389,6.55497,2.48263,-0.712796,1035.91,1,1,center
-130.753,-49.4235,-58.4469,-135.551,12.5299,163.222,6.51047,3.95166,2.60379,6.55492,2.48274,-0.712797,1035.91,1,1,center
-130.71,-49.4346,-58.4581,-135.572,12.5981,163.195,6.51626,3.94826,2.60047,6.55606,2.48059,-0.713016,1035.92,1,1,center
-130.722,-49.431,-58.4448,-135.551,12.5655,163.201,6.51314,3.94883,2.60314,6.55377,2.47947,-0.712959,1035.93,1,1,center
-130.737,-49.4876,-52.677,-143.408,18.2408,158.243,6.40891,3.88107,1.906,6.44669,1.92615,-0.726334,1035.92,1,1,center
-130.738,-49.4843,-52.6795,-143.399,18.2373,158.256,6.40912,3.88144,1.90634,6.44432,1.92698,-0.726321,1035.92,1,1,center
-130.737,-49.4938,-58.4452,-135.604,12.6121,163.112,6.51858,3.94495,2.59636,6.55709,2.47546,-0.713286,1035.96,1,1,center
-130.736,-49.4989,-58.4258,-135.602,12.6194,163.101,6.51988,3.94551,2.5966,6.55736,2.47401,-0.713273,1035.96,1,1,center
-130.735,-49.4982,-58.4287,-135.603,12.6209,163.1,6.5201,3.94523,2.59642,6.55755,2.47402,-0.713279,1035.96,1,1,center
-130.744,-49.5148,-58.4181,-135.595,12.5907,163.098,6.52028,3.94962,2.60031,6.55801,2.47551,-0.713039,1035.95,1,1,center
-130.748,-49.5113,-58.43,-135.597,12.5772,163.106,6.51867,3.94959,2.60087,6.55646,2.47606,-0.713043,1035.95,1,1,center
-130.726,-49.5105,-58.356,-135.548,12.6162,163.094,6.51891,3.94672,2.60001,6.55351,2.47032,-0.713282,1035.95,1,1,center
-130.722,-49.5039,-58.3614,-135.551,12.6166,163.099,6.51869,3.94736,2.60018,6.55546,2.47131,-0.713222,1035.95,1,1,center
-130.755,-45.3501,-58.4217,-135.625,12.5621,164.461,6.41176,3.8894,2.55995,7.37827,2.43554,-0.701312,1035.96,1,1,center
-130.759,-45.3518,-58.4224,-135.629,12.556,164.46,6.4115,3.89014,2.56031,7.37772,2.43575,-0.701274,1035.96,1,1,center
-130.758,-45.3525,-58.4218,-135.629,12.5564,164.459,6.41132,3.89008,2.56025,7.37774,2.4357,-0.701281,1035.96,1,1,center
-130.71,-49.5003,-58.4428,-135.632,12.6003,163.091,6.51486,3.95117,2.60014,6.56359,2.4763,-0.71296,1035.97,1,1,center
-130.712,-49.4983,-58.4402,-135.632,12.5999,163.092,6.51497,3.95115,2.60009,6.56344,2.47609,-0.71295,1035.97,1,1,center
-130.711,-45.4065,-58.42,-143.32,12.6318,163.056,6.59694,4.20919,2.62862,5.67029,1.98683,-0.696642,1035.98,1,1,center
-130.703,-49.5234,-58.4119,-135.627,12.6506,163.057,6.63335,4.01297,2.64145,6.66623,2.5115,-0.700261,1035.98,1,1,center
-130.717,-49.4877,-58.4747,-135.636,12.6028,163.121,6.51795,3.95062,2.59914,6.56207,2.47969,-0.712949,1035.97,1,1,center
-130.724,-49.487,-58.4807,-135.64,12.59,163.123,6.51713,3.9507,2.59966,6.56102,2.47957,-0.712942,1035.97,1,1,center
-130.723,-49.4868,-58.4799,-135.64,12.5903,163.123,6.51689,3.95086,2.59967,6.56105,2.47963,-0.71294,1035.97,1,1,center
-130.745,-49.4796,-58.5519,-135.676,12.537,163.138,6.6121,4.01344,2.641,6.66592,2.5228,-0.700197,1035.99,1,1,center
-130.754,-49.4888,-58.5315,-135.665,12.5327,163.125,6.61265,4.01324,2.64136,6.66614,2.52119,-0.700216,1035.98,1,1,center
-130.698,-49.4611,-67.3215,-141.671,14.0306,164.551,6.61601,4.01393,2.25708,6.67444,3.20885,-0.700479,1036.0,1,1,center
-130.703,-49.4562,-67.3202,-141.667,14.0189,164.557,6.50815,3.94954,2.22117,6.56699,3.15744,-0.71328,1035.99,1,1,center
-134.837,-49.4817,-67.2232,-141.657,12.7246,164.511,7.46415,3.94648,2.21509,6.56528,3.14879,-0.688935,1036.01,1,1,center
-134.838,-49.4818,-67.2241,-141.659,12.7179,164.512,7.46308,3.94693,2.21545,6.56498,3.149,-0.688916,1036.02,1,1,center
-134.839,-49.4824,-67.2256,-141.659,12.7167,164.512,7.46285,3.94694,2.21547,6.56471,3.14912,-0.68892,1036.02,1,1,center
-134.87,-49.4539,-67.2525,-141.635,12.66,164.57,7.46119,3.94737,2.21851,6.55669,3.1528,-0.688847,1036.01,1,1,center
-134.871,-49.4475,-67.2615,-141.642,12.6538,164.572,7.45955,3.94699,2.2186,6.55611,3.15255,-0.688871,1036.01,1,1,center
-134.867,-49.4587,-67.2276,-141.66,12.6926,164.54,7.46669,3.94598,2.21644,6.55424,3.14717,-0.688553,1038.78,1,1,center
-134.872,-49.464,-67.2282,-141.655,12.6803,164.541,7.46812,3.94762,2.21784,6.55611,3.14873,-0.688758,1036.03,1,1,center
-134.955,-45.3328,-53.5228,-148.911,12.576,164.576,5.40386,4.81492,1.86328,5.38378,2.54283,-0.685558,1036.01,1,1,center
-134.954,-45.3384,-53.5214,-148.914,12.5797,164.572,5.40437,4.81481,1.86306,5.38321,2.54268,-0.685578,1036.01,1,1,center
-134.867,-49.4689,-67.3087,-141.663,12.6186,164.549,7.4512,3.94672,2.22072,6.5588,3.15332,-0.688894,1036.0,1,1,center
-134.877,-49.4817,-67.3021,-141.665,12.6072,164.542,7.45105,3.94741,2.2211,6.55692,3.15293,-0.688905,1035.99,1,1,center
-134.877,-49.4965,-58.5032,-135.646,11.4622,163.131,7.45945,3.94665,2.59644,6.55205,2.47939,-0.688604,1036.01,1,1,center
-130.76,-49.4461,-58.5639,-135.661,12.5185,163.179,6.61085,4.01185,2.64106,6.66252,2.52383,-0.700186,1035.98,1,1,center
-130.752,-49.4426,-67.3156,-141.663,13.9552,164.569,6.61252,4.01277,2.25935,6.66649,3.20566,-0.700424,1035.98,1,1,center
-130.747,-49.4472,-58.5744,-135.659,12.4812,163.167,6.4924,3.94839,2.60069,6.56281,2.48385,-0.713038,1035.97,1,1,center
-130.747,-49.4466,-58.575,-135.658,12.4816,163.167,6.49262,3.94826,2.60072,6.56285,2.48384,-0.713038,1035.97,1,1,center
-130.767,-49.4083,-58.5951,-135.654,12.4322,163.219,6.58954,4.01396,2.64404,6.66831,2.52786,-0.700077,1035.97,1,1,center
-130.753,-49.4008,-67.3579,-141.652,13.857,164.612,6.58954,4.01472,2.26288,6.67207,3.2113,-0.70033,1035.97,1,1,center
-130.753,-49.401,-67.3581,-141.652,13.8573,164.612,6.58949,4.01482,2.26292,6.67195,3.21135,-0.70033,1035.97,1,1,center
-130.736,-49.4026,-58.5512,-135.634,12.5162,163.209,6.49318,3.94625,2.59768,6.56257,2.48428,-0.713042,1035.97,1,1,center
-130.749,-49.4133,-58.534,-135.622,12.5015,163.206,6.60065,4.01175,2.64197,6.66606,2.52379,-0.700194,1035.97,1,1,center
-130.698,-45.2764,-67.3493,-148.932,13.9494,164.595,6.45765,4.14165,2.21253,5.58674,2.63617,-0.709674,1035.96,1,1,center
-130.696,-45.2855,-67.3323,-148.932,13.9592,164.585,6.45962,4.14185,2.21248,5.58623,2.63483,-0.709687,1035.97,1,1,center
-130.702,-41.0902,-67.3826,-148.942,13.9403,165.766,6.35423,4.07497,2.17745,6.42317,2.59535,-0.698066,1035.95,1,1,center
-130.695,-45.2442,-67.4016,-148.942,13.9464,164.616,6.45855,4.14063,2.21299,5.59009,2.63865,-0.70962,1035.96,1,1,center
-130.693,-45.2433,-67.3985,-148.941,13.9479,164.617,6.45829,4.14078,2.21294,5.5899,2.6386,-0.709618,1035.96,1,1,center
-134.749,-45.2208,-62.9373,-148.934,13.9137,164.637,5.64646,4.01389,1.61062,5.70602,2.69413,-0.700436,1035.97,1,1,center
-134.753,-45.2139,-62.9368,-148.921,13.9031,164.645,5.64507,4.01434,1.6109,5.70913,2.6953,-0.700357,1035.97,1,1,center
-130.717,-45.2394,-58.5719,-135.624,12.4768,164.568,6.37613,3.88243,2.55849,7.39138,2.44465,-0.701436,1035.96,1,1,center
-130.705,-45.2324,-58.573,-135.631,12.4985,164.574,6.47778,3.94361,2.59736,7.50886,2.484,-0.68872,1035.96,1,1,center
-130.685,-49.3409,-67.3695,-141.634,13.9558,164.646,6.58871,4.00811,2.25784,6.67707,3.21062,-0.700577,1035.94,1,1,center
-130.686,-49.3392,-67.3929,-141.642,13.9395,164.648,6.58588,4.00797,2.25852,6.67715,3.21161,-0.700595,1035.94,1,1,center
-130.685,-49.3384,-67.3927,-141.641,13.9397,164.649,6.58588,4.00807,2.25858,6.67735,3.21177,-0.700586,1035.94,1,1,center
-130.686,-49.3866,-67.3993,-141.655,13.9255,164.61,6.48298,3.94689,2.22492,6.5736,3.16124,-0.713357,1035.96,1,1,center
-130.689,-45.2357,-67.3883,-141.658,13.9232,165.759,6.37689,3.88313,2.18856,7.39573,3.10896,-0.701728,1035.96,1,1,center
-134.755,-41.0632,-62.9153,-148.912,13.8895,165.793,5.46556,3.88693,1.56117,6.45389,2.60744,-0.701533,1035.96,1,1,center
-130.696,-41.0693,-67.3783,-148.913,13.9054,165.785,6.34513,4.07296,2.1791,6.42285,2.59379,-0.698153,1035.95,1,1,center
-130.725,-41.1362,-58.558,-143.331,12.4653,164.541,6.34607,4.07624,2.54761,6.41562,1.93296,-0.697913,1035.92,1,1,center
-130.719,-41.1352,-58.558,-143.334,12.4687,164.54,6.345,4.07626,2.54736,6.41627,1.933,-0.697928,1035.92,1,1,center
-130.702,-45.2416,-67.3187,-141.663,13.9486,165.746,6.38583,3.88805,2.18796,7.3963,3.10735,-0.701447,1035.93,1,1,center
-130.707,-45.2433,-67.3087,-141.662,13.9583,165.742,6.48995,3.94895,2.22206,7.512,3.15513,-0.688725,1035.94,1,1,center
-130.705,-45.2418,-67.3083,-141.662,13.9609,165.741,6.48962,3.94868,2.22181,7.5131,3.15497,-0.688727,1035.94,1,1,center
-134.735,-45.2609,-62.8556,-148.938,13.9908,164.585,5.57008,3.94975,1.58312,5.61776,2.64633,-0.713246,1035.95,1,1,center
-134.727,-45.2509,-62.8541,-148.935,14.0051,164.592,5.56982,3.94879,1.58227,5.61806,2.64625,-0.713276,1035.95,1,1,center
-130.663,-49.3725,-67.3571,-141.661,14.0206,164.59,6.49069,3.94166,2.21897,6.57249,3.15413,-0.713569,1035.95,1,1,center
-130.657,-49.3741,-67.3594,-141.666,14.0316,164.588,6.49226,3.94214,2.21884,6.57307,3.15457,-0.71356,1035.95,1,1,center
-130.681,-49.3784,-67.3495,-141.654,13.9927,164.597,6.49015,3.94401,2.22035,6.57215,3.1559,-0.713474,1035.94,1,1,center
-130.682,-49.3777,-67.3539,-141.65,13.987,164.599,6.49003,3.94366,2.22077,6.57198,3.15604,-0.713481,1035.94,1,1,center
-130.683,-49.3767,-67.3516,-141.647,13.9854,164.6,6.49014,3.94365,2.22095,6.57229,3.15594,-0.713474,1035.94,1,1,center
-130.66,-41.0702,-67.4002,-148.942,13.9909,165.766,6.45214,4.13572,2.20917,6.53432,2.63655,-0.685445,1035.94,1,1,center
-130.667,-41.0725,-67.3676,-148.939,13.9835,165.764,6.45081,4.137,2.20932,6.53154,2.63504,-0.685422,1035.94,1,1,center
-134.701,-41.0796,-62.828,-148.935,14.0336,165.748,5.56745,3.94867,1.58135,6.56492,2.64499,-0.688726,1035.94,1,1,center
-134.698,-41.074,-62.8307,-148.938,14.0343,165.751,5.56688,3.94868,1.58137,6.56449,2.64497,-0.688726,1035.94,1,1,center
-134.724,-41.09,-62.8447,-148.955,13.9824,165.744,5.56199,3.95155,1.58282,6.56206,2.64643,-0.68864,1035.94,1,1,center
-134.727,-41.0921,-62.8346,-148.949,13.9825,165.742,5.56211,3.95149,1.58272,6.56282,2.6461,-0.688634,1035.93,1,1,center
-134.727,-41.0921,-62.8359,-148.95,13.9825,165.742,5.56221,3.95151,1.58274,6.56272,2.64616,-0.688633,1035.93,1,1,center
-134.764,-41.1058,-53.08,-143.316,12.5007,164.556,5.47467,3.88806,1.93091,6.45011,1.9412,-0.701257,1035.95,1,1,center
-134.768,-41.11,-53.0708,-143.313,12.4973,164.552,5.4737,3.88789,1.93087,6.4495,1.94067,-0.701297,1035.95,1,1,center
-134.782,-41.1139,-53.0421,-143.273,12.4935,164.555,5.47745,3.88668,1.93215,6.44649,1.93892,-0.701274,1035.95,1,1,center
-134.787,-41.1064,-53.0475,-143.268,12.4812,164.563,5.47556,3.88604,1.93245,6.44552,1.93871,-0.701288,1035.95,1,1,center
-134.759,-41.0774,-53.1,-143.287,12.4779,164.596,5.47063,3.88808,1.93248,6.44838,1.94293,-0.701203,1035.92,1,1,center
-134.769,-41.0757,-53.1054,-143.288,12.4659,164.598,5.47021,3.88805,1.9328,6.44741,1.94289,-0.701196,1035.93,1,1,center
-134.768,-41.0761,-53.1051,-143.287,12.4661,164.598,5.47018,3.88805,1.93283,6.44758,1.94289,-0.701196,1035.93,1,1,center
-134.774,-41.1146,-52.9977,-143.261,12.5273,164.559,5.57258,3.95127,1.96323,6.54936,1.96997,-0.688365,1035.94,1,1,center
-134.75,-41.1084,-52.9997,-143.27,12.5683,164.564,5.57383,3.9505,1.96051,6.55207,1.97146,-0.688419,1035.94,1,1,center
-130.722,-41.1125,-58.5552,-143.284,12.5041,164.578,6.35977,4.07514,2.54765,6.41929,1.93553,-0.697739,1035.95,1,1,center
-130.728,-41.1167,-58.5549,-143.294,12.4946,164.574,6.35937,4.07614,2.54826,6.41736,1.93514,-0.697711,1035.95,1,1,center
-134.761,-45.2968,-53.0216,-143.273,12.532,163.188,5.66559,4.01798,1.99599,5.70022,2.00441,-0.699903,1035.96,1,1,center
-134.757,-45.2966,-53.0158,-143.271,12.5384,163.186,5.66613,4.01786,1.99596,5.7006,2.0041,-0.699918,1035.96,1,1,center
-134.756,-45.2962,-53.0155,-143.271,12.5386,163.186,5.66595,4.01786,1.99594,5.7006,2.00408,-0.699919,1035.96,1,1,center
-134.727,-45.3159,-52.9715,-143.302,12.5858,163.131,5.66838,4.01584,1.9948,5.69998,1.99802,-0.700064,1035.94,1,1,center
-134.742,-45.3088,-52.985,-143.299,12.5711,163.146,5.66852,4.01621,1.99486,5.69933,1.99944,-0.700013,1035.95,1,1,center
-134.781,-45.3125,-52.9529,-143.228,12.5364,163.174,5.67368,4.01595,1.99832,5.69078,1.99842,-0.700037,1035.96,1,1,center
-134.779,-45.314,-52.9522,-143.233,12.5376,163.173,5.67328,4.0161,1.99819,5.69013,1.99831,-0.700042,1035.96,1,1,center
-134.78,-45.3366,-52.9689,-143.255,12.5197,163.149,5.66966,4.01775,1.99887,5.69264,1.99893,-0.699956,1035.97,1,1,center
-134.777,-45.3361,-52.972,-143.264,12.519,163.145,5.66778,4.01757,1.99843,5.69288,1.99873,-0.699973,1035.97,1,1,center
-134.787,-45.3403,-52.9674,-143.27,12.5317,163.139,5.67342,4.01865,1.99776,5.69652,1.99978,-0.699878,1035.97,1,1,center
-134.771,-45.3378,-52.9845,-143.275,12.5537,163.144,5.67371,4.01713,1.99592,5.69781,2.00096,-0.69997,1035.97,1,1,center
