angle_leye_lear,angle_reye_rear,angle_leye_nose,angle_reye_nose,angle_lear_nose,angle_rear_nose,d_leye_lear,d_leye_reye,d_leye_nose,d_reye_rear,d_reye_nose,d_nose_neck,neck_x,lear,rear,orientation
-111.836,-68.1909,-38.744,-170.356,33.7039,138.098,7.18313,7.98837,2.52992,7.10705,2.27329,-0.736718,1141.6,1,1,up
-110.11,-71.2801,-38.6987,-170.376,37.7685,138.465,8.59059,8.117,2.56939,5.68966,2.30867,-0.748255,1141.61,1,1,up
-114.389,-71.3279,-44.7777,-170.42,37.73,138.437,9.31855,7.00517,2.07305,5.79781,2.35632,-0.763085,1141.61,1,1,up
-108.585,-66.1085,-38.4228,-170.292,41.4342,141.252,9.8711,8.02178,2.54376,6.02099,2.27021,-0.738326,1141.61,1,1,up
-108.621,-71.2358,-38.4413,-170.364,41.4228,138.459,10.0079,8.12972,2.57517,5.69247,2.30147,-0.747999,1141.61,1,1,up
-110.094,-71.1071,-31.0841,-170.239,41.4446,138.566,8.6563,7.84333,2.16074,5.71325,2.30563,-0.751765,1141.61,1,1,up
-108.589,-71.1254,-38.4612,-170.256,41.4727,138.538,9.99684,8.10148,2.5683,5.69514,2.29624,-0.748514,1141.61,1,1,up
-114.4,-71.246,-44.693,-170.323,37.793,138.474,9.34266,6.98195,2.06845,5.79912,2.3466,-0.763384,1141.64,1,1,up
-114.408,-71.2617,-44.6359,-170.331,37.7705,138.439,9.33567,6.97936,2.06971,5.79666,2.34098,-0.763511,1141.64,1,1,up
-108.606,-72.9078,-38.6313,-170.317,41.4111,135.298,9.96645,8.10252,2.56581,6.81383,2.30326,-0.748498,1141.63,1,1,up
-110.102,-72.9283,-38.6774,-170.361,37.8381,135.274,8.59678,8.09104,2.56149,6.80466,2.30076,-0.74779,1141.62,1,1,up
-110.086,-67.9803,-31.2614,-168.449,41.436,135.307,8.80024,6.69291,2.19496,7.43156,1.6803,-0.767772,1141.63,1,1,up
-110.079,-67.9569,-31.2304,-168.461,41.4524,135.303,8.79762,6.68565,2.1934,7.43069,1.67668,-0.767959,1141.64,1,1,up
-110.092,-72.8989,-31.2906,-170.412,41.4513,135.285,8.61911,7.83209,2.14586,6.84567,2.31546,-0.752237,1141.61,1,1,up
-111.704,-67.8941,-30.6919,-158.728,38.0889,138.497,7.61103,6.62673,2.217,7.55727,1.88833,-0.759967,1141.63,1,1,up
-111.691,-67.8983,-30.7211,-158.719,38.0806,138.511,7.60864,6.63145,2.21852,7.55775,1.891,-0.759895,1141.63,1,1,up
-106.901,-67.8758,-26.4337,-158.751,38.1167,138.497,7.0336,7.77087,2.83558,7.41293,1.85074,-0.743984,1141.63,1,1,up
-105.571,-65.8893,-26.3993,-168.726,41.5647,138.448,8.25695,7.94127,2.82974,6.24321,1.67013,-0.742116,1141.62,1,1,up
-105.557,-65.895,-26.393,-168.75,41.59,138.43,8.2831,7.95132,2.83626,6.24547,1.66923,-0.741899,1141.59,1,1,up
-105.551,-65.9011,-26.4026,-168.73,41.603,138.429,8.28642,7.94812,2.83534,6.24562,1.66906,-0.741968,1141.59,1,1,up
-105.492,-67.9023,-26.389,-158.769,41.6953,138.42,8.22703,7.68369,2.80686,7.34564,1.82539,-0.754256,1141.6,1,1,up
-105.498,-67.8876,-26.3716,-158.778,41.7097,138.402,8.33333,7.77672,2.84016,7.45155,1.84721,-0.744233,1141.61,1,1,up
-129.993,-45.0632,-18.6965,-146.78,19.9112,153.41,3.99151,5.25769,2.57774,6.33922,0.851883,-0.733779,1144.53,1,1,center
-129.998,-45.0637,-18.6966,-146.798,19.9063,153.409,3.98979,5.25854,2.57708,6.34109,0.852368,-0.733728,1144.53,1,1,center
-134.999,-45.0531,-18.7054,-146.734,15.3262,153.46,3.29663,5.26024,2.57981,6.31955,0.852832,-0.732835,1144.53,1,1,center
-129.971,-45.0787,-18.6335,-146.69,19.9418,153.422,4.00108,5.26582,2.58631,6.32292,0.850743,-0.733643,1144.53,1,1,center
-129.991,-45.001,-18.6807,-146.622,19.8961,153.515,3.99388,5.26442,2.58542,6.32518,0.852914,-0.733463,1144.53,1,1,center
-129.999,-45.0021,-18.6933,-146.641,19.8823,153.51,3.99066,5.26303,2.58438,6.32538,0.852797,-0.733512,1144.53,1,1,center
-134.995,-45.0281,-18.7059,-146.696,15.307,153.483,3.2912,5.26025,2.58163,6.31966,0.852407,-0.732818,1144.54,1,1,center
-134.984,-45.0368,-18.697,-146.714,15.3219,153.469,3.29269,5.26021,2.58142,6.31917,0.852012,-0.732856,1144.56,1,1,center
-134.957,-45.081,-18.6287,-146.724,15.3741,153.393,3.29484,5.25395,2.58128,6.3158,0.84754,-0.733277,1144.56,1,1,center
-134.925,-45.0954,-18.6171,-146.74,15.4129,153.369,3.29996,5.25329,2.58065,6.32004,0.847092,-0.733265,1144.57,1,1,center
-124.063,-45.094,-18.6027,-146.674,21.7201,153.37,3.47316,5.3344,2.62285,6.42258,0.85967,-0.744607,1144.58,1,1,center
-124.117,-45.087,-18.6152,-146.625,21.6656,153.388,3.46862,5.33315,2.62407,6.41764,0.859491,-0.744626,1144.58,1,1,center
-123.979,-45.0767,-18.5939,-146.765,21.7807,153.367,3.46934,5.33408,2.61752,6.43472,0.86101,-0.744689,1144.55,1,1,center
-123.95,-45.0824,-18.5764,-146.809,21.8234,153.353,3.47389,5.33532,2.61636,6.43695,0.861131,-0.744682,1144.54,1,1,center
-120.216,-49.5124,-16.1855,-161.272,24.4815,146.44,4.16214,6.33919,3.27316,5.45535,0.65841,-0.738833,1144.56,1,1,center
-120.22,-49.5091,-16.1676,-161.237,24.4968,146.449,4.16691,6.3397,3.27412,5.45448,0.658314,-0.738755,1144.56,1,1,center
-120.018,-45.3298,-18.4558,-161.252,26.612,148.954,4.25203,5.31815,2.56676,6.39156,0.667024,-0.754853,1144.56,1,1,center
-120.014,-45.3394,-18.4589,-161.246,26.6318,148.94,4.25946,5.31704,2.5671,6.39375,0.666502,-0.754827,1144.56,1,1,center
-113.444,-48.7743,-21.7617,-154.023,32.0604,151.183,3.86733,5.32512,1.90384,7.46625,1.3029,-0.767419,1144.53,1,1,center
-106.233,-51.8193,-26.5478,-158.756,39.9313,149.743,3.60941,5.38141,1.33107,8.65534,1.90868,-0.778184,1144.51,1,1,center
-106.228,-48.7769,-26.4968,-168.5,39.9143,149.716,3.60436,5.43761,1.33207,7.58986,1.71994,-0.776787,1141.75,1,1,center
-106.111,-45.1645,-26.5867,-165.905,40.0153,149.824,3.67424,4.47871,1.35511,8.70043,1.1942,-0.793363,1141.75,1,1,center
-104.289,-45.1301,-26.6173,-165.87,44.8892,149.879,4.64436,4.48822,1.35568,8.7129,1.19999,-0.794022,1141.75,1,1,center
-106.133,-45.0039,-33.6024,-168.429,44.8293,151.875,3.6383,4.47425,0.893085,8.68929,1.79567,-0.791986,1141.75,1,1,center
-106.121,-44.9929,-33.6208,-168.434,44.8565,151.887,3.63954,4.47428,0.892228,8.68924,1.79712,-0.791977,1141.75,1,1,center
-113.463,-48.7238,-21.7442,-165.576,32.0281,147.678,3.85037,5.37149,1.8991,7.44366,1.11887,-0.765519,1144.54,1,1,center
-113.478,-48.7748,-18.4916,-161.404,29.2438,145.261,3.85117,5.37216,2.57975,7.43537,0.67973,-0.765443,1144.53,1,1,center
-123.5,-45.2583,-10.1261,-161.118,26.6792,149.016,3.46202,5.25692,2.38528,6.40694,0.666405,-0.755803,1144.55,1,1,center
-119.803,-45.2746,-10.1116,-161.122,30.8518,148.989,4.27277,5.25759,2.38772,6.40897,0.665161,-0.756189,1144.56,1,1,center
-120.117,-45.2831,-18.5282,-161.077,26.4519,149.015,4.23104,5.31173,2.57025,6.38363,0.665276,-0.754712,1144.53,1,1,center
-123.923,-45.2671,-18.5306,-161.081,21.8381,149.025,3.40364,5.30285,2.56835,6.36319,0.662839,-0.754249,1144.52,1,1,center
-124.144,-45.2607,-18.6183,-161.074,21.6477,149.076,3.39917,5.3145,2.57184,6.35118,0.666505,-0.753612,1144.55,1,1,center
-124.131,-45.2784,-18.6068,-161.087,21.6667,149.053,3.40187,5.31404,2.57232,6.35045,0.665785,-0.75366,1144.55,1,1,center
-128.591,-45.2484,-10.3075,-161.057,21.7259,149.082,2.70362,5.18463,2.35652,6.26744,0.656949,-0.765148,1144.55,1,1,center
-128.565,-45.2525,-10.3071,-161.066,21.7467,149.077,2.74327,5.25799,2.38921,6.35868,0.666527,-0.754764,1144.54,1,1,center
-128.661,-45.1778,-10.3417,-161.061,21.6415,149.146,2.72511,5.25059,2.38415,6.3547,0.666849,-0.754911,1144.57,1,1,center
-128.662,-45.1864,-10.3281,-161.047,21.6552,149.139,2.72835,5.25111,2.38469,6.35665,0.666747,-0.754858,1144.58,1,1,center
-141.011,-45.159,-10.3852,-161.055,15.1285,149.187,2.66139,5.17095,2.3473,6.24031,0.657503,-0.742956,1144.61,1,1,center
-141.138,-45.1852,-10.405,-161.042,15.0442,149.173,2.66067,5.17321,2.34985,6.23181,0.657219,-0.742848,1144.61,1,1,center
-141.128,-49.2284,-10.3709,-161.185,15.078,146.635,2.69799,5.23893,2.37829,5.55273,0.664913,-0.75284,1144.63,1,1,center
-135.02,-49.2304,-10.3612,-161.187,16.5048,146.624,2.16572,5.30993,2.41066,5.63467,0.67375,-0.763673,1144.63,1,1,center
-141.427,-49.1727,-18.6809,-161.078,10.32,146.696,2.67876,5.27522,2.55365,5.52995,0.661756,-0.750096,1144.65,1,1,center
-141.497,-49.1929,-18.6886,-161.095,10.2715,146.672,2.67568,5.27414,2.55376,5.52842,0.661176,-0.750097,1144.64,1,1,center
-135.312,-49.1288,-18.713,-161.06,15.0706,146.754,3.23779,5.28978,2.55755,5.54909,0.665864,-0.751812,1144.63,1,1,center
-141.339,-49.1686,-18.7196,-161.138,10.3355,146.701,2.67147,5.27616,2.54993,5.53813,0.663938,-0.750177,1144.63,1,1,center
-141.424,-49.1496,-18.7112,-161.116,10.2735,146.704,2.66128,5.26683,2.54767,5.533,0.661674,-0.749843,1147.45,1,1,center
-141.419,-49.144,-18.6969,-161.119,10.2848,146.71,2.66354,5.27064,2.54932,5.53469,0.66208,-0.750344,1144.64,1,1,center
-148.474,-49.1209,-10.4305,-161.02,10.2613,146.766,2.24905,5.21906,2.3695,5.53519,0.664078,-0.750953,1144.64,1,1,center
-148.46,-49.1377,-10.422,-161.029,10.2717,146.746,2.24854,5.21805,2.36932,5.53578,0.663654,-0.751052,1144.63,1,1,center
-148.449,-49.2125,-10.4198,-161.081,10.2998,146.661,2.25918,5.21935,2.37115,5.53925,0.662694,-0.750967,1144.64,1,1,center
-135.341,-49.2145,-18.7004,-161.092,15.0665,146.648,3.24204,5.28629,2.55917,5.55088,0.663125,-0.751972,1144.64,1,1,center
-141.06,-49.2157,-10.3787,-161.066,15.148,146.651,2.71554,5.23434,2.37984,5.5535,0.663347,-0.752797,1144.65,1,1,center
-141.07,-49.1954,-10.3879,-161.066,15.1292,146.67,2.71008,5.23246,2.3784,5.55274,0.663504,-0.752895,1144.63,1,1,center
-141.035,-49.1843,-10.391,-161.075,15.166,146.688,2.71739,5.23473,2.37749,5.55483,0.664812,-0.752702,1144.65,1,1,center
-141.012,-49.1836,-10.3878,-161.076,15.1698,146.688,2.71291,5.23445,2.37719,5.55557,0.664844,-0.752787,1144.65,1,1,center
-140.983,-49.1608,-10.3618,-161.02,15.1972,146.708,2.71543,5.23484,2.37938,5.5557,0.66403,-0.752762,1144.65,1,1,center
-140.958,-49.1977,-10.3733,-161.13,15.2066,146.646,2.71181,5.2295,2.37549,5.56026,0.663359,-0.753023,1144.65,1,1,center
-140.97,-49.1993,-10.356,-161.112,15.2268,146.656,2.71935,5.22911,2.37561,5.55185,0.663148,-0.752409,1147.47,1,1,center
-140.93,-49.1993,-10.333,-161.085,15.2581,146.648,2.72161,5.22998,2.37778,5.5555,0.662322,-0.752346,1147.47,1,1,center
-135.122,-49.1784,-18.6087,-161.06,15.2835,146.669,3.26339,5.284,2.55968,5.54767,0.661299,-0.751505,1147.47,1,1,center
-134.949,-49.2717,-10.3358,-161.16,19.8318,146.569,3.26593,5.16367,2.3478,5.48446,0.653252,-0.764182,1147.47,1,1,center
-134.949,-49.2675,-10.3324,-161.152,19.8335,146.57,3.26637,5.16315,2.34809,5.48467,0.652935,-0.764188,1147.47,1,1,center
-141.007,-49.2533,-10.3426,-161.128,15.2269,146.6,2.72651,5.22968,2.37718,5.55191,0.662271,-0.752343,1147.49,1,1,center
-134.993,-49.2683,-10.3368,-161.106,19.789,146.585,3.30636,5.23821,2.38264,5.55985,0.662607,-0.753646,1147.49,1,1,center
-130.118,-49.2762,-18.5922,-161.201,19.8929,146.55,3.97605,5.29523,2.56493,5.55687,0.661107,-0.752789,1147.48,1,1,center
-130.114,-49.2727,-18.6019,-161.21,19.8754,146.551,3.969,5.29545,2.56474,5.55858,0.661301,-0.75284,1147.48,1,1,center
-139.828,-49.194,-10.3107,-161.044,18.4031,146.665,3.89402,5.10035,2.32034,5.40767,0.645225,-0.753402,1147.48,1,1,center
-139.846,-49.1918,-10.3172,-161.042,18.3908,146.67,3.89396,5.09999,2.31997,5.4068,0.645359,-0.753391,1147.48,1,1,center
-139.813,-49.2628,-10.2958,-161.07,18.429,146.585,3.95853,5.17181,2.35484,5.48747,0.652847,-0.742991,1147.48,1,1,center
-139.825,-49.2474,-10.3064,-161.048,18.4141,146.61,3.95684,5.17297,2.35506,5.48534,0.653419,-0.742925,1147.48,1,1,center
-139.795,-49.2199,-10.2797,-161.016,18.4365,146.625,3.95223,5.16867,2.35461,5.48508,0.652092,-0.743135,1147.47,1,1,center
-139.777,-49.2363,-10.2729,-161.043,18.4611,146.6,3.95927,5.16818,2.35482,5.4852,0.651528,-0.743178,1147.46,1,1,center
-139.795,-49.2224,-10.2571,-161.055,18.4657,146.604,3.96064,5.16395,2.3527,5.48408,0.650876,-0.743191,1147.49,1,1,center
-139.808,-49.2328,-10.2457,-161.065,18.4561,146.578,3.95754,5.16044,2.35324,5.48192,0.649089,-0.743335,1147.51,1,1,center
-135.022,-49.1941,-18.5969,-161.082,18.462,146.654,4.60536,5.22366,2.52752,5.49326,0.654995,-0.742115,1147.47,1,1,center
-139.721,-45.1901,-10.2968,-161.067,18.4894,149.128,3.90147,5.10463,2.31834,6.17882,0.647654,-0.733318,1147.45,1,1,center
-130.698,-49.2642,-18.5385,-161.148,22.5846,146.56,5.42154,5.23047,2.53353,5.49702,0.653027,-0.74298,1147.47,1,1,center
-130.722,-49.2409,-18.5463,-161.122,22.5581,146.594,5.41786,5.23168,2.53413,5.4923,0.653529,-0.742902,1147.47,1,1,center
-130.693,-49.2987,-18.5313,-161.249,22.6181,146.516,5.43016,5.22992,2.52982,5.50039,0.653694,-0.742929,1147.49,1,1,center
-130.684,-49.2873,-18.5152,-161.214,22.6221,146.533,5.4298,5.23234,2.53193,5.49915,0.653685,-0.742904,1147.48,1,1,center
-125.63,-45.2599,-10.1295,-161.122,28.4391,149.024,4.79682,5.18506,2.35986,6.2712,0.653339,-0.744608,1147.47,1,1,center
-122.333,-45.2905,-18.4297,-161.198,28.467,148.99,5.67827,5.23887,2.53521,6.27025,0.653704,-0.74386,1147.46,1,1,center
-130.614,-49.2073,-18.4721,-161.155,22.6833,146.596,5.42664,5.22682,2.53,5.50249,0.652755,-0.743125,1147.46,1,1,center
-130.641,-49.2123,-18.4566,-161.109,22.6613,146.592,5.42404,5.22546,2.53184,5.49904,0.651549,-0.743157,1147.45,1,1,center
-134.719,-49.1272,-10.1903,-160.921,22.6074,146.716,4.65654,5.17648,2.3582,5.49546,0.653106,-0.74361,1147.45,1,1,center
-134.705,-49.1468,-10.198,-160.936,22.621,146.699,4.66137,5.17656,2.3581,5.49381,0.65313,-0.743631,1147.45,1,1,center
-130.644,-49.2867,-18.4957,-161.165,22.6615,146.533,5.44041,5.23234,2.53488,5.49602,0.652382,-0.742984,1147.47,1,1,center
-130.675,-49.2872,-18.5193,-161.187,22.6288,146.532,5.43758,5.23226,2.53476,5.49408,0.652439,-0.742995,1147.46,1,1,center
-130.775,-49.3489,-18.5508,-161.233,22.5612,146.474,5.44286,5.23296,2.53524,5.49133,0.652295,-0.742858,1147.45,1,1,center
-130.802,-49.3536,-18.5569,-161.241,22.5408,146.47,5.44113,5.23276,2.5346,5.49274,0.652548,-0.742794,1147.46,1,1,center
-134.989,-49.2091,-18.5976,-161.197,18.4426,146.644,4.58652,5.23197,2.5286,5.48577,0.656422,-0.742265,1147.45,1,1,center
-134.987,-49.2105,-18.5957,-161.199,18.4458,146.642,4.58746,5.23206,2.52873,5.48573,0.656346,-0.74226,1147.45,1,1,center
-134.953,-49.2588,-18.5672,-161.232,18.4968,146.585,4.6046,5.23811,2.53251,5.49212,0.655976,-0.742542,1144.65,1,1,center
-134.976,-49.2758,-18.5842,-161.24,18.4761,146.571,4.6017,5.23491,2.53104,5.48848,0.655635,-0.742098,1147.45,1,1,center
-135.065,-49.2257,-18.5727,-161.209,18.3934,146.613,4.58375,5.23216,2.53102,5.48484,0.65478,-0.742028,1147.46,1,1,center
-135.023,-49.1903,-18.5734,-161.168,18.4242,146.651,4.5854,5.23155,2.53019,5.48866,0.655439,-0.742033,1147.45,1,1,center
-134.909,-49.2119,-18.5438,-161.223,18.5203,146.611,4.59241,5.23181,2.5295,5.49545,0.65501,-0.742219,1147.47,1,1,center
-135.02,-49.2155,-21.7166,-165.493,19.9085,149.137,4.58929,5.23156,1.86764,5.49894,1.07636,-0.742687,1147.47,1,1,center
-135.034,-49.2136,-21.7208,-165.486,19.8976,149.14,4.58981,5.23159,1.86797,5.49871,1.07627,-0.742659,1147.47,1,1,center
-140.092,-49.2106,-21.7477,-165.459,15.2873,149.158,3.90267,5.22584,1.86723,5.48359,1.07482,-0.741279,1147.49,1,1,center
-140.098,-49.2132,-21.7472,-165.467,15.2833,149.154,3.90217,5.22557,1.86709,5.48332,1.07468,-0.74129,1147.49,1,1,center
-135.068,-45.1281,-21.7344,-161.224,19.8456,149.22,4.68014,4.31737,1.91016,6.3887,0.677453,-0.757445,1147.49,1,1,center
-135.025,-45.1477,-21.7312,-161.29,19.8831,149.189,4.67996,4.31705,1.90824,6.39545,0.677755,-0.757534,1147.49,1,1,center
-135.09,-49.1441,-21.7253,-165.324,19.8357,149.239,4.5936,5.23694,1.87457,5.49179,1.07607,-0.742201,1147.49,1,1,center
-134.996,-45.1332,-21.6928,-161.231,19.9305,149.214,4.69439,4.32033,1.91078,6.39323,0.677807,-0.757336,1147.5,1,1,center
-135.075,-45.0974,-21.7144,-161.189,19.8479,149.242,4.68008,4.31187,1.9101,6.37841,0.675243,-0.757679,1147.52,1,1,center
-135.129,-45.1112,-21.7288,-161.184,19.8181,149.236,4.68956,4.31414,1.91173,6.37495,0.675423,-0.757414,1147.52,1,1,center
-139.188,-45.1302,-21.6889,-161.162,18.4656,149.222,5.4288,4.25945,1.88725,6.29676,0.666824,-0.746811,1147.53,1,1,center
-134.944,-45.144,-21.6647,-161.223,22.5169,149.201,6.23919,4.265,1.88737,6.30905,0.668228,-0.747439,1147.55,1,1,center
-139.195,-45.1873,-21.6856,-161.313,18.4851,149.149,5.43731,4.26121,1.88474,6.3018,0.667472,-0.746725,1147.54,1,1,center
-139.232,-45.205,-21.6991,-161.33,18.4482,149.133,5.43179,4.2619,1.88453,6.30405,0.667871,-0.7467,1147.54,1,1,center
-139.193,-45.1298,-21.6963,-161.301,18.4726,149.216,5.42098,4.25979,1.88148,6.29974,0.66919,-0.746868,1147.54,1,1,center
-139.239,-45.095,-21.7185,-161.233,18.4134,149.261,5.41112,4.25906,1.883,6.2929,0.668901,-0.746925,1147.54,1,1,center
-139.258,-49.1924,-21.7176,-165.411,18.4092,149.187,5.31828,5.16968,1.84871,5.41761,1.06232,-0.732014,1147.55,1,1,center
-139.213,-49.1804,-21.7038,-165.403,18.4539,149.205,5.3243,5.1728,1.84851,5.42052,1.0639,-0.731857,1147.53,1,1,center
-139.272,-45.123,-21.7266,-161.209,18.3883,149.234,5.42024,4.26156,1.88631,6.29472,0.668242,-0.746703,1147.53,1,1,center
-139.213,-45.1223,-21.6996,-161.23,18.4539,149.23,5.4281,4.26131,1.88485,6.29816,0.66853,-0.746719,1147.52,1,1,center
-139.279,-45.145,-21.716,-161.198,18.3908,149.208,5.42229,4.25884,1.88611,6.2947,0.66718,-0.746726,1147.52,1,1,center
-139.279,-45.1582,-21.7203,-161.233,18.3943,149.192,5.42301,4.2586,1.88518,6.29537,0.667329,-0.746761,1147.53,1,1,center
-139.238,-49.2296,-21.7132,-165.403,18.4348,149.139,5.32593,5.16425,1.84897,5.42001,1.05953,-0.732111,1147.53,1,1,center
-139.784,-45.0991,-12.1238,-161.151,19.9142,149.256,4.03514,4.25744,1.72611,6.38832,0.677253,-0.758535,1147.5,1,1,center
-139.764,-45.0519,-12.1002,-161.073,19.9215,149.301,4.0326,4.25738,1.72879,6.38408,0.675938,-0.758564,1147.46,1,1,center
-139.815,-45.0309,-12.1373,-161.06,19.8654,149.334,4.02608,4.25831,1.72868,6.37847,0.676811,-0.758515,1147.46,1,1,center
-135.05,-49.1991,-18.5504,-161.181,18.4162,146.624,4.58431,5.22655,2.5299,5.48468,0.65326,-0.742261,1147.48,1,1,center
-135.064,-49.2023,-18.5553,-161.183,18.4082,146.622,4.58525,5.22633,2.52979,5.48432,0.653272,-0.742245,1147.48,1,1,center
-134.956,-49.2185,-21.7116,-165.483,19.9709,149.126,4.60049,5.2283,1.86819,5.49739,1.07441,-0.7428,1147.47,1,1,center
-134.936,-45.1774,-21.704,-161.357,19.9921,149.131,4.69577,4.3103,1.90574,6.3958,0.675328,-0.757898,1147.47,1,1,center
-130.644,-49.1234,-18.4926,-161.029,22.6254,146.717,5.41967,5.23696,2.53543,5.49938,0.6553,-0.742687,1147.45,1,1,center
-130.683,-49.1026,-18.5074,-161.008,22.588,146.749,5.41713,5.23931,2.53636,5.49687,0.656092,-0.742489,1147.46,1,1,center
-130.685,-49.12,-18.4751,-160.975,22.6046,146.73,5.42367,5.2372,2.53764,5.49261,0.65457,-0.74253,1147.46,1,1,center
-130.745,-49.1852,-18.513,-161.039,22.5357,146.663,5.41468,5.23714,2.53818,5.48909,0.653976,-0.742592,1147.48,1,1,center
-130.744,-49.2283,-18.5356,-161.111,22.5585,146.616,5.43007,5.23641,2.53693,5.48744,0.653853,-0.742681,1147.47,1,1,center
-130.705,-49.2132,-18.5229,-161.115,22.5861,146.618,5.42553,5.23312,2.53537,5.49041,0.653236,-0.742899,1147.46,1,1,center
-130.61,-49.1803,-18.4671,-161.01,22.6904,146.653,5.44608,5.23514,2.53834,5.49634,0.652932,-0.742717,1147.46,1,1,center
-130.614,-49.1879,-18.4554,-160.995,22.7008,146.643,5.4528,5.23466,2.53909,5.49729,0.652365,-0.742673,1147.46,1,1,center
-130.59,-49.1983,-18.4615,-161.066,22.7288,146.616,5.4543,5.23217,2.53566,5.50322,0.652582,-0.742799,1147.47,1,1,center
-130.6,-45.1957,-18.4605,-161.039,22.6963,149.106,5.37302,5.1691,2.5051,6.17581,0.64498,-0.732949,1147.46,1,1,center
-130.601,-49.1564,-18.459,-161.026,22.6891,146.667,5.43932,5.23566,2.53804,5.49989,0.653044,-0.74268,1147.46,1,1,center
-130.654,-45.1573,-18.4822,-160.945,22.6244,149.156,5.35932,5.16771,2.50686,6.17175,0.644695,-0.732976,1147.46,1,1,center
-130.625,-45.1801,-18.4519,-160.963,22.6589,149.126,5.36335,5.16749,2.50739,6.17138,0.643817,-0.733031,1147.46,1,1,center
-130.58,-45.219,-18.4174,-161.019,22.7093,149.07,5.37245,5.16906,2.509,6.17432,0.642594,-0.73369,1144.64,1,1,center
-130.58,-45.1723,-18.4147,-160.915,22.6985,149.136,5.36704,5.17015,2.50984,6.17489,0.643625,-0.733544,1144.63,1,1,center
-130.656,-45.1701,-18.4788,-160.953,22.6212,149.14,5.35663,5.16715,2.50643,6.17438,0.644593,-0.733008,1147.45,1,1,center
-130.638,-45.1777,-18.4712,-160.97,22.6378,149.131,5.3576,5.16711,2.50626,6.17236,0.644413,-0.733101,1147.45,1,1,center
-130.689,-45.1299,-18.4725,-160.887,22.582,149.198,5.3468,5.16868,2.50745,6.16774,0.645268,-0.732927,1147.45,1,1,center
-134.778,-45.1161,-10.2217,-160.825,22.5357,149.225,4.59148,5.11818,2.33278,6.17096,0.646125,-0.733572,1147.45,1,1,center
-130.738,-45.1365,-18.5072,-160.848,22.5153,149.205,5.33684,5.17125,2.50908,6.17017,0.64615,-0.732767,1147.46,1,1,center
-135.002,-45.1104,-18.5319,-160.849,18.4563,149.236,4.54185,5.16609,2.50535,6.16263,0.646435,-0.732042,1147.46,1,1,center
-139.781,-49.1164,-10.2575,-160.87,18.4433,146.764,3.95313,5.18035,2.35903,5.48661,0.655051,-0.742585,1147.46,1,1,center
-135.001,-49.1223,-18.5307,-160.925,18.4831,146.752,4.61209,5.23265,2.53652,5.48006,0.654546,-0.741753,1147.47,1,1,center
173.552,1000.0,-81.7415,1000.0,-38.4436,1000.0,5.9517,-1.0,3.55273,-1.0,-1.0,-0.421391,1156.28,1,0,tv
166.257,1000.0,-80.6843,1000.0,-41.5986,1000.0,5.15929,-1.0,2.83352,-1.0,-1.0,-0.414844,1159.29,1,0,tv
166.263,1000.0,-80.6741,1000.0,-41.5932,1000.0,5.15724,-1.0,2.83307,-1.0,-1.0,-0.414937,1159.28,1,0,tv
165.641,1000.0,-90.1224,1000.0,-60.2142,1000.0,1.59038,-1.0,3.29396,-1.0,-1.0,-0.469913,1162.23,1,0,tv
165.673,1000.0,-90.1088,1000.0,-60.1813,1000.0,1.59255,-1.0,3.29452,-1.0,-1.0,-0.469853,1162.22,1,0,tv
161.019,1000.0,-99.2021,1000.0,-73.6124,1000.0,0.941633,-1.0,3.35626,-1.0,-1.0,-0.440011,1162.3,1,0,tv
161.095,1000.0,-99.1862,1000.0,-73.5868,1000.0,0.941989,-1.0,3.35937,-1.0,-1.0,-0.440011,1162.3,1,0,tv
165.534,1000.0,-90.4538,1000.0,-60.4291,1000.0,1.58579,-1.0,3.27328,-1.0,-1.0,-0.346565,1162.27,1,0,tv
165.653,1000.0,-90.405,1000.0,-60.3195,1000.0,1.59145,-1.0,3.27402,-1.0,-1.0,-0.34678,1162.29,1,0,tv
165.851,1000.0,-90.2759,1000.0,-60.1721,1000.0,1.58525,-1.0,3.26319,-1.0,-1.0,-0.315226,1165.11,1,0,tv
165.789,1000.0,-90.2251,1000.0,-60.1711,1000.0,1.58304,-1.0,3.26147,-1.0,-1.0,-0.315169,1165.09,1,0,tv
168.708,1000.0,-90.2264,1000.0,-54.4613,1000.0,2.38555,-1.0,3.26873,-1.0,-1.0,-0.315263,1165.22,1,0,tv
168.623,1000.0,-90.214,1000.0,-54.5273,1000.0,2.37964,-1.0,3.27084,-1.0,-1.0,-0.31516,1165.21,1,0,tv
168.848,1000.0,-90.3228,1000.0,-54.4749,1000.0,2.38924,-1.0,3.27936,-1.0,-1.0,-0.316257,1168.03,1,0,tv
168.697,1000.0,-90.3173,1000.0,-54.5456,1000.0,2.38568,-1.0,3.27688,-1.0,-1.0,-0.315827,1168.03,1,0,tv
1000.0,1000.0,1000.0,1000.0,-54.6288,1000.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.315206,1168.09,1,0,tv
1000.0,1000.0,1000.0,1000.0,-54.582,1000.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.31514,1168.08,1,0,tv
170.521,1000.0,-90.032,1000.0,-49.4325,1000.0,3.35889,-1.0,3.27072,-1.0,-1.0,-0.316475,1168.05,1,0,tv
