angle_leye_lear,angle_reye_rear,angle_leye_nose,angle_reye_nose,angle_lear_nose,angle_rear_nose,d_leye_lear,d_leye_reye,d_leye_nose,d_reye_rear,d_reye_nose,d_nose_neck,neck_x,lear,rear,orientation
106.263,5.7845,-49.8092,-135.317,-60.3693,-156.485,1.78211,4.8644,2.83641,3.43053,2.44008,-0.363652,290.879,1,1,down
110.733,6.43855,-54.6771,-139.43,-61.9195,-156.415,2.42582,4.87388,2.49662,2.81468,2.8666,-0.363061,292.162,1,1,down
106.297,5.81987,-49.8757,-135.3,-60.4068,-156.431,1.77887,4.82051,2.81668,3.38476,2.4204,-0.383811,292.177,1,1,down
113.561,6.70394,-57.8076,-135.258,-61.6844,-153.517,1.95469,4.83167,2.93823,2.77097,3.23272,-0.386022,293.447,1,1,down
113.737,12.3947,-54.5285,-139.301,-60.0364,-153.506,1.94601,4.84753,2.48505,2.8892,2.84717,-0.38745,293.443,1,1,down
125.952,13.7674,-60.5556,-139.368,-57.1941,-152.103,2.51515,4.11308,2.20364,2.35554,2.88845,-0.417583,293.447,1,1,down
129.936,6.52323,-60.5829,-135.314,-55.3952,-155.003,2.13046,3.52409,2.24979,2.86143,2.53117,-0.427548,292.172,1,1,down
140.183,14.0978,-66.6997,-139.533,-53.0812,-152.066,2.17261,3.59999,2.06298,2.47634,3.00736,-0.411631,292.157,1,1,down
141.179,20.2743,-60.4065,-144.476,-50.8112,-152.118,1.43477,4.28668,2.22855,2.5734,2.55086,-0.399397,290.893,1,1,down
141.235,20.2785,-60.4078,-144.45,-50.7949,-152.104,1.43089,4.2848,2.229,2.57564,2.55078,-0.399451,290.869,1,1,down
146.156,12.7672,-66.7353,-139.543,-50.6987,-153.408,1.84414,3.54574,2.03162,2.98178,2.965,-0.406432,292.161,1,1,down
144.459,12.4375,-73.7457,-139.256,-53.0119,-153.363,2.62054,2.91726,1.88446,2.96733,3.006,-0.435947,292.175,1,1,down
144.193,14.0633,-73.7148,-139.261,-53.1354,-151.871,2.67659,2.97363,1.9218,2.46854,3.05927,-0.441515,292.172,1,1,down
130.815,14.0152,-66.8753,-139.295,-57.1858,-151.934,2.96424,3.50725,2.0274,2.40412,2.95958,-0.426874,292.194,1,1,down
135.044,14.0057,-73.7181,-139.313,-57.1479,-151.931,3.53481,3.00386,1.9383,2.49498,3.08695,-0.419711,292.183,1,1,down
138.582,7.78634,-73.9029,-131.257,-54.594,-150.354,4.27512,2.50116,2.03168,2.49845,3.23577,-0.412719,292.159,1,1,down
138.864,13.9973,-71.4661,-144.115,-52.5019,-154.838,3.89836,2.89042,1.43367,2.41069,2.61065,-0.432108,290.88,1,1,down
135.507,20.3019,-71.4421,-144.153,-55.0024,-151.906,3.50545,2.94015,1.45611,2.62623,2.6521,-0.441204,290.873,1,1,down
144.585,14.2854,-51.7344,-141.489,-42.3313,-155.121,2.66367,2.90516,1.44701,2.41743,1.47065,-0.463386,289.586,1,1,down
143.186,20.423,-50.2515,-121.494,-42.7173,-144.109,3.69603,2.46465,2.27417,2.68882,1.29352,-0.45708,289.597,1,1,down
142.997,14.3408,-59.9467,-124.013,-47.235,-146.245,3.69576,2.45833,2.40824,2.51551,1.94129,-0.454289,289.6,1,1,down
147.719,23.0852,-54.2469,-123.616,-42.7267,-140.793,3.24672,2.97636,2.67556,2.12876,1.88216,-0.44572,290.848,1,1,down
143.336,20.7761,-45.2007,-121.666,-40.2143,-144.043,3.64795,2.39406,1.85177,2.65468,1.25614,-0.47764,290.886,1,1,down
143.25,26.8221,-50.1286,-117.276,-42.6226,-137.869,3.73115,2.44249,2.28889,2.97061,1.67398,-0.45961,290.872,1,1,down
143.434,29.6761,-40.1333,-121.31,-38.1305,-138.196,3.56558,2.89597,2.17608,2.33162,1.21971,-0.466235,290.894,1,1,down
143.612,29.6537,-34.2155,-126.897,-35.4757,-141.338,3.4404,2.80078,1.80462,2.22817,0.878344,-0.501578,290.887,1,1,down
150.899,26.3716,-49.2438,-116.867,-38.5905,-135.243,3.82481,2.98013,3.04186,1.63601,1.6376,-0.444099,290.883,1,1,down
151.303,38.487,-45.1967,-129.47,-36.149,-134.87,3.54257,4.00141,2.40935,1.34661,2.03386,-0.431179,292.159,1,1,down
156.032,30.5701,-49.2241,-123.585,-36.1173,-135.137,3.38069,3.48221,2.91194,1.18903,1.807,-0.448939,292.167,1,1,down
153.58,26.9106,-49.4494,-125.815,-36.7708,-135.165,4.19752,4.03585,2.8131,0.686617,2.46392,-0.41059,292.147,1,1,down
146.697,30.7139,-45.2743,-129.572,-38.5707,-137.994,3.88047,3.98661,2.40047,1.13261,2.02419,-0.430075,292.15,1,1,down
160.143,36.4354,-50.4129,-134.673,-32.0288,-137.974,4.47656,3.92117,2.00067,0.822921,2.35467,-0.424834,290.857,1,1,down
155.606,26.4468,-50.4945,-134.805,-34.6207,-141.306,4.74208,3.91519,1.99815,0.668265,2.34635,-0.423498,290.874,1,1,down
151.455,26.4596,-54.4158,-130.755,-39.0252,-138.241,5.23963,4.03313,2.46127,0.686285,2.81524,-0.387076,290.857,1,1,down
155.35,36.4517,-54.3211,-134.842,-36.8927,-138.078,4.89312,4.0671,2.45252,0.847205,2.4164,-0.387579,290.863,1,1,down
153.352,44.8932,-51.3439,-140.1,-34.597,-137.726,5.99438,3.34507,1.38086,1.67502,2.03703,-0.410259,290.851,1,1,down
151.507,39.8301,-51.3752,-140.131,-36.1865,-140.15,5.37409,3.40495,1.40322,2.07617,2.07584,-0.392729,289.59,1,1,down
155.524,44.8277,-44.7387,-146.233,-30.8935,-140.262,4.91666,3.35143,1.07265,2.38637,1.73507,-0.412107,289.579,1,1,down
151.644,49.8704,-37.3613,-152.787,-30.9447,-140.624,5.4319,3.47131,0.887024,2.10208,1.57072,-0.399779,289.561,1,1,down
155.632,39.3727,-44.7848,-149.84,-30.8463,-145.288,4.71407,3.85188,1.03428,1.96535,2.05941,-0.39644,289.562,1,1,down
164.835,21.5078,-51.2851,-139.094,-28.0224,-146.311,4.11884,3.82102,1.30758,0.941536,2.65596,-0.437335,289.548,1,1,down
161.682,30.6651,-52.7705,-143.987,-27.9974,-146.166,5.16937,3.26024,0.832219,1.12043,2.36843,-0.447402,289.564,1,1,down
155.48,39.5308,-45.1388,-146.012,-29.2626,-143.13,6.61821,2.68288,0.604599,1.99122,1.69622,-0.44911,289.558,1,1,down
159.085,29.716,-52.829,-140.25,-29.2276,-145.345,6.18457,2.63959,0.806355,2.0701,1.94596,-0.442553,289.549,1,1,down
155.424,35.6224,-45.1269,-146.036,-29.2913,-145.135,6.54401,2.63639,0.593967,2.35768,1.66592,-0.441764,289.591,1,1,down
162.871,26.7403,-52.8435,-140.225,-26.551,-146.262,5.90993,2.63522,0.807306,1.44689,1.94231,-0.467381,289.597,1,1,down
159.001,35.5216,-52.8093,-146.077,-29.2657,-145.208,6.22156,2.59706,0.806093,2.35872,1.65912,-0.443878,289.597,1,1,down
157.373,9.9183,-66.321,-134.957,-38.4224,-148.371,5.56716,3.25471,1.88409,1.23624,3.14379,-0.403592,289.594,1,1,down
164.03,29.6268,-56.3282,-123.833,-29.1297,-137.798,9.42531,2.89778,2.33854,2.89337,2.35506,-0.548873,289.558,1,1,down
165.875,9.98255,-66.5351,-130.682,-33.5669,-146.278,5.27684,2.78071,1.97424,1.28856,2.88949,-0.422281,288.315,1,1,down
170.953,8.67233,-66.3459,-125.823,-29.3567,-146.225,5.96685,2.24473,1.98568,1.71543,2.54045,-0.424315,288.307,1,1,down
170.996,16.2558,-50.2208,-123.433,-24.1049,-143.65,7.40297,3.43726,2.59309,2.26076,2.23472,-0.523768,288.284,1,1,down
165.716,16.4864,-44.9958,-113.546,-26.6127,-138.036,5.19647,2.74218,2.382,1.78966,1.92718,-0.388201,288.303,1,1,down
165.819,29.8012,-39.9801,-108.829,-24.1474,-132.002,6.72522,2.90746,2.70603,2.84169,1.78949,-0.538855,287.017,1,1,down
164.752,18.9968,-40.7546,-106.492,-26.6003,-131.845,4.41823,2.79357,2.86273,1.38466,1.79262,-0.416948,286.986,1,1,down
168.587,35.8204,-40.6829,-106.36,-25.1925,-126.885,4.3778,3.39151,3.48186,3.03005,2.17826,-0.50862,286.975,1,1,down
164.635,33.7989,-44.9382,-113.199,-27.9398,-129.368,5.47726,3.44247,3.0377,2.2275,2.40844,-0.51456,286.99,1,1,down
169.463,49.0673,-44.8008,-113.254,-26.4651,-122.961,5.02351,3.93651,3.82292,3.37616,2.28411,-0.487221,286.988,1,1,down
161.529,44.914,-40.8136,-108.736,-27.8397,-124.79,6.66202,3.36215,3.50281,4.03635,1.68629,-0.509692,287.005,1,1,down
153.386,29.9941,-54.2727,-119.844,-37.3171,-134.998,6.25154,2.79555,2.53525,2.26736,2.2246,-0.372756,287.017,1,1,down
153.458,35.5224,-50.0512,-123.702,-35.1379,-135.038,6.10315,2.74364,2.05843,2.52107,1.75538,-0.390511,288.256,1,1,down
153.427,44.7417,-44.8736,-116.578,-33.605,-127.722,6.10287,2.71095,2.3954,3.27768,1.50932,-0.387883,288.245,1,1,down
149.988,45.0569,-40.1667,-116.521,-33.6617,-127.53,6.61726,2.77776,2.08921,3.35829,1.53297,-0.366653,288.282,1,1,down
153.6,40.5438,-44.9759,-134.771,-31.3584,-137.428,7.99,2.69543,1.07674,2.79689,1.62819,-0.379374,288.294,1,1,down
156.792,37.0815,-52.4681,-141.217,-30.3928,-142.248,7.66359,2.18452,0.848669,3.27926,1.38318,-0.410015,288.313,1,1,down
155.186,40.6758,-51.5236,-134.954,-33.0011,-137.419,6.97342,2.76919,1.40139,2.88386,1.72341,-0.366592,289.544,1,1,down
150.029,39.4735,-53.0651,-149.666,-36.1011,-145.146,6.21995,3.21707,0.833114,1.99215,2.08123,-0.422774,289.547,1,1,down
157.339,39.6046,-52.661,-149.861,-30.8925,-145.177,5.41758,3.16502,0.807528,1.95423,2.03607,-0.441504,289.559,1,1,down
155.141,44.9267,-63.169,-134.958,-36.8514,-135.016,6.99376,2.76386,1.53603,2.46424,2.43721,-0.392505,290.866,1,1,down
147.506,38.3786,-54.372,-134.978,-41.1415,-137.834,5.63901,4.04219,2.43361,1.36339,2.397,-0.358924,292.153,1,1,down
155.125,44.6916,-60.2693,-130.702,-37.4209,-132.47,6.99444,3.37987,2.18892,1.11517,2.86982,-0.367864,292.188,1,1,down
155.035,22.522,-66.3738,-130.786,-39.0962,-140.631,7.02733,2.81582,1.99408,1.00868,2.89833,-0.397903,292.151,1,1,down
157.18,22.3744,-60.0068,-130.726,-36.9138,-140.647,5.60537,3.34438,2.16046,0.97881,2.81149,-0.408691,290.871,1,1,down
157.343,22.1471,-66.4146,-130.782,-38.5215,-140.764,5.90068,2.84468,2.01475,1.02055,2.93322,-0.428228,289.59,1,1,down
164.761,21.5318,-56.4457,-134.822,-31.0492,-143.994,4.36098,3.34842,1.75994,0.984152,2.4201,-0.436716,289.558,1,1,down
155.325,21.722,-70.8598,-138.903,-38.5402,-146.104,6.85057,2.73082,1.37623,1.00004,2.83058,-0.438076,289.553,1,1,down
162.752,18.1394,-66.5046,-134.871,-34.5081,-146.365,6.08176,2.72319,1.90712,1.33006,2.39042,-0.431975,288.257,1,1,down
157.28,29.5786,-73.2965,-139.189,-40.3837,-144.441,5.79972,2.82696,1.80862,2.2258,2.88401,-0.396467,288.241,1,1,down
158.106,23.3408,-66.4769,-135.273,-40.1251,-145.388,4.13065,2.95397,2.05199,2.06691,2.55994,-0.411488,287.004,1,1,down
159.871,23.0485,-66.4606,-134.919,-38.12,-145.318,4.70437,2.84523,1.99143,1.99407,2.48856,-0.42284,287.018,1,1,down
162.927,18.7344,-60.1726,-134.987,-35.6847,-146.212,3.73064,3.45657,2.21164,1.38684,2.46918,-0.418725,287.029,1,1,down
146.36,18.7061,-54.3137,-130.743,-42.7943,-143.23,3.87273,4.00999,2.45774,1.35093,2.77859,-0.407793,288.243,1,1,down
147.823,20.679,-49.4176,-123.924,-40.662,-143.135,3.06323,3.45373,2.87809,2.49055,1.78735,-0.418444,287.016,1,1,down
143.143,20.7587,-49.4248,-117.12,-42.8659,-140.8,3.62135,2.98495,3.04115,2.64031,1.63796,-0.417401,288.254,1,1,down
139.682,16.249,-49.4681,-123.743,-44.8711,-143.935,3.076,3.59177,3.01816,1.92469,1.85673,-0.412143,288.272,1,1,down
143.234,26.3203,-38.9739,-142.877,-37.6325,-149.792,3.46201,2.8822,1.44566,2.81025,0.891103,-0.456527,288.315,1,1,down
143.002,18.7693,-51.236,-135.533,-42.5688,-151.613,3.6206,2.42473,1.50259,3.26398,1.18761,-0.447923,289.551,1,1,down
135.524,20.8382,-56.736,-130.34,-49.6447,-145.46,3.66117,3.04083,1.94997,2.76741,2.28172,-0.404462,289.553,1,1,down
135.31,20.2882,-71.4702,-144.132,-55.136,-151.917,3.53866,2.97345,1.47079,2.68138,2.68772,-0.420089,289.567,1,1,down
139.412,7.46393,-73.9174,-139.365,-55.2073,-154.893,3.09187,2.96018,1.91402,2.38429,3.05616,-0.419056,289.575,1,1,down
135.025,6.79413,-81.1338,-135.302,-59.986,-153.402,3.61089,2.42115,1.86102,3.01351,3.58381,-0.42861,289.586,1,1,down
130.661,12.5962,-73.9203,-139.365,-60.1574,-153.391,3.07944,2.9612,1.9168,3.06154,3.05598,-0.416243,289.573,1,1,down
130.543,12.4578,-73.8864,-139.384,-60.2271,-153.478,3.06604,2.96725,1.91997,3.06901,3.05669,-0.415823,289.574,1,1,down
130.573,6.66572,-75.6835,-135.295,-61.7524,-153.513,3.04596,2.9481,2.39457,2.94901,3.46971,-0.4149,289.564,1,1,down
125.72,6.55087,-67.0063,-139.42,-60.2539,-156.31,2.54127,3.4544,1.99137,2.83842,2.92023,-0.422454,289.558,1,1,down
125.811,6.49552,-67.1168,-139.489,-60.2519,-156.379,2.52899,3.42732,1.97467,2.82579,2.90266,-0.420892,288.311,1,1,down
125.527,5.89047,-71.371,-144.239,-61.6727,-160.321,2.59006,2.90378,1.43364,3.5254,2.60972,-0.430679,289.554,1,1,down
120.038,5.85838,-66.7992,-139.512,-63.2861,-157.58,2.20554,3.43866,1.9751,3.41096,2.88139,-0.417505,288.312,1,1,down
123.633,0.495593,-63.4849,-144.662,-59.7965,-163.433,1.75207,3.38933,1.51523,3.33386,2.46723,-0.436254,288.308,1,1,down
123.307,11.161,-66.655,-144.234,-61.7915,-157.582,1.78885,3.53218,1.96512,3.53252,2.52541,-0.418041,288.281,1,1,down
123.495,6.03969,-66.6336,-139.702,-61.6938,-157.632,1.78514,3.45943,1.96929,3.4488,2.87641,-0.419531,288.249,1,1,down
123.355,6.01233,-66.6385,-139.659,-61.7592,-157.65,1.75227,3.37523,1.92453,3.38602,2.80855,-0.435097,287.027,1,1,down
125.456,12.263,-71.2494,-147.489,-61.6728,-157.56,2.44394,3.34943,1.3599,2.88084,2.94087,-0.436063,287.018,1,1,down
123.463,5.83436,-63.4149,-144.582,-59.8482,-160.563,1.72076,3.32536,1.48341,3.32194,2.42435,-0.453631,287.026,1,1,down
125.597,6.57232,-73.6668,-143.168,-63.2494,-157.674,2.44765,3.36155,1.77045,2.79068,3.27843,-0.436624,288.261,1,1,down
134.653,16.4302,-58.8818,-163.442,-52.2314,-163.517,1.02832,3.49605,1.1017,3.46692,1.70521,-0.489538,288.285,1,1,down
142.835,18.3236,-63.1259,-159.298,-52.0081,-160.557,0.798831,4.04125,1.40985,2.84103,2.24854,-0.480693,288.278,1,1,down
153.116,18.2392,-68.0536,-163.552,-45.2418,-162.54,1.48268,2.98709,0.978433,2.96146,1.75739,-0.504572,288.281,1,1,down
149.097,18.2393,-59.485,-163.495,-45.2043,-162.516,1.0977,3.46503,1.10082,2.85916,1.70153,-0.511587,289.553,1,1,down
149.442,12.6395,-63.5974,-156.624,-48.2549,-162.502,1.08652,3.45422,1.43413,2.70146,1.84816,-0.51124,289.57,1,1,down
153.408,18.3693,-68.1965,-163.459,-45.0138,-162.428,1.47259,2.88875,0.948919,2.86144,1.70639,-0.539767,289.588,1,1,down
150.267,12.5509,-77.6317,-156.847,-48.0387,-162.649,2.16246,2.32024,0.874773,2.8193,1.93198,-0.539476,289.567,1,1,down
144.736,6.54487,-74.708,-156.816,-47.9391,-165.859,2.44721,2.22062,0.580854,2.72925,1.93056,-0.540791,289.567,1,1,down
150.142,12.2869,-63.2554,-161.104,-41.6657,-164.998,2.15453,2.27673,0.666315,2.77707,1.35125,-0.557162,289.562,1,1,down
150.298,13.5586,-63.1329,-163.389,-41.5165,-165.016,2.10742,2.72178,0.650943,2.21164,1.69662,-0.545389,289.566,1,1,down
156.685,7.22762,-53.1649,-153.368,-35.037,-163.996,1.9021,2.65269,0.811012,2.1278,1.45661,-0.548747,288.311,1,1,down
150.519,13.9063,-53.1858,-153.324,-38.5102,-160.382,2.11841,2.65392,0.812841,2.22288,1.45786,-0.548451,288.297,1,1,down
153.38,14.048,-37.1451,-143.388,-30.4324,-157.434,2.68641,2.22144,0.869392,2.32625,0.866507,-0.549968,288.296,1,1,down
159.375,14.0408,-38.8516,-135.317,-28.4666,-155.518,2.42159,2.22276,1.38733,2.27154,0.625624,-0.565348,288.306,1,1,down
159.521,15.7889,-38.8376,-142.597,-28.3837,-155.457,2.36803,2.68818,1.36047,1.76251,0.82405,-0.552091,288.3,1,1,down
159.474,15.9051,-34.1078,-127.21,-26.7511,-149.193,2.38025,2.66684,1.70712,1.76012,0.830808,-0.553226,289.543,1,1,down
165.864,15.79,-44.8801,-134.753,-28.3617,-151.432,2.24366,2.73614,1.67605,1.79532,1.06604,-0.536989,288.315,1,1,down
165.907,15.7718,-39.9884,-127.085,-26.6964,-149.226,2.24477,2.73428,2.02191,1.79076,0.844752,-0.537791,288.313,1,1,down
164.317,8.2583,-39.9515,-121.355,-28.2007,-149.247,1.84671,2.79311,2.09169,1.74749,1.16889,-0.530805,288.293,1,1,down
164.362,13.9583,-39.9176,-121.331,-28.1667,-147.681,1.78742,2.70821,2.02786,2.24955,1.13295,-0.538501,288.297,1,1,down
164.302,13.9516,-39.8791,-121.29,-28.1613,-147.672,1.82298,2.74805,2.05855,2.28229,1.14881,-0.522601,288.293,1,1,down
171.835,8.26211,-44.884,-121.293,-28.1321,-149.185,1.71816,2.77719,2.41173,1.70673,1.14718,-0.546555,288.301,1,1,down
164.283,18.076,-35.9194,-121.486,-26.5697,-142.631,1.7885,3.27593,2.40249,1.3445,1.12791,-0.534214,288.309,1,1,down
165.944,15.9288,-35.94,-121.512,-25.1867,-145.226,2.17579,3.1761,2.32906,1.69486,1.09344,-0.517244,289.554,1,1,down
165.89,22.8266,-39.8583,-126.979,-26.6157,-145.243,2.23034,2.69161,1.99289,1.90235,0.827755,-0.553029,289.584,1,1,down
166.183,15.7725,-35.863,-117.671,-25.0334,-146.663,2.21681,2.68715,2.37587,1.73126,0.671135,-0.551366,290.871,1,1,down
166.036,9.62127,-30.2296,-127.24,-21.9694,-151.047,2.17751,3.16833,2.04589,1.20212,0.808475,-0.539359,290.891,1,1,down
166.125,18.1702,-35.8968,-127.244,-25.0645,-146.6,2.17693,3.19425,2.32084,1.28791,0.808989,-0.539139,290.893,1,1,down
161.61,26.1499,-33.9617,-135.124,-25.1278,-146.546,2.90891,2.69663,1.69782,1.47032,0.606055,-0.551156,290.889,1,1,down
161.654,21.5767,-33.9175,-142.829,-25.0805,-150.914,2.84376,3.21672,1.65703,0.937141,0.809114,-0.537597,290.879,1,1,down
161.632,21.8252,-33.8932,-148.522,-25.0713,-153.151,2.75122,3.7163,1.59392,0.888364,1.04612,-0.517593,290.854,1,1,down
156.17,36.2886,-38.3543,-153.057,-29.5522,-149.051,3.07551,3.84877,1.30583,0.793843,1.40916,-0.510533,289.564,1,1,down
160.08,36.7015,-37.1899,-153.081,-25.113,-148.906,4.28959,3.1544,0.802822,0.788011,1.41935,-0.529047,289.571,1,1,down
165.923,21.6197,-52.53,-153.114,-24.9651,-155.45,4.80371,2.62338,0.800334,0.90881,1.43006,-0.533192,288.268,1,1,down
169.551,21.2019,-52.7037,-156.263,-23.2139,-157.321,3.87641,3.10199,0.780895,0.909276,1.76986,-0.522136,288.278,1,1,down
164.754,18.4489,-52.9284,-146.362,-26.5062,-153.477,4.19913,2.61488,0.808607,1.29648,1.66718,-0.519189,287.027,1,1,down
161.683,23.1707,-45.2812,-152.99,-25.0693,-155.025,4.90305,2.4947,0.567881,1.76325,1.38692,-0.51716,288.256,1,1,down
161.65,23.0438,-53.0435,-153.098,-28.0358,-155.142,4.863,2.52061,0.770216,1.76511,1.38922,-0.516372,288.266,1,1,down
164.773,23.1249,-45.5865,-146.034,-23.436,-151.586,4.03909,2.55997,0.579192,1.7935,1.62855,-0.525102,288.263,1,1,down
161.666,29.4396,-53.0651,-146.26,-28.0289,-148.525,4.95946,2.53466,0.785367,2.0123,1.62344,-0.502395,288.268,1,1,down
168.659,23.0263,-53.2798,-145.952,-24.8994,-151.589,3.36519,2.61311,0.818588,1.84642,1.685,-0.518256,288.255,1,1,down
169.604,18.2352,-58.8939,-144.162,-26.6514,-151.655,3.87523,3.07804,1.0668,1.25145,2.26784,-0.499617,288.275,1,1,down
164.899,18.4207,-58.8292,-144.126,-29.6523,-151.562,4.07596,3.12713,1.08258,1.2752,2.30352,-0.483645,288.27,1,1,down
164.991,18.6063,-59.0166,-140.121,-29.605,-149.632,4.24508,2.65526,1.11794,1.3143,1.99976,-0.501617,288.294,1,1,down
168.603,18.3478,-58.7807,-144.081,-28.2972,-151.553,3.34951,3.17797,1.09992,1.28767,2.34102,-0.491522,288.288,1,1,down
170.509,15.853,-70.7464,-144.129,-29.6199,-153.307,4.577,2.57016,1.25295,1.6434,2.28494,-0.502401,288.29,1,1,down
166.152,18.3803,-59.1168,-146.087,-28.0393,-153.333,4.80054,2.59717,1.0829,1.26828,1.65585,-0.509021,288.312,1,1,down
161.814,30.4598,-62.8423,-149.783,-29.6338,-149.681,5.10036,2.60928,0.669795,1.10625,2.065,-0.518237,289.561,1,1,down
169.666,13.9423,-58.8766,-144.164,-26.6129,-151.336,3.93224,3.11895,1.08428,0.553523,2.29379,-0.530244,289.573,1,1,down
160.233,36.5825,-52.764,-149.954,-29.5116,-147.425,4.39055,3.16083,0.806993,0.810974,2.03318,-0.515199,289.595,1,1,down
165.828,36.3771,-58.5038,-149.993,-28.013,-147.527,4.79692,3.14532,1.06626,0.799613,2.00311,-0.506457,289.602,1,1,down
166.017,36.2167,-53.102,-149.693,-25.1075,-147.42,4.7109,3.06733,0.795916,0.775399,1.98302,-0.520994,290.847,1,1,down
165.905,36.4812,-52.9542,-149.693,-25.134,-147.312,4.7124,3.06988,0.793272,0.78136,1.98232,-0.52052,290.849,1,1,down
165.951,44.292,-53.2567,-152.782,-25.1569,-144.996,4.88942,2.63628,0.81807,1.02628,1.45689,-0.540031,289.573,1,1,down
170.364,26.2311,-59.0159,-145.966,-25.1902,-149.713,4.60667,2.56175,1.06893,1.39514,1.63346,-0.524604,288.315,1,1,down
165.984,23.0998,-53.3677,-145.969,-25.1437,-151.559,4.7054,2.49072,0.783601,1.75769,1.60532,-0.517483,288.297,1,1,down
160.144,16.0722,-53.1861,-146.461,-29.6962,-155.229,4.33646,2.57209,0.797193,1.66995,1.64411,-0.509671,288.282,1,1,down
155.833,20.7335,-45.4988,-153.062,-29.7276,-156.516,4.48475,2.4997,0.569984,2.19451,1.39212,-0.516318,288.253,1,1,down
160.039,15.7796,-53.274,-153.317,-29.7973,-158.974,4.24841,2.55568,0.781203,1.63635,1.40861,-0.523365,288.266,1,1,down
164.527,23.0929,-62.3848,-153.124,-28.3332,-155.131,4.24736,2.18229,0.671042,1.89737,1.48549,-0.529483,288.234,1,1,down
158.464,15.9761,-53.161,-146.51,-31.4526,-155.306,3.73187,2.61704,0.808906,1.70172,1.67223,-0.519106,287.022,1,1,down
163.323,15.8954,-53.2067,-146.524,-28.3352,-155.353,3.50433,2.61966,0.80892,1.70546,1.67599,-0.520054,287.018,1,1,down
163.155,15.8741,-62.5072,-156.426,-30.2074,-160.199,3.50603,2.64898,0.655882,1.70121,1.84283,-0.518174,288.24,1,1,down
160.066,15.9628,-55.6913,-156.349,-28.3269,-160.115,4.25796,2.53958,0.429331,1.64717,1.78634,-0.525574,288.244,1,1,down
158.447,9.43556,-45.3495,-156.451,-28.2965,-162.753,3.59005,3.07597,0.575568,1.15675,1.77302,-0.521033,288.249,1,1,down
160.04,9.68732,-52.8665,-150.173,-29.7193,-158.884,4.21946,3.07851,0.784591,1.15499,1.97711,-0.498376,288.26,1,1,down
155.818,0.594028,-37.482,-153.352,-28.1051,-164.439,4.4443,3.088,0.78384,0.771917,1.39247,-0.518477,288.29,1,1,down
158.358,13.7987,-38.8308,-153.248,-28.0415,-158.206,3.5221,3.71712,1.24856,0.533864,1.38239,-0.515779,288.297,1,1,down
151.209,11.6214,-31.3178,-153.241,-29.7119,-159.799,3.22214,3.70242,1.05941,0.802522,1.36927,-0.516496,288.311,1,1,down
153.545,18.3607,-27.248,-152.759,-26.7944,-157.935,2.51634,3.17148,1.41201,1.26365,0.648132,-0.552385,288.313,1,1,down
159.614,26.367,-40.0417,-142.987,-29.7505,-149.072,2.32617,3.29956,1.92981,1.4386,0.809683,-0.536654,289.554,1,1,down
164.39,13.987,-39.9184,-127.1,-28.1558,-151.401,1.75327,2.69144,1.99065,2.20076,0.826975,-0.553526,289.569,1,1,down
171.831,7.29383,-44.9307,-121.367,-28.167,-151.402,1.6614,2.69124,2.33571,2.1089,1.11116,-0.553314,289.545,1,1,down
164.316,8.21355,-39.9567,-121.392,-28.208,-149.263,1.81671,2.75157,2.06053,1.71194,1.14944,-0.547354,288.308,1,1,down
164.226,15.7501,-39.9558,-127.106,-28.2515,-149.243,1.81224,2.78063,2.05579,1.81446,0.856796,-0.546349,288.297,1,1,down
164.305,8.14337,-39.9939,-127.203,-28.2412,-153.613,1.80053,2.77286,2.04796,1.72338,0.853689,-0.546044,288.283,1,1,down
165.978,8.18972,-39.9766,-127.177,-26.6586,-153.54,2.2046,2.69232,1.9883,1.66418,0.829473,-0.552349,288.298,1,1,down
159.625,15.6221,-38.8053,-142.561,-28.32,-155.55,2.35665,2.68458,1.3594,1.7637,0.822351,-0.552579,288.289,1,1,down
159.523,13.8784,-38.8946,-135.29,-28.4129,-155.609,2.40798,2.22147,1.38679,2.27123,0.626943,-0.565739,288.274,1,1,down
159.504,13.914,-45.0022,-142.961,-30.3326,-157.328,2.39838,2.21735,1.09152,2.27778,0.857843,-0.565224,288.267,1,1,down
159.432,14.0008,-44.9037,-142.963,-30.3257,-157.284,2.40531,2.21694,1.09057,2.27974,0.855521,-0.565006,288.277,1,1,down
159.312,14.0128,-45.0616,-148.751,-28.8851,-158.847,2.40618,2.18184,0.630143,2.28575,1.14897,-0.565498,288.272,1,1,down
156.82,20.296,-37.7167,-157.245,-28.9295,-158.75,1.88174,2.61917,0.809288,2.35851,0.946974,-0.566462,288.269,1,1,down
156.799,14.0162,-53.4792,-153.126,-35.1629,-160.237,1.89063,2.65678,0.822391,2.24076,1.46636,-0.549741,288.293,1,1,down
156.729,20.2518,-53.171,-153.292,-35.0236,-156.916,1.89878,2.65973,0.811996,2.39506,1.46447,-0.550114,288.287,1,1,down
150.556,13.9008,-53.2099,-153.322,-38.4922,-160.384,2.11201,2.64885,0.809199,2.22265,1.45821,-0.549084,288.279,1,1,down
150.454,20.2912,-62.9262,-156.529,-41.3549,-158.22,2.10892,2.64557,0.653391,2.39147,1.85384,-0.547933,288.296,1,1,down
144.901,12.6505,-56.3475,-153.559,-41.4212,-161.513,2.45354,2.16644,0.448505,2.79775,1.51123,-0.562247,289.561,1,1,down
